GRIN1	DLG4
KCNA1	DLG4
KCNA4	DLG4
CRIPT	DLG4
NLGN1	DLG4
GRIN2D	DLG4
DLG1	ADAM17
GIT1	PXN
PXN	GIT2
PAK1	GIT1
GIT1	ARHGEF7
GIT1	GIT2
GIT2	ARHGEF7
ARHGEF7	PAK1
PAK1	GIT2
ABL1	PRKCD
ABL1	BCL2L1
UBE2I	TFAP2C
TFAP2A	UBE2I
TFAP2B	UBE2I
TFAP2A	EP300
CITED2	EP300
TFAP2A	CITED2
TFAP2B	CITED2
TFAP2C	CITED2
CDT1	PCNA
UBQLN4	ADPGK
UBQLN4	AGR2
UBQLN4	AREG
UBQLN4	BAG6
UBQLN4	EAPP
UBQLN4	UBR7
UBQLN4	MYDGF
UBQLN4	C1QTNF1
UBQLN4	RUNX1T1
UBQLN4	CCL21
UBQLN4	CD99
UBQLN4	CDSN
UBQLN4	COL8A1
UBQLN4	CSTF2
UBQLN4	CSTF2T
UBQLN4	DAZAP2
UBQLN4	DTX2
UBQLN4	EDN1
UBQLN4	ELF5
UBQLN4	FGFBP1
UBQLN4	FKBP2
UBQLN4	RSRC2
UBQLN4	KLHL26
UBQLN4	CCDC134
UBQLN4	ERP27
UBQLN4	CCDC33
UBQLN4	FZD7
UBQLN4	GABRD
UBQLN4	GPX7
UBQLN4	HAVCR1
UBQLN4	HK2
UBQLN4	PLAAT3
UBQLN4	IGFBP6
IGHM	UBQLN4
UBQLN4	KLHL42
UBQLN4	ITPRIPL1
UBQLN4	ZG16B
UBQLN4	MDK
UBQLN4	MLLT6
NME3	UBQLN4
UBQLN4	NPHP1
UBQLN4	NPPA
UBQLN4	CYB5R1
UBQLN4	NXF1
UBQLN4	PDIA5
UBQLN4	PDLIM7
UBQLN4	PELI2
UBQLN4	PIN1
UBQLN4	BPIFA1
UBQLN4	PPIB
UBQLN4	PPIC
UBQLN4	SRGN
UBQLN4	BPGF-1
UBQLN4	RAI2
UBQLN4	RIC8A
UBQLN4	RNPS1
UBQLN4	RPN1
UBQLN4	SCMH1
UBQLN4	SEMG1
UBQLN4	SERPINE1
UBQLN4	SERPINI2
UBQLN4	MIEF2
UBQLN4	SPINT1
UBQLN4	SPP1
UBQLN4	HSPA13
UBQLN4	TFF1
UBQLN4	PMEPA1
UBQLN4	TRIM32
UBQLN4	ATP5MD
UBQLN4	VIP
UBQLN4	ZG16
UBQLN4	ZNF205
RBFOX1	DVL2
RBFOX1	HNRNPF
RBFOX1	KIFAP3
RBFOX1	LZTS2
RBFOX1	NUMBL
AIFM1	TSC22D4
ATN1	RUNX1T1
ATN1	EWSR1
ATN1	GCC1
LENG8	ATN1
ATN1	MDFI
ATN1	CRACR2A
ATN1	NCK2
ATN1	WDR5
ATN1	WWP2
ATXN1	ATP6V0D1
ATXN1	GCFC2
ATXN1	CCNK
ATXN1	CDK6
ATXN1	NUDT21
ATXN1	CRK
ATXN1	BEND2
ATXN1	EFEMP2
ATXN1	TENT5A
ATXN1	TENT5B
ATXN1	ZC3H10
ATXN1	METTL17
ATXN1	IST1
ATXN1	BATF2
ATXN1	NUMBL
ATXN1	MED15
ATXN1	PIM2
POM121	ATXN1
ATXN1	CLASRP
ATXN1	TCAP
ATXN1	ZBTB32
ATXN1	U2AF2
ATXN1	ZCCHC13
ATXN2	POLR1H
ATXN3	EWSR1
ATXN7L3	SECISBP2
CIC	TRIM22
CIC	POLR1H
COIL	BYSL
COIL	CEP76
COIL	CEP70
COIL	CYB5R2
COIL	DHX16
COIL	DNAJA3
FHL5	COIL
COIL	NTAQ1
COIL	NUDT18
COIL	FXR2
COIL	GCC1
COIL	TCAF1
COIL	KLHL42
COIL	LNX1
COIL	MAD1L1
COIL	NIF3L1
COIL	PSMA1
COIL	PSME3
COIL	TAF9
COIL	ELOA2
COIL	ZBTB25
ERCC5	EWSR1
GFI1B	POLR1H
HBP1	EWSR1
HSPA2	EWSR1
HSPA2	MEOX2
HSPA4	DDIT4
PCBP1	EWSR1
PCBP1	PDLIM7
PCBP4	RNF138
PRNP	TSC22D4
QKI	DEPP1
QKI	FUBP3
QKI	HCLS1
QKI	PCBP2
QKI	PTBP1
QKI	PTBP2
QKI	RBM14
QKI	RBFOX2
QKI	RBPMS
RNF138	QKI
QKI	SERF2
QKI	THAP1
QKI	USH1C
RERE	TRIM22
RORA	LMO3
RORA	NR0B1
SACS	TSC22D4
SACS	POLR1H
TAF9	RNF138
TAF9	TAF6L
TAF9	UBA1
TBP	FATE1
TP53	SCAMP1
UBE3A	EAPP
UBE3A	RARA
UBE3A	SCAMP1
UBQLN1	ADRM1
UBQLN1	RTL8C
UBQLN1	RASSF5
UBQLN1	ZG16
USP7	TBCB
TRIM22	USP7
CPSF6	UBQLN4
DKK3	UBQLN4
EFEMP2	UBQLN4
GKAP1	UBQLN4
PIP4K2B	UBQLN4
SPAG8	UBQLN4
UBQLN4	STAM2
UBQLN1	UBQLN4
LAT2	UBQLN4
DMRTB1	RBFOX1
PLEKHA5	RBFOX1
CYCS	AGTPBP1
AGTPBP1	NYNRIN
TRIM37	APTX
KRTAP4-12	ATN1
PLEKHA5	ATN1
PLSCR1	ATN1
PSME3	ATN1
RBPMS	ATN1
TRIP6	ATN1
DAZAP2	ATXN1
KLHL12	ATXN1
OTX2	ATXN1
PLEKHA5	ATXN1
RBFOX2	ATXN1
RBPMS	ATXN1
TBC1D5	ATXN1
TRAF2	ATXN1
TRIM32	ATXN1
ATXN2	IDH3B
NCOA4	ATXN2
ARHGAP19	ATXN3
C16orf70	ATXN3
RAD23A	ATXN3
RAD23B	ATXN3
TEX11	ATXN3
MDFI	ATXN7L2
UCHL3	ATXN7L3
USP6	ATXN7L3
GABPB1	CIC
GTPBP3	CIC
KPNA3	COIL
COPS5	GFI1B
CCDC85B	GFI1B
BEGAIN	GFI1B
USHBP1	GFI1B
KIFBP	HBP1
PTBP1	PCBP1
PTBP1	PCBP3
PTBP2	PCBP3
RCVRN	PQBP1
WBP11	PQBP1
ZBED1	PSAP
KRTAP4-12	RERE
PLSCR1	RERE
KPNA1	TAF9
KPNA6	TAF9
JADE1	UBE3A
GKAP1	UBQLN1
WWP2	USP7
UBQLN4	IGL@
RBFOX1	PSMF1
ATXN1	TCEANC
ATXN1	C1orf94
ATXN1	SLC51A
QKI	PSMF1
C1orf94	UBQLN4
CPSF7	ATXN1
MIF4GD	UBQLN4
ADAM33	UBQLN4
ARL4C	UBQLN4
ATP5IF1	UBQLN4
CEND1	UBQLN4
UBQLN4	ERP29
CACNA1G	UBQLN4
CCDC14	UBQLN4
COPB1	UBQLN4
CRIPT	UBQLN4
DMPK	UBQLN4
EPDR1	UBQLN4
FA2H	UBQLN4
SUPT20H	UBQLN4
GDI1	UBQLN4
HGS	UBQLN4
IMMT	UBQLN4
ANKRD13D	UBQLN4
CCDC107	UBQLN4
C11orf49	UBQLN4
MOAP1	UBQLN4
CCDC136	UBQLN4
NOMO1	UBQLN4
NOMO3	UBQLN4
NOTCH2NLA	UBQLN4
OAT	UBQLN4
PBXIP1	UBQLN4
PCDH17	UBQLN4
PCDH8	UBQLN4
PNMA1	UBQLN4
PICK1	UBQLN4
PTPRN	UBQLN4
PTPRN2	UBQLN4
RBM10	UBQLN4
ROBO2	UBQLN4
SCG2	UBQLN4
SRSF2	UBQLN4
SCAF1	UBQLN4
STMN1	UBQLN4
TGFB1I1	UBQLN4
TNRC6B	UBQLN4
TRAF2	UBQLN4
TRIB2	UBQLN4
UBQLN2	UBQLN4
UROS	UBQLN4
WAC	UBQLN4
YWHAQ	UBQLN4
ZDHHC3	UBQLN4
ZFPM2	UBQLN4
RAD23A	UBQLN4
IMPDH2	UBQLN4
ATN1	RBFOX1
ATXN1	RBFOX1
ATXN2	RBFOX1
PRRC2A	RBFOX1
GCA	RBFOX1
RBFOX1	HSFX1
MAGED1	RBFOX1
PCBP4	RBFOX1
QKI	RBFOX1
RBM24	RBFOX1
RBFOX2	RBFOX1
TNIP1	RBFOX1
TNRC4	RBFOX1
CBY1	AGTPBP1
PPFIA1	AGTPBP1
AGTPBP1	PPFIA4
ENO1	AGTPBP1
CEP350	APTX
HIVEP1	APTX
CALCOCO1	APTX
CNTROB	APTX
SYT17	APTX
MAPKBP1	APTX
MBP	APTX
TSPYL2	APTX
ZNF639	APTX
PICK1	APTX
AGRN	ATN1
BAG6	ATN1
CACNB1	ATN1
CBFA2T2	ATN1
CENPJ	ATN1
CHRD	ATN1
CRIP2	ATN1
DVL2	ATN1
EFEMP1	ATN1
EFEMP2	ATN1
MEGF6	ATN1
MEGF8	ATN1
FBLN1	ATN1
GAPD	ATN1
GRN	ATN1
HSPG2	ATN1
JAG2	ATN1
ZNF862	ATN1
LTBP1	ATN1
LTBP4	ATN1
MBP	ATN1
MEGF11	ATN1
NELL1	ATN1
NELL2	ATN1
ATN1	GIGYF1
PFKL	ATN1
RCHY1	ATN1
SLIT1	ATN1
STXBP4	ATN1
SYVN1	ATN1
TEP1	ATN1
ZMYND8	ATN1
RBM10	ATN1
ALG13	ATN1
FBLN5	ATN1
LRP2	ATN1
ATN1	PCSK5
PSMA3	ATN1
WWP1	ATN1
TLE5	ATN1
ARF3	ATN1
PRRC2A	ATN1
DMPK	ATN1
ATN1	ECM1
FBLN2	ATN1
MAP7D1	ATN1
PRRC2B	ATN1
ZSWIM8	ATN1
KRT31	ATN1
KAT6A	ATN1
KAT6B	ATN1
RBFOX2	ATN1
RERE	ATN1
RNF31	ATN1
SIAH1	ATN1
SIAH2	ATN1
SPAG5	ATN1
RAD54L2	ATN1
USP54	ATN1
ACACA	ATXN1
ATP1A3	ATXN1
PRRC2A	ATXN1
BTG3	ATXN1
VSTM2L	ATXN1
ZNF804A	ATXN1
CFL1	ATXN1
CIC	ATXN1
CLEC4F	ATXN1
COIL	ATXN1
FDPS	ATXN1
HIVEP1	ATXN1
GPATCH8	ATXN1
KLF11	ATXN1
HSFX1	ATXN1
RCN1	ATXN1
ATXN1	RNF31
YY1AP1	ATXN1
ZHX1	ATXN1
ZNF488	ATXN1
DMPK	ATXN1
SYBU	ATXN1
GMEB2	ATXN1
IPO8	ATXN1
MBP	ATXN1
PHPT1	ATXN1
SIX5	ATXN1
SREBF1	ATXN1
SGMS1	ATXN1
TTC19	ATXN1
APBB1	ATXN1
ATXN2	ATXN1
ATXN2L	ATXN1
FYN	ATXN1
HPCAL1	ATXN1
WNK1	ATXN1
SETD2	ATXN1
PRRC2B	ATXN1
ATXN1	PPP6R2
ZSWIM8	ATXN1
R3HDM2	ATXN1
MTERF4	ATXN1
OAZ1	ATXN1
PUM1	ATXN1
RAPGEF4	ATXN1
RICS	ATXN1
SPEN	ATXN1
RAD54L2	ATXN1
UBE2E3	ATXN1
USP54	ATXN1
WNK2	ATXN1
ZNF276	ATXN1
ZHX2	ATXN1
ZHX3	ATXN1
ANKHD1	ATXN1
ARID5A	ATXN1
TOX4	ATXN1
CST3	ATXN1
DNAJA3	ATXN1
DZIP3	ATXN1
EIF1AY	ATXN1
EIF4ENIF1	ATXN1
ENTPD6	ATXN1
SUPT20H	ATXN1
FHL2	ATXN1
KIAA1549L	ATXN1
GCA	ATXN1
HSPA1A	ATXN1
ITGB4	ATXN1
KCNAB2	ATXN1
KIAA2026	ATXN1
IL34	ATXN1
KMT2B	ATXN1
KAT6A	ATXN1
CCDC136	ATXN1
NCOR1	ATXN1
NLK	ATXN1
NR4A1	ATXN1
PEPD	ATXN1
PRDM1	ATXN1
R3HDM1	ATXN1
STAC2	ATXN1
TOLLIP	ATXN1
TRIP6	ATXN1
UBAP2L	ATXN1
UBE2I	ATXN1
VSNL1	ATXN1
ZYX	ATXN1
CIRBP	ATXN1
AHDC1	ATXN1
PTGDS	ATXN1
ZC3H7B	ATXN1
ZNF609	ATXN1
ADCY6	ATXN1
ACOT7	ATXN1
DCTN3	ATXN1
ELP5	ATXN1
WASHC2C	ATXN1
FAT4	ATXN1
FLJ10404	ATXN1
GSPT1	ATXN1
KLHL8	ATXN1
LDB1	ATXN1
LRSAM1	ATXN1
MATN2	ATXN1
MYO18A	ATXN1
NARS1	ATXN1
PSMC3	ATXN1
SAR1A	ATXN1
ATXN1	MSMO1
SUGP2	ATXN1
SMARCC2	ATXN1
ST6GALNAC6	ATXN1
UNK	ATXN1
ACTN1	ATXN2
ACTN2	ATXN2
KIFBP	ATXN2
ATXN2	TDRD7
BAG6	ATXN2
PICK1	ATXN3
PICK1	ATXN7
TP53BP2	ATXN7
RAD23A	ATXN7
CBX3	ATXN7L2
LAMB1	ATXN7L2
PPP2R3A	ATXN7L2
PICK1	ATXN7L3
SERTAD1	ATXN7L3
SETD2	CIC
SEC62	CIC
CENPJ	CIC
PICK1	CIC
PYCR2	CIC
ACTN1	COIL
ACTN2	COIL
ACTN4	COIL
C1QBP	COIL
CSNK2B	COIL
COIL	KALRN
KAZN	COIL
KLHL8	COIL
MYO5B	COIL
CCDC136	COIL
TGS1	COIL
PLEKHG4	COIL
PICK1	COIL
SART3	COIL
SCYL1	COIL
SNX6	COIL
TFCP2	COIL
TSPYL2	COIL
ZNF277	COIL
PRMT1	COIL
PRMT8	COIL
KLC2	COIL
KLC4	COIL
PREPL	COIL
ACTN1	FXN
PICK1	FXN
PICK1	GFI1
ACTN1	GFI1B
AGRN	GFI1B
BECN1	GFI1B
BRCA1	GFI1B
BABAM2	GFI1B
DZANK1	GFI1B
CENPB	GFI1B
CENPJ	GFI1B
DKFZp586M1819	GFI1B
DTNA	GFI1B
EFEMP1	GFI1B
EFEMP2	GFI1B
MEGF6	GFI1B
MEGF8	GFI1B
EGFL7	GFI1B
FBLN1	GFI1B
BEND5	GFI1B
GRIP2	GFI1B
GRN	GFI1B
HECW1	GFI1B
HGS	GFI1B
HNRNPK	GFI1B
IFFO1	GFI1B
HSPG2	GFI1B
JAG2	GFI1B
KALRN	GFI1B
ANKS3	GFI1B
KIF17	GFI1B
LAMB1	GFI1B
LTBP4	GFI1B
LZTS2	GFI1B
MATR3	GFI1B
MID2	GFI1B
MON1A	GFI1B
MYH14	GFI1B
CCDC136	GFI1B
NSMF	GFI1B
NELL1	GFI1B
NELL2	GFI1B
NOTCH1	GFI1B
PDE4DIP	GFI1B
PDLIM5	GFI1B
PDZD4	GFI1B
PHC2	GFI1B
PICK1	GFI1B
RAB11FIP4	GFI1B
RCHY1	GFI1B
TRIM27	GFI1B
RINT1	GFI1B
GFI1B	RNF31
RUNDC3A	GFI1B
TAF1	GFI1B
GFI1B	TNS2
TMF1	GFI1B
TRIP6	GFI1B
GFI1B	TSPYL2
VSNL1	GFI1B
ZNRF3	GFI1B
TLE5	GFI1B
ATXN2	GFI1B
DNAJA3	GFI1B
FBLN5	GFI1B
AJUBA	GFI1B
PSMA3	GFI1B
TRAF1	GFI1B
TXNDC11	GFI1B
KPNA1	ANP32A
KPNA5	ANP32A
KPNA6	ANP32A
HNRNPLL	PCBP1
MATR3	PCBP1
RBM42	PCBP1
NOVA1	PCBP1
PCBP4	PCBP1
RBM11	PCBP1
SRSF3	PCBP1
PCBP2	PCBP1
TSC22D4	PCBP1
UGP2	PCBP1
CELF2	PCBP1
HNRNPK	PCBP1
QKI	PCBP1
RALY	PCBP1
PUF60	PCBP1
TNRC4	PCBP1
WBP11	PCBP1
PRKCG	PICK1
NOXA1	PRKCG
PRKCG	EXOC5
CCHCR1	PRKCG
PSMA3	PRNP
PCBP4	QKI
CBFA2T2	RERE
EFEMP2	RERE
ZMYND8	RERE
PSMA3	RERE
PRRC2A	RERE
ALG13	RERE
ECM1	RERE
EFEMP1	RERE
PRRC2B	RERE
KAT6A	RERE
RBFOX2	RERE
ACTN4	SACS
PICK1	SACS
BRF1	TBP
CXXC1	TBP
COL26A1	TBP
HAP1	TBP
ACD	USP7
ARNT2	USP7
PLEKHO1	USP7
CREB3L3	USP7
DNAJA3	USP7
EWSR1	USP7
FLJ10324	USP7
RNF220	USP7
USP7	BEND5
HECW1	USP7
HERPUD1	USP7
KLHL8	USP7
MAGEE1	USP7
MARCHF7	USP7
USP7	PEG3
PICK1	USP7
ZMYND8	USP7
HTRA2	USP7
SYVN1	USP7
TMPO	USP7
TRO	USP7
ZNF423	USP7
BCOR	USP7
NECAB2	USP7
PPL	USP7
ZFAND5	UBC
ZFAND5	PSMD6
ZFAND5	RAD23B
PSMD6	RAD23B
DICER1	PRKRA
TARBP2	DICER1
AGO2	TARBP2
AGO2	PRKRA
TARBP2	PRKRA
MDM4	CSNK1A1
YWHAB	MDM4
YWHAH	MDM4
MDM4	YWHAZ
YWHAE	MDM4
YWHAG	MDM4
KPNA3	MDM4
YWHAQ	MDM4
HIF1A	MTA1
HDAC1	HIF1A
VHL	HIF1A
HDAC1	MTA1
MDM4	SFN
CHEK1	MDM4
CHEK1	TP53
NDE1	ZNF365
ZNF365	NDEL1
NDE1	CDK1
CDK1	NDEL1
F2	THBD
IGHG1	FCGR2B
ANK1	OBSCN
OBSCN	ANK2
MAD2L1	CDC20
POU2AF1	SYK
PDE4D	AKAP12
PRKAR2A	AKAP12
PRKAR2A	AKAP1
PRKAR2A	AKAP5
TP53	MDM4
H4-16	BRCA1
RAC1	CHN2
RAC1	PRKCA
EXO1	MSH2
MSH2	MSH6
S100A11	S100B
S100B	S100A6
SNCA	VIM
FAM162A	HSP90AB1
EP300	GTF2B
CDK2	EP300
ELF2	RUNX1
RUNX1	ELF4
TCF4	ASCL1
TCF3	ASCL1
CREBBP	KAT2B
SEPTIN11	SEPTIN5
SEPTIN5	SEPTIN8
AHSA1	GCH1
HSPA8	GCH1
GCH1	RAB26
GCH1	CNRIP1
GCH1	RLF
GCH1	SP3
GCHFR	GCH1
TPT1	ATP1A1
ATP1A1	SNX6
RASGRF1	PLK1
PLK1	TP53
RASGRF1	TP53
HIF1A	TSGA10
RACK1	IFNAR2
TTR	AGER
AKT1	BCL10
BCL10	BCL3
CCNE1	PIN1
MAPK14	SUPT20H
LIN7A	CASK
EPS8	CASK
IFNAR2	USP18
JAK1	IFNAR2
CHP2	SLC9A1
BMI1	RNF2
EFHD2	RAD51D
HIC1	TCF7L2
CTNNB1	HIC1
NCOR1	ZMYND11
MAPK3	ELK1
MAPK1	ELK1
JUN	MAPK8
RASSF2	KRAS
TERF1	FBXO4
APP	TUBB
APP	DNAH1
APP	MYH9
APP	MBP
APP	HSPA8
APP	ACTB
APP	CRYAB
APP	HSP90AA1
APP	STXBP1
APP	SPTAN1
APP	NSF
APP	DNM1
APP	PGAM1
APP	YWHAZ
APP	UCHL1
APP	PPIA
APP	MAP3K5
APP	NEFL
APP	GFAP
RASSF5	RAP1A
HRAS	RASSF5
CHD9	PPARA
NR1I3	CHD9
CHD9	ESR1
MED1	PPARG
GRIP1	IRF3
NR3C1	GRIP1
AXL	GAS6
RAD51C	RAD51
CTDSP2	AR
REL	NOTCH1
NFKB1	NOTCH1
CLIP1	DCTN1
IKBKB	MAP3K1
MAP3K14	TRAF6
IL1R1	MAP3K14
IL1R1	TRAF6
CANX	TRPV4
ABL1	DENND2B
DENND2B	GRB2
RAMP1	CALCRL
CALCA	CALCRL
AKT1	BCL2L11
GSK3B	AKT1
CREB1	RPS6KA1
GYS1	GSK3B
YWHAB	BCL2L11
MPZL1	PTPN11
PXN	RNF5
PILRA	PTPN6
LAIR1	PTPN6
PTPN6	GRB2
SIRPA	PTPN6
DLD	PDHX
OBSCN	TTN
OBSCN	CALM1
PRKAR2A	SFN
HRAS	RASSF1
UBC	POLI
UBC	POLH
PCNA	POLD3
PCNA	POLH
PCNA	POLI
TDG	SUMO1
PCNA	UBC
ACTN1	PTPN1
SRC	ACTN1
SRC	PTK2
TP53	ATR
CREB1	ATR
CEBPB	TP53
PSMD1	RAD23B
PSMC2	RAD23B
RAD23A	PSMD1
PSMC2	RAD23A
VIM	RAD23A
RAD23A	EEF1A1
RAD23B	VIM
EEF1A1	RAD23B
RAD23B	USP5
UBA3	RAD23B
RAD23A	UBA3
RAD23A	HSPA1A
RAD23A	BRCA2
RAD23B	BRCA1
RAD23A	EEF2
PAK2	SRC
HCK	PAK2
LYN	PAK2
PAK2	YES1
PAK2	FYN
SH3PXD2A	PAK2
PAK2	GRB2
PAK2	ARHGEF7
ARHGEF6	PAK2
PAK2	NCK1
PAK2	SORBS2
SORBS3	PAK2
SORBS1	PAK2
SH3RF3	PAK2
PAK2	SH3RF1
ADAM15	SRC
HCK	ADAM15
LYN	ADAM15
YES1	ADAM15
ADAM15	FYN
SNX33	ADAM15
ADAM15	NPHP1
ADAM15	SH3PXD2A
ADAM15	SH3GLB1
ADAM15	GRB2
ARHGEF7	ADAM15
ARHGEF6	ADAM15
NCK1	ADAM15
ADAM15	SORBS2
SORBS1	ADAM15
SH3RF3	ADAM15
SH3RF1	ADAM15
NSF	GABBR2
GRIA2	NSF
NSF	GABBR1
GABBR2	GABBR1
EIF4B	RPS6KA1
HIF1A	KAT2B
DGKZ	RB1
DGKZ	RBL1
DGKZ	RBL2
ESR1	WDR5B
ESR1	ASH2L
ESR1	RBBP5
ESR1	KMT2D
KMT2D	RBBP5
KMT2D	WDR5B
KMT2D	ASH2L
RBBP5	WDR5B
RBBP5	ASH2L
ASH2L	WDR5B
PSMC6	PSMC5
PSMC2	PSMC5
PSMD2	PSMC5
TP53BP1	H3C1
PHF20	H3C1
H4-16	PHF20
H4-16	KDM4A
H4-16	TP53BP1
H3C1	CDYL
H3C1	L3MBTL1
H3C1	PHF20L1
PHF20L1	H4-16
L3MBTL1	H4-16
H3C1	CBX5
H3C1	CBX3
CBX1	CDYL
PRKN	RANBP2
DNMT3A	SETDB1
DNMT3B	SETDB1
SETDB1	HDAC1
TLR2	MYD88
ING2	TP53
ING2	EP300
HSP90AB1	RAF1
CHEK1	CDC25C
HSP90AB1	CHEK1
ABL1	EP300
FBXO33	CUL1
FBXO33	SKP1
FBXO33	RBX1
FBXO33	YBX1
YBX1	CUL1
SKP1	YBX1
UBC	YBX1
FBXO33	IPO5
FBXO33	DDX3X
FBXO33	HSP90AB1
FBXO33	HSPA9
FBXO33	C1QBP
ORC2	TERF2
TERF1	ORC2
TERF2IP	ORC2
ORC1	TERF2
ELOC	SOCS4
SOCS5	ELOC
ELOC	SOCS1
SOCS2	ELOC
NCOA3	RARA
NCOA1	RARA
MAPK14	NCOA3
RELA	NCOA3
PPP2R5C	IER3
IER3	PPP2R5B
IER3	PPP2CA
PPP2CA	PPP2R5B
PPP2R5C	PPP2CA
PPP2R5C	PPP2R1B
MAPK1	IER3
MAPK1	PPP2R5C
SLC9A3R1	PTEN
PTEN	SLC9A3R2
PDGFRB	SLC9A3R2
SLC9A3R1	PDGFRB
PTEN	PDGFRB
LIMK1	MAPK14
LIMK1	MAPKAPK2
KDR	VEGFA
NRP1	VEGFA
NRP1	KDR
TRPV5	CALB1
TRPV6	CALB1
CNOT1	CNOT2
CNOT1	CNOT3
CNOT1	CNOT8
CNOT3	CNOT8
CNOT2	CNOT8
RXRA	CNOT1
THRB	CNOT1
BRAF	PRKCA
BRAF	PRKCE
RPS6KA2	BRAF
PRKCA	PRKCE
PRKCA	RPS6KA2
PRKCE	RPS6KA2
RPS6KB2	RPS6
BRAF	MAP3K1
RPS6KA2	RPS6
ABL1	SORBS3
GAB2	EGFR
GAB2	PTPN11
ZBTB17	MYC
MAPK1	DUSP1
DUSP1	UBB
SKP2	DUSP1
DUSP1	CUL1
DUSP1	CKS1B
DUSP1	CDC34
SMAD6	RUNX2
SMURF1	RUNX2
SERPINE1	ORM1
EEF1A1	ZBTB16
ATXN3	UBB
ATXN3	UBE4B
RAB8A	RABIF
MT1A	GPR50
GNAI1	GPR50
GNAI1	MT1A
MT2A	GPR50
MT1A	ARRB1
GSK3B	PSEN1
BIRC3	TRAF2
APP	PRNP
FGF2	FGFBP1
CDK2	CDKN1B
ACACA	BRCA1
RELA	ATF3
RELA	CREBBP
SHOC2	ERBIN
SHOC2	HRAS
MAPKAPK2	HSF1
BIRC5	AURKB
BIRC5	CDCA8
DAXX	RASSF1
TUBB1	RASSF1
UBC	DAXX
EMD	CTNNB1
CTNNB1	TMPO
TLR3	PIK3R1
SRC	TLR3
IL15RA	IL15
SNX5	MIB1
UBC	GATA1
ABCG1	ABCG4
ABCG8	ABCG5
ABCG1	ABCG5
VWF	ADAMTS13
PEX26	PEX1
PEX26	PEX6
CHAF1A	DBF4
CHAF1A	CDC7
PCNA	CHAF1A
CHAF1A	CCNA2
CHAF1A	CDK2
MAP3K7	UBC
MAP3K1	UBC
UBC	TAB1
PPM1B	ISG15
PEX3	PEX16
PEX3	PEX26
PML	CSNK2A1
AHR	AIP
LCK	WASL
CDC42	LCK
WASL	PTPN2
CDC42	PTPN2
PHB	TP53
PHB	XPO1
SPHK1	FYN
FYN	SPHK2
LYN	SPHK2
CYBA	NCF1
ELANE	SERPINA1
XIAP	TBK1
ATG7	MAP1LC3B
ATG7	GABARAP
ATG7	GABARAPL2
MAP1LC3B	ATG3
ATG3	GABARAP
GABARAPL2	ATG3
DERL1	CFTR
DERL1	VCP
RNF5	DERL1
RNF5	UBE2J1
RNF5	CFTR
ATP6V0A2	CYTH2
ATP6V1C1	ARF6
FLNA	ARHGAP24
CDC42	ARHGAP24
TF	TFRC
ATM	H2AX
MALT1	SQSTM1
IKBKG	SQSTM1
SQSTM1	TRAF6
UBC	IKBKG
UBC	MARCHF5
MARCHF5	DENR
FIS1	MARCHF5
FIS1	UBC
DENR	UBC
SNAP25	ITSN1
DBH	ITSN1
KEAP1	NFE2L2
SGO1	PPP2CA
PPM1A	SGO1
SGO1	PPP2R5A
SGO2	PPP2CA
PPM1A	SGO2
PPP2R5A	PPP2R5D
SGO1	PPP2R5D
SGO2	PPP2R5A
SGO2	PPP2R5D
SGO2	PPP2R1B
SGO2	PPP2R5E
SGO2	SET
NEU1	GLB1
TRPC4AP	TRAF2
IRAK1	UBC
DAXX	STAT3
ADRB1	MAGI1
ADRB1	MAGI3
GOPC	ADRB1
MOB1A	STK38
STK38L	MOB1A
MDM2	DAXX
DAXX	TP53
DAXX	USP7
USP7	MDM2
RASSF5	STK3
RANBP3	RAN
RANBP3	RCC1
RCC1	XPO1
ADI1	MMP14
RRAGD	RRAGA
RRAGB	RRAGC
RRAGB	RRAGD
IL1RL1	IL33
IL1RL1	MYD88
IL1RL1	TRAF6
IL1RL1	IRAK4
CDC27	ANAPC2
CDC27	NEK2
CDC27	CDC23
CDC27	CDC16
SUV39H1	MBD1
MBD1	CBX5
SUV39H1	HDAC1
HDAC2	SUV39H1
HDAC1	MBD1
MBD1	HDAC2
MAVS	DDX58
MAVS	IKBKE
MAVS	CHUK
MAVS	IKBKB
RB1	MORF4L2
MRFAP1	MORF4L2
HDAC1	MORF4L2
GSTP1	MAP3K5
GSTP1	MAPK14
GSTP1	TRAF2
MAP3K5	TRAF2
TRAF2	MAP3K1
MT2A	EOLA1
STAMBP	STAM
DCP1A	EDC4
DCP1A	EDC3
DCP1A	DDX6
DCP1B	HSPA1L
DCP1B	EDC3
DCP1B	DDX6
DCP1B	DCP1A
DCP1A	XRN1
ZFP36	DCP1A
DCP1A	UPF1
DCP2	ZFP36
DCP2	UPF1
EDC3	ZFP36
UPF1	EDC4
UPF1	EDC3
ZFP36	EDC4
EDC3	DDX6
EDC3	EDC4
EDC3	DCP2
NPHS1	NCK1
NCK2	NPHS1
CYTH1	CYTIP
DAZ1	PUM2
DZIP1	DAZ1
DAZ1	DZIP3
DAZL	DAZ1
DAZ1	QK3
BOLL	DAZ1
TMED10	PSENEN
TMED10	TMED2
TMED10	NCSTN
TMED10	PSEN1
NCSTN	PSENEN
NCSTN	PSEN1
NCSTN	TMED2
SUB1	CSTF2
GRIN1	ERBB4
GRIN1	PLCB4
NUF2	NDC80
SPC25	SPC24
NDC80	SPC24
NDC80	SPC25
