Ywhae	Mtrex
Ywhae	Myef2
Ywhae	Ndufs4
Ywhae	Nfia
Ywhae	Nfix
Ywhae	Snu13
Ywhae	Nhp2
Ywhae	Nolc1
Ywhae	Nop10
Ywhae	Nop56
Ywhae	Nup35
Ywhae	Nup54
Ywhae	Nup62
Ywhae	Nup88
Ywhae	Nup93
Ywhae	Nvl
Ywhae	Nxf1
Ywhae	Ostc
Ywhae	Gatad2a
Ywhae	Gatad2b
Ywhae	Scn10a
Ywhae	Pabpn1
Ywhae	Paf1
Ywhae	Paxbp1
Ywhae	Pbrm1
Ywhae	Poldip3
Ywhae	Pds5b
Ywhae	Phc2
Ywhae	Phf10
Ywhae	Phf14
Ywhae	Phf2
Ywhae	Phip
Ywhae	Pnn
Ywhae	Plrg1
Ywhae	Ppp1r10
Ywhae	Ppih
Ywhae	Prpf40a
Ywhae	Prpf40b
Ywhae	Prox1
Ywhae	Prpf4
Ywhae	Prpf4b
Ywhae	Prpf6
Ywhae	Prpf8
Ywhae	Prpf3
Ywhae	Srcap
Ywhae	Snrnp200
Ywhae	Gm5124
Ywhae	Smarca4
Ywhae	Nup214
Ywhae	Bms1
Ywhae	Pop1
Ywhae	Wdr18
Ywhae	Polr2e
Ywhae	Smarca2
Ywhae	Rbm6
Ywhae	Pds5a
Ywhae	Numa1
Ywhae	Parp1
Ywhae	Chd4
Ywhae	Scaf11
Ywhae	Nop14
Ywhae	Snw1
Ywhae	Lsm4
Ywhae	Macroh2a3
Ywhae	Srsf5
Ywhae	Prcc
Ywhae	Lsm2
Ywhae	Myh4
Ywhae	Zbtb20
Ywhae	Rad21
Ywhae	Rae1
Ywhae	Rbm10
Ywhae	Rbm19
Ywhae	Rbm22
Ywhae	Rbm26
Ywhae	Rbm42
Ywhae	Rbm8a
Ywhae	Ranbp2
Ywhae	Rcc1
Ywhae	Ik
Ywhae	Rbfox3
Ywhae	Ring1
Ywhae	Rnf2
Ywhae	Rsl1d1
Ywhae	Rnps1
Ywhae	Polr2a
Ywhae	Polr2b
Ywhae	Polr2d
Ywhae	Rpf2
Ywhae	Rprd1a
Ywhae	Snrnp70
Ywhae	Snrpc
Ywhae	Snrpa1
Ywhae	Snrpb2
Ywhae	Ruvbl1
Ywhae	Ruvbl2
Ywhae	Snrpe
Ywhae	Snrpf
Ywhae	Snrpg
Ywhae	Safb2
Ywhae	Sccpdh
Ywhae	Sf3a3
Ywhae	Sf3b3
Ywhae	Sf3b6
Ywhae	Sgf29
Ywhae	Sin3a
Ywhae	Smc1a
Ywhae	Smc3
Ywhae	Smarce1
Ywhae	Snrpd2
Ywhae	Smarcc1
Ywhae	Smarcc2
Ywhae	Smarcd1
Ywhae	Smarcd2
Ywhae	Smarcb1
Ywhae	Snrnp40
Ywhae	Snrpa
Ywhae	Sart1
Ywhae	Son
Ywhae	Sap130
Ywhae	Sap30l
Ywhae	Bcas2
Ywhae	Rbm17
Ywhae	U2surp
Ywhae	Srrt
Ywhae	Srsf10
Ywhae	Srsf1
Ywhae	Srsf3
Ywhae	Srsf4
Ywhae	Srsf7
Ywhae	Ssrp1
Ywhae	Ssu72
Ywhae	Strbp
Ywhae	Sugp1
Ywhae	Sun1
Ywhae	Tcf20
Ywhae	Tcof1
Ywhae	Sub1
Ywhae	Tcerg1
Ywhae	Terf2ip
Ywhae	Terf2
Ywhae	Tfip11
Ywhae	Thoc1
Ywhae	Thoc3
Ywhae	Alyref
Ywhae	Thoc5
Ywhae	Thoc7
Ywhae	Tmem201
Ywhae	Tmem35a
Ywhae	Tor1aip1
Ywhae	Top2b
Ywhae	Tra2a
Ywhae	Ttc29
Ywhae	Tyro3
Ywhae	U2af1
Ywhae	Rrp9
Ywhae	Eftud2
Ywhae	Ubtf
Ywhae	Ubn1
Ywhae	Ubqln4
Ywhae	Fyttd1
Ywhae	Wbp11
Ywhae	Wdr82
Ywhae	Znf385a
Ywhae	Zc3h11a
Ywhae	Zc3h14
Ywhae	Zmynd11
Ywhae	Znf326
Ywhae	Znf512
Ywhae	Znf638
Ywhae	Znf22
Ywhae	Nt5c3a
Ywhae	Nt5c3b
Ywhae	Nt5c2
Ywhae	Serpina1b
Ywhae	Serpinf2
Ywhae	Apobec2
Ywhae	Acadl
Ywhae	Acadm
Ywhae	Acads
Ywhae	Acadvl
Ywhae	Acadsb
Ywhae	Acot1
Ywhae	Acot2
Ywhae	Acss1
Ywhae	Adh5
Ywhae	Gpt
Ywhae	Serpinc1
Ywhae	Anxa1
Ywhae	Anxa4
Ywhae	Anxa5
Ywhae	Apoa4
Ywhae	Arfgap2
Ywhae	Adprhl1
Ywhae	Auh
Ywhae	Bcl2l13
Ywhae	Bag3
Ywhae	Baz1b
Ywhae	Bcat2
Ywhae	Blvrb
Ywhae	Casp8ap2
Ywhae	Crat
Ywhae	Ca3
Ywhae	Card10
Ywhae	Casq2
Ywhae	Cbr4
Ywhae	Cd36
Ywhae	Cp
Ywhae	Cfb
Ywhae	Cfd
Ywhae	Ciao3
Ywhae	Clybl
Ywhae	C4b
Ywhae	Col6a1
Ywhae	Col6a2
Ywhae	Cobll1
Ywhae	Comt
Ywhae	Copz2
Ywhae	Coq5
Ywhae	Coq8a
Ywhae	Cep131
Ywhae	Cpn2
Ywhae	Cpt1b
Ywhae	Cpt2
Ywhae	Cryab
Ywhae	Cops6
Ywhae	Csrp2
Ywhae	Csrp3
Ywhae	Cyct
Ywhae	Diablo
Ywhae	Decr1
Ywhae	Dhdh
Ywhae	Dnaja4
Ywhae	Dtd2
Ywhae	Ech1
Ywhae	Hadha
Ywhae	Echdc2
Ywhae	Gfm1
Ywhae	Ehd4
Ywhae	Eloc
Ywhae	Ces1c
Ywhae	Evc
Ywhae	Fam114a2
Ywhae	F12
Ywhae	Fabp4
Ywhae	Fahd2
Ywhae	Fblim1
Ywhae	Gfus
Ywhae	Fermt2
Ywhae	Fgb
Ywhae	Flnc
Ywhae	Gcdh
Ywhae	Gbe1
Ywhae	Dglucy
Ywhae	Gyg1
Ywhae	Gpx1
Ywhae	Gpx3
Ywhae	Grb14
Ywhae	Grhpr
Ywhae	Gstm2
Ywhae	Gys1
Ywhae	Hs1bp3
Ywhae	Hbz
Ywhae	Cpox
Ywhae	Hpx
Ywhae	Hibch
Ywhae	Hopx
Ywhae	Adhfe1
Ywhae	Hps6
Ywhae	Hsdl2
Ywhae	Hspb1
Ywhae	Hspb2
Ywhae	Hspb7
Ywhae	Hspb8
Ywhae	Hk2
Ywhae	Ica
Ywhae	Cast
Ywhae	Idh2
Ywhae	Eif4e3
Ywhae	Igh-3
Ywhae	Pkia
Ywhae	Irf3
Ywhae	Isg15
Ywhae	Isoc1
Ywhae	Itih4
Ywhae	Ivd
Ywhae	Ak2
Ywhae	Prkar1a
Ywhae	Kyat1
Ywhae	Keap1
Ywhae	Kng1
Ywhae	Ldb3
Ywhae	Lgals1
Ywhae	Lpp
Ywhae	Gstz1
Ywhae	Macrod1
Ywhae	Mccc1
Ywhae	Ogn
Ywhae	Mlip
Ywhae	Myl2
Ywhae	Aldh6a1
Ywhae	Mpi
Ywhae	Msrb3
Ywhae	Mta2
Ywhae	Mtm1
Ywhae	Mug2
Ywhae	Mmut
Ywhae	Myl10
Ywhae	Myl1
Ywhae	Myl3
Ywhae	Mylk3
Ywhae	Myom1
Ywhae	Mybpc3
Ywhae	Naca
Ywhae	Naalad2
Ywhae	Nit2
Ywhae	Scp2
Ywhae	Nrap
Ywhae	Serpinb6b
Ywhae	Myom2
Ywhae	Col6a3
Ywhae	Dbt
Ywhae	Bckdha
Ywhae	Pacsin2
Ywhae	Pank4
Ywhae	Pdcd6ip
Ywhae	Pdk2
Ywhae	Pdlim5
Ywhae	Prph
Ywhae	Perm1
Ywhae	Pgam2
Ywhae	Dcn
Ywhae	Plin3
Ywhae	Plin4
Ywhae	Postn
Ywhae	Prep
Ywhae	Psme1
Ywhae	Ptgr2
Ywhae	Pts
Ywhae	Abi3bp
Ywhae	Ttn
Ywhae	Serpinh1
Ywhae	Lpl
Ywhae	Cat
Ywhae	Cnn1
Ywhae	Agl
Ywhae	Ahnak
Ywhae	Acacb
Ywhae	S100a1
Ywhae	Serpina6
Ywhae	Orm1
Ywhae	Sar1a
Ywhae	Psmd8
Ywhae	Myl4
Ywhae	Rsu1
Ywhae	S100a6
Ywhae	S100a10
Ywhae	S100a11
Ywhae	Scrn2
Ywhae	Shtn1
Ywhae	Sirt5
Ywhae	Smpx
Ywhae	Smyd1
Ywhae	Sorbs2
Ywhae	Srl
Ywhae	Stat3
Ywhae	Kars1
Ywhae	L3hypdh
Ywhae	Tagln2
Ywhae	Tagln
Ywhae	Tgm2
Ywhae	Tango2
Ywhae	Tnnc1
Ywhae	Tnnt2
Ywhae	Ltbr
Ywhae	Tom1
Ywhae	Trap1
Ywhae	Ttr
Ywhae	Txlnb
Ywhae	Vcl
Ywhae	Vps26a
Ywhae	Gc
Ywhae	Xdh
Ywhae	Xrcc3
Ywhae	Ybx1
Ywhae	Acad10
Ywhae	Ace
Ywhae	Ndufab1
Ywhae	Acsl1
Ywhae	Anpep
Ywhae	Nppa
Ywhae	Aoc3
Ywhae	Atp5me
Ywhae	Slc4a1
Ywhae	Bdh1
Ywhae	Bloc1s6
Ywhae	Bmp10
Ywhae	Borcs6
Ywhae	Cacna2d1
Ywhae	Cavin1
Ywhae	Cavin2
Ywhae	Cavin3
Ywhae	Cavin4
Ywhae	Ccdc90b
Ywhae	Slc25a13
Ywhae	Col15a1
Ywhae	Coq3
Ywhae	Coq6
Ywhae	Coro6
Ywhae	Cox20
Ywhae	Cox6c
Ywhae	Cox7a2l
Ywhae	Cox8b
Ywhae	Creg1
Ywhae	Ctnna1
Ywhae	Ctnnd1
Ywhae	Cox7a1
Ywhae	Cyb5a
Ywhae	Dag1
Ywhae	Des
Ywhae	Dhrs4
Ywhae	Dnajc11
Ywhae	Dmd
Ywhae	Dnaja3
Ywhae	Dpp4
Ywhae	Dysf
Ywhae	Hadhb
Ywhae	Emilin1
Ywhae	Epb42
Ywhae	Ces1d
Ywhae	Ptgfrn
Ywhae	Ftl2
Ywhae	Fxr1
Ywhae	Slc2a4
Ywhae	Gna12
Ywhae	Ephx1
Ywhae	Ifitm3
Ywhae	Itga2b
Ywhae	Itga7
Ywhae	Itgb1
Ywhae	Jph2
Ywhae	Lnpep
Ywhae	Slc25a11
Ywhae	Map7d1
Ywhae	Mcm3
Ywhae	M6pr
Ywhae	Mrc1
Ywhae	Mcam
Ywhae	Myh6
Ywhae	Myh7
Ywhae	Myl9
Ywhae	Myo1c
Ywhae	Ndufa11
Ywhae	Ndufb5
Ywhae	Ndufb7
Ywhae	Ndufb10
Ywhae	Ndufs5
Ywhae	Ndufs8
Ywhae	Ndufv2
Ywhae	Ngp
Ywhae	Slc9a3r2
Ywhae	Notch3
Ywhae	Slc8a1
Ywhae	Tnxb
Ywhae	Pdhx
Ywhae	Pacsin3
Ywhae	Pbxip1
Ywhae	Hspg2
Ywhae	Ptgs1
Ywhae	Bgn
Ywhae	Pf4
Ywhae	Plg
Ywhae	Ppp1r3a
Ywhae	Fbn1
Ywhae	Nnt
Ywhae	Hccs
Ywhae	Rftn1
Ywhae	Cox6a2
Ywhae	Ehd2
Ywhae	Cdh13
Ywhae	Bcam
Ywhae	Rpl3l
Ywhae	Reep5
Ywhae	Zc3h13
Ywhae	Cd99
Ywhae	Sgcg
Ywhae	Hrc
Ywhae	Uqcrq
Ywhae	Rab21
Ywhae	Rab22a
Ywhae	Rcn3
Ywhae	Rpl35a
Ywhae	Mrpl10
Ywhae	Mrpl53
Ywhae	Rras
Ywhae	Rps8
Ywhae	Rtn2
Ywhae	Slc27a1
Ywhae	Sdhb
Ywhae	Sgcb
Ywhae	Smc1b
Ywhae	Spta1
Ywhae	Stx4
Ywhae	Susd2
Ywhae	Tmem119
Ywhae	Tmod1
Ywhae	Tnni3
Ywhae	Txndc12
Ywhae	Txndc5
Ywhae	Ugt1a1
Ywhae	Acad8
Ywhae	Acot13
Ywhae	Acsf2
Ywhae	Akap1
Ywhae	Aldh1b1
Ywhae	Apoc3
Ywhae	Atp5mf
Ywhae	Bola3
Ywhae	Iba57
Ywhae	Clpp
Ywhae	Coq9
Ywhae	Catsper2
Ywhae	Hsd17b8
Ywhae	Tsfm
Ywhae	Eif3d
Ywhae	Mcat
Ywhae	Tbrg4
Ywhae	Gadd45gip1
Ywhae	Gpsm2
Ywhae	Grpel1
Ywhae	Hsd17b10
Ywhae	Hdhd5
Ywhae	Hint2
Ywhae	Hmgcl
Ywhae	Iqgap1
Ywhae	Krt10
Ywhae	Krt13
Ywhae	Krt15
Ywhae	Krt1
Ywhae	Krt6a
Ywhae	Kyat3
Ywhae	Lonp1
Ywhae	Lrpprc
Ywhae	Lum
Ywhae	Man2b2
Ywhae	Mavs
Ywhae	Pmpcb
Ywhae	Ndufb9
Ywhae	Nfu1
Ywhae	Penk
Ywhae	Ptges2
Ywhae	Adipoq
Ywhae	Mrpl9
Ywhae	Actn2
Ywhae	Zadh2
Ywhae	Fhl2
Ywhae	Nfs1
Ywhae	Nadk2
Ywhae	Krt42
Ywhae	Angptl2
Ywhae	Vwa8
Ywhae	Mrpl1
Ywhae	Mrpl27
Ywhae	Gfm2
Ywhae	Rps28
Ywhae	Dap3
Ywhae	Rtn4ip1
Ywhae	Slirp
Ywhae	Snx33
Ywhae	Spryd4
Ywhae	Suclg2
Ywhae	Synpo2
Ywhae	Taco1
Ywhae	Txn2
Ywhae	Themis
Ywhae	Tst
Ywhae	Thbs1
Ywhae	Vtn
Ywhae	Znf106
Ywhae	Ablim1
Ywhae	Actn3
Ywhae	Acta1
Ywhae	Aldh3a2
Ywhae	Anp32b
Ywhae	Anp32e
Ywhae	Angpt4
Ywhae	Aqp1
Ywhae	Aqr
Ywhae	Bach1
Ywhae	Cav1
Ywhae	Ccnk
Ywhae	Cnn3
Ywhae	Col1a1
Ywhae	Col1a2
Ywhae	Col14a1
Ywhae	Ctr9
Ywhae	Cwc22
Ywhae	Cox7a2
Ywhae	Ddx21
Ywhae	Ddx42
Ywhae	Lig3
Ywhae	Dnmt1
Ywhae	Polb
Ywhae	Exosc4
Ywhae	H1-3
Ywhae	Ilvbl
Ywhae	Myh2
Ywhae	Ikzf1
Ywhae	Kpna3
Ywhae	Itga6
Ywhae	Kansl2
Ywhae	Mki67
Ywhae	Lama4
Ywhae	Lbr
Ywhae	Mcm7
Ywhae	Mfap4
Ywhae	Mfge8
Ywhae	Myl7
Ywhae	Myoz2
Ywhae	Nasp
Ywhae	Nfic
Ywhae	Nol7
Ywhae	Nop9
Ywhae	Parva
Ywhae	Pcna
Ywhae	Prelp
Ywhae	Cdc40
Ywhae	Ptgis
Ywhae	Fmod
Ywhae	Gm5429
Ywhae	Rbm28
Ywhae	Cald1
Ywhae	Ciz1
Ywhae	Tpm2
Ywhae	Tns1
Ywhae	Prss1
Ywhae	Rai1
Ywhae	Rcc2
Ywhae	Dpf2
Ywhae	Rpl18
Ywhae	Rpia
Ywhae	S100a13
Ywhae	Slc25a42
Ywhae	Slc35g1
Ywhae	Smarca5
Ywhae	Smtn
Ywhae	Sephs1
Ywhae	Sorbs1
Ywhae	Tiam2
Ywhae	Timm21
Ywhae	Timm9
Ywhae	Top2a
Ywhae	Xrcc1
Ywhae	Xrn2
Ywhae	Zcchc8
Ywhae	Aacs
Ywhae	Aadat
Ywhae	Acmsd
Ywhae	Acot12
Ywhae	Acsm2
Ywhae	Acsm5
Ywhae	Actbl2
Ywhae	Acy3
Ywhae	Adh1
Ywhae	Scin
Ywhae	Afm
Ywhae	Akr1c18
Ywhae	Aldh8a1
Ywhae	Aldob
Ywhae	Anxa3
Ywhae	Ap1m1
Ywhae	Apeh
Ywhae	Asl
Ywhae	Aspdh
Ywhae	Atp8a2
Ywhae	Atf6b
Ywhae	B4galt3
Ywhae	Bhmt
Ywhae	Bid
Ywhae	Brcc3
Ywhae	Cth
Ywhae	Clic1
Ywhae	Cndp1
Ywhae	Coasy
Ywhae	Csad
Ywhae	Dcxr
Ywhae	Dpyd
Ywhae	Ehhadh
Ywhae	Eps8l2
Ywhae	Fbp1
Ywhae	Nccrp1
Ywhae	Fggy
Ywhae	H6pd
Ywhae	Galk1
Ywhae	Galm
Ywhae	Gamt
Ywhae	Gatm
Ywhae	Glyctk
Ywhae	Glmp
Ywhae	Shmt1
Ywhae	Gss
Ywhae	Gsta1
Ywhae	Gsta2
Ywhae	Gstt1
Ywhae	Gstt2
Ywhae	Gstt3
Ywhae	Hgd
Ywhae	Hpd
Ywhae	Uroc1
Ywhae	Hykk
Ywhae	Iah1
Ywhae	Krt18
Ywhae	Keg1
Ywhae	Afmid
Ywhae	Khk
Ywhae	Lactb2
Ywhae	Lyplal1
Ywhae	Mep1a
Ywhae	Miox
Ywhae	Mmel1
Ywhae	Mettl26
Ywhae	Mup1
Ywhae	Mylk
Ywhae	Qprt
Ywhae	Napsa
Ywhae	Nhlrc2
Ywhae	Pdzk1
Ywhae	Nit1
Ywhae	Npl
Ywhae	Nudt19
Ywhae	Crot
Ywhae	Dao
Ywhae	Papss2
Ywhae	Pbld1
Ywhae	Pepd
Ywhae	Pah
Ywhae	Phyhd1
Ywhae	Pmm2
Ywhae	Pnisr
Ywhae	Ppcs
Ywhae	Pter
Ywhae	Uap1l1
Ywhae	Acss2
Ywhae	Acox3
Ywhae	Pck1
Ywhae	Gm10639
Ywhae	Akr1c14
Ywhae	S100g
Ywhae	Capg
Ywhae	Hao2
Ywhae	Gsta3
Ywhae	Ren1
Ywhae	Rrbp1
Ywhae	Mrps34
Ywhae	Samhd1
Ywhae	Sardh
Ywhae	Selenbp1
Ywhae	Sgk2
Ywhae	Snf8
Ywhae	Snx1
Ywhae	Pipox
Ywhae	Sephs2
Ywhae	Sult1c2
Ywhae	Sult1d1
Ywhae	Stard5
Ywhae	Tbcel
Ywhae	Thap4
Ywhae	Thnsl2
Ywhae	Trip6
Ywhae	Ugdh
Ywhae	Ush1c
Ywhae	Vil1
Ywhae	Xylb
Ywhaz	Slc3a2
Ywhaz	Nt5e
Ywhaz	Serpina1a
Ywhaz	App
Ywhaz	Got1
Ywhaz	Abcg2
Ywhaz	Abhd14b
Ywhaz	Abi1
Ywhaz	Acads
Ywhaz	Ace2
Ywhaz	Ace
Ywhaz	Acly
Ywhaz	Acsl1
Ywhaz	Acta2
Ywhaz	Actb
Ywhaz	Actn1
Ywhaz	Actn4
Ywhaz	Acy1
Ywhaz	Acy3
Ywhaz	Adh1
Ywhaz	Slc25a5
Ywhaz	Aifm1
Ywhaz	Akr1a1
Ywhaz	Akr1c18
Ywhaz	Aldh1l1
Ywhaz	Aldh3a2
Ywhaz	Aldh8a1
Ywhaz	Alb
Ywhaz	Aldoa
Ywhaz	Aldob
Ywhaz	Akr1b1
Ywhaz	Amacr
Ywhaz	Amn
Ywhaz	Anpep
Ywhaz	Lrpap1
Ywhaz	Ank1
Ywhaz	Ano6
Ywhaz	Kap
Ywhaz	Anxa1
Ywhaz	Anxa3
Ywhaz	Anxa4
Ywhaz	Anxa6
Ywhaz	Aoc3
Ywhaz	Ap1m1
Ywhaz	Ap2a2
Ywhaz	Ap2b1
Ywhaz	Apmap
Ywhaz	Apoa2
Ywhaz	Aqp4
Ywhaz	Arl8a
Ywhaz	Actr2
Ywhaz	Actr3
Ywhaz	Asah2
Ywhaz	Aspdh
Ywhaz	Asph
Ywhaz	Ass1
Ywhaz	Atp11a
Ywhaz	Atp1a1
Ywhaz	Atp1a4
Ywhaz	Atp1b1
Ywhaz	Atp2a2
Ywhaz	Atad1
Ywhaz	Atp5pd
Ywhaz	Atp5f1a
Ywhaz	Atp5f1b
Ywhaz	Atp5f1d
Ywhaz	Atp5po
Ywhaz	Slc4a1
Ywhaz	Bsg
Ywhaz	Baiap2l1
Ywhaz	Blvra
Ywhaz	Bloc1s6
Ywhaz	Bphl
Ywhaz	Btf3l4
Ywhaz	Mthfd1
Ywhaz	Cdh16
Ywhaz	Ca12
Ywhaz	Ca2
Ywhaz	Calm1
Ywhaz	Calr
Ywhaz	Canx
Ywhaz	Caprin1
Ywhaz	Capzb
Ywhaz	Cbr1
Ywhaz	Ccdc22
Ywhaz	Cd36
Ywhaz	Cd81
Ywhaz	Cdc42
Ywhaz	Cp
Ywhaz	Hspd1
Ywhaz	Clcn5
Ywhaz	Cltc
Ywhaz	Clic1
Ywhaz	Clic4
Ywhaz	Clic5
Ywhaz	Cltrn
Ywhaz	Cnpy2
Ywhaz	Cnpy3
Ywhaz	C3
Ywhaz	Cobll1
Ywhaz	Cfl1
Ywhaz	Copb1
Ywhaz	Coro1c
Ywhaz	Mtco2
Ywhaz	Cox8a
Ywhaz	Cyp2d26
Ywhaz	Cyp2j5
Ywhaz	Cyp4a14
Ywhaz	Cyp4b1
Ywhaz	Crip2
Ywhaz	Csad
Ywhaz	Csnk2a1
Ywhaz	Cask
Ywhaz	Ctnna1
Ywhaz	Ctnnd1
Ywhaz	Cyc1
Ywhaz	Cyb5a
Ywhaz	Cyb5b
Ywhaz	Cacybp
Ywhaz	Cycs
Ywhaz	Dync1i2
Ywhaz	Dctn1
Ywhaz	Ddx3x
Ywhaz	Ddx6
Ywhaz	Hsd17b11
Ywhaz	Hsd17b12
Ywhaz	Hsd17b4
Ywhaz	Hsd11b2
Ywhaz	Qdpr
Ywhaz	Sord
Ywhaz	Dld
Ywhaz	Dnaja1
Ywhaz	Dnm1l
Ywhaz	Dpep1
Ywhaz	Dpp4
Ywhaz	Dync1h1
Ywhaz	Dysf
Ywhaz	Epb41l1
Ywhaz	Hadha
Ywhaz	Echdc2
Ywhaz	Ehhadh
Ywhaz	Eef1a1
Ywhaz	Eef1a2
Ywhaz	Eef2
Ywhaz	Tufm
Ywhaz	Ehd1
Ywhaz	Ehd3
Ywhaz	Eif3a
Ywhaz	Eif3b
Ywhaz	Eif3e
Ywhaz	Eif3f
Ywhaz	Eif3h
Ywhaz	Mpp1
Ywhaz	Emc1
Ywhaz	Emc9
Ywhaz	Eno1
Ywhaz	Hsp90b1
Ywhaz	Epb41
Ywhaz	Clint1
Ywhaz	Eps8
Ywhaz	Erlin2
Ywhaz	Erp44
Ywhaz	Ces1d
Ywhaz	Ces1f
Ywhaz	Ces2c
Ywhaz	Ezr
Ywhaz	St13
Ywhaz	FAM120A
Ywhaz	Fam151a
Ywhaz	Fbp1
Ywhaz	Fah
Ywhaz	Zmpste24
Ywhaz	Fahd1
Ywhaz	Fasn
Ywhaz	Fcgrt
Ywhaz	Ahsg
Ywhaz	Fkbp2
Ywhaz	Fkbp3
Ywhaz	Flii
Ywhaz	Flna
Ywhaz	Fmo1
Ywhaz	Fh
Ywhaz	Fxr1
Ywhaz	G3bp1
Ywhaz	Gapdh
Ywhaz	Gpi
Ywhaz	Ganab
Ywhaz	Gnb1
Ywhaz	Gng5
Ywhaz	Ggt1
Ywhaz	Glul
Ywhaz	Hagh
Ywhaz	Gk
Ywhaz	Galnt11
Ywhaz	Prkcsh
Ywhaz	Gnas
Ywhaz	Gpd1
Ywhaz	Gpm6a
Ywhaz	Gpx1
Ywhaz	Gpx3
Ywhaz	Grhpr
Ywhaz	Grk5
Ywhaz	Glg1
Ywhaz	Gsta2
Ywhaz	Gstm1
Ywhaz	Gstp2
Ywhaz	H2ac4
Ywhaz	H3-3a
Ywhaz	Ilvbl
Ywhaz	Hbb-b1
Ywhaz	Hbb-b2
Ywhaz	Hadh
Ywhaz	Alad
Ywhaz	Hgd
Ywhaz	Hnrnpk
Ywhaz	Syncrip
Ywhaz	Hook3
Ywhaz	Hspa1b
Ywhaz	Hsp90aa1
Ywhaz	Hsp90ab1
Ywhaz	Hspa8
Ywhaz	Ephx2
Ywhaz	Hyi
Ywhaz	Hyou1
Ywhaz	Idh1
Ywhaz	Idi1
Ywhaz	Eif5a
Ywhaz	Ifi203
Ywhaz	Ifitm3
Ywhaz	Patj
Ywhaz	Iqgap1
Ywhaz	Isg15
Ywhaz	Itgb1
Ywhaz	Itih4
Ywhaz	Itpa
Ywhaz	Itpr1
Ywhaz	Ivd
Ywhaz	Kcnn3
Ywhaz	Ckmt1
Ywhaz	Khk
Ywhaz	Pkm
Ywhaz	Pklr
Ywhaz	Llgl2
Ywhaz	Ssb
Ywhaz	Lactb2
Ywhaz	Glo1
Ywhaz	Lin7b
Ywhaz	Lman1
Ywhaz	Lman2
Ywhaz	Lpp
Ywhaz	Lrrc59
Ywhaz	Lrp1
Ywhaz	Lrp2
Ywhaz	Lamtor3
Ywhaz	Lamtor5
Ywhaz	Luzp2
Ywhaz	Mtdh
Ywhaz	Gstz1
Ywhaz	Manf
Ywhaz	Me1
Ywhaz	Metap1
Ywhaz	Mtarc2
Ywhaz	Mccc1
Ywhaz	Abcb1a
Ywhaz	Abcb1b
Ywhaz	Mep1a
Ywhaz	Mep1b
Ywhaz	Mettl7b
Ywhaz	Mia2
Ywhaz	Immt
Ywhaz	Mif
Ywhaz	Mlec
Ywhaz	Mmel1
Ywhaz	Aldh6a1
Ywhaz	Msn
Ywhaz	Mpp5
Ywhaz	Mpp6
Ywhaz	Msi2
Ywhaz	Msra
Ywhaz	Mup1
Ywhaz	Mvp
Ywhaz	Myo18a
Ywhaz	Myh11
Ywhaz	Myh9
Ywhaz	Myl6
Ywhaz	Myl9
Ywhaz	Myo1c
Ywhaz	Myo6
Ywhaz	Myo7b
Ywhaz	Qprt
Ywhaz	Amdhd2
Ywhaz	Nampt
Ywhaz	Napsa
Ywhaz	Ncald
Ywhaz	Nceh1
Ywhaz	Ncln
Ywhaz	Por
Ywhaz	Nme2
Ywhaz	Ndrg1
Ywhaz	Ndufa2
Ywhaz	Ndufa5
Ywhaz	Ndufa8
Ywhaz	Ndufa10
Ywhaz	Ndufc2
Ywhaz	Ndufs1
Ywhaz	Ndufs2
Ywhaz	Ndufs3
Ywhaz	Ndufv1
Ywhaz	Mme
Ywhaz	Slc9a3r1
Ywhaz	Pdzk1
Ywhaz	Naxd
Ywhaz	Nomo1
Ywhaz	Nptn
Ywhaz	Nsdhl
Ywhaz	Nsf
Ywhaz	Nucb1
Ywhaz	Ncl
Ywhaz	Nudt19
Ywhaz	Crot
Ywhaz	Ogdh
Ywhaz	Pdha1
Ywhaz	Opa1
Ywhaz	Ddost
Ywhaz	Pm20d1
Ywhaz	P4ha1
Ywhaz	Pycr3
Ywhaz	Pa2g4
Ywhaz	Pabpc1
Ywhaz	Serbp1
Ywhaz	Papss2
Ywhaz	Park7
Ywhaz	Pcm1
Ywhaz	Pcyox1
Ywhaz	P4hb
Ywhaz	Pdia3
Ywhaz	Pdia4
Ywhaz	Pdzd9
Ywhaz	Pgam1
Ywhaz	Ptgs1
Ywhaz	Pgk1
Ywhaz	Pah
Ywhaz	Phb
Ywhaz	Pcbd1
Ywhaz	Plpbp
Ywhaz	Plvap
Ywhaz	Naprt
Ywhaz	Podxl
Ywhaz	Pon2
Ywhaz	Ppia
Ywhaz	Ppib
Ywhaz	Ppic
Ywhaz	Ppm1h
Ywhaz	Prdx1
Ywhaz	Prdx2
Ywhaz	Prdx4
Ywhaz	Prdx5
Ywhaz	Prkra
Ywhaz	Prodh
Ywhaz	Prpf4b
Ywhaz	Psmc5
Ywhaz	Psmd7
Ywhaz	Ptbp1
Ywhaz	Pter
Ywhaz	Ptrh2
Ywhaz	Adsl
Ywhaz	Pc
Ywhaz	Nnt
Ywhaz	Vapb
Ywhaz	Krt90
Ywhaz	Myh10
Ywhaz	Ndufa12
Ywhaz	Rpn1
Ywhaz	Dnajc13
Ywhaz	Rps17
Ywhaz	Ddx5
Ywhaz	Serpinh1
Ywhaz	Uggt1
Ywhaz	Ppp2r1a
Ywhaz	Lpl
Ywhaz	Cat
