gid	sym
11201	POLI
116028	RMI2
146956	EME1
197342	EME2
201254	STRA13
2067	ERCC1
2072	ERCC4
2175	FANCA
2176	FANCC
2177	FANCD2
2178	FANCE
2187	FANCB
2188	FANCF
2189	FANCG
22909	FAN1
29089	UBE2T
29935	RPA4
3280	HES1
353497	POLN
378708	APITD1
4292	MLH1
51426	POLK
51455	REV1
5395	PMS2
5429	POLH
545	ATR
548593	SLX1A
55120	FANCL
55215	FANCI
57599	WDR48
57697	FANCM
5888	RAD51
5889	RAD51C
5980	REV3L
6117	RPA1
6118	RPA2
6119	RPA3
641	BLM
672	BRCA1
675	BRCA2
7156	TOP3A
7398	USP1
79008	SLX1B
79728	PALB2
80010	RMI1
80198	MUS81
80233	FAAP100
83990	BRIP1
84126	ATRIP
84464	SLX4
8940	TOP3B
91442	FAAP24
9894	TELO2
