gid	sym
100506742	CASP12
10113	PREB
10130	PDIA6
10134	BCAP31
102724652	LOC102724652
10273	STUB1
10277	UBE4B
10294	DNAJA2
10299	MARCH6
10427	SEC24B
10483	SEC23B
10484	SEC23A
10525	HYOU1
10802	SEC24A
10808	HSPH1
10905	MAN1A2
10952	SEC61B
10956	OS9
10960	LMAN2
10961	ERP29
10970	CKAP4
11231	SEC63
11253	MAN1B1
118424	UBE2J2
1388	ATF6B
1409	CRYAA
1410	CRYAB
143630	UBQLNL
1603	DAD1
1649	DDIT3
1650	DDOST
1965	EIF2S1
201595	STT3B
2081	ERN1
22824	HSPA4L
22872	SEC31A
22926	ATF6
23193	GANAB
23471	TRAM1
23480	SEC61G
23640	HSPBP1
23645	PPP1R15A
258010	SVIP
25956	SEC31B
26232	FBXO2
26270	FBXO6
267	AMFR
27102	EIF2AK1
27248	ERLEC1
285126	DNAJC5G
2923	PDIA3
29927	SEC61A1
29978	UBQLN2
29979	UBQLN1
30001	ERO1A
3300	DNAJB2
3301	DNAJA1
3303	HSPA1A
3304	HSPA1B
3305	HSPA1L
3306	HSPA2
3309	HSPA5
3310	HSPA6
3312	HSPA8
3320	HSP90AA1
3326	HSP90AB1
3337	DNAJB1
3703	STT3A
3998	LMAN1
4121	MAN1A1
4217	MAP3K5
4287	ATXN3
440275	EIF2AK4
468	ATF4
4780	NFE2L2
5034	P4HB
50613	UBQLN3
5071	PARK2
51009	DERL2
51128	SAR1B
51360	MBTPS2
51465	UBE2J1
51619	UBE2D4
51726	DNAJB11
54431	DNAJC10
54788	DNAJB12
55176	SEC61A2
55432	YOD1
55666	NPLOC4
55741	EDEM2
55757	UGGT2
55768	NGLY1
55829	VIMP
5589	PRKCSH
55968	NSFL1C
5599	MAPK8
5601	MAPK9
5602	MAPK10
5609	MAP2K7
5610	EIF2AK2
5611	DNAJC3
56605	ERO1B
56681	SAR1A
56886	UGGT1
56893	UBQLN4
57134	MAN1C1
573	BAG1
578	BAK1
581	BAX
5886	RAD23A
5887	RAD23B
596	BCL2
6048	RNF5
6184	RPN1
6185	RPN2
6238	RRBP1
6396	SEC13
6400	SEL1L
64215	DNAJC1
64374	SIL1
6500	SKP1
6745	SSR1
6746	SSR2
6747	SSR3
6748	SSR4
7095	SEC62
7184	HSP90B1
7186	TRAF2
7321	UBE2D1
7322	UBE2D2
7323	UBE2D3
7326	UBE2G1
7327	UBE2G2
7353	UFD1L
7415	VCP
7466	WFS1
7494	XBP1
7841	MOGS
79139	DERL1
79748	LMAN1L
7991	TUSC3
80267	EDEM3
80331	DNAJC5
80343	SEL1L2
80700	UBXN6
811	CALR
81567	TXNDC5
821	CANX
823	CAPN1
824	CAPN2
84447	SYVN1
8454	CUL1
85479	DNAJC5B
8720	MBTPS1
91319	DERL3
91445	RNF185
92552	ATXN3L
9373	PLAA
9451	EIF2AK3
9532	BAG2
9601	PDIA4
9632	SEC24C
9695	EDEM1
9709	HERPUD1
9871	SEC24D
9978	RBX1
