gid	sym
10488	CREB3
10540	DCTN2
10671	DCTN6
109	ADCY3
112	ADCY6
115	ADCY9
1385	CREB1
140735	DYNLL2
148327	CREB3L4
1639	DCTN1
1778	DYNC1H1
1780	DYNC1I1
1781	DYNC1I2
1783	DYNC1LI2
2778	GNAS
359	AQP2
360	AQP3
361	AQP4
396	ARHGDIA
397	ARHGDIB
398	ARHGDIG
4905	NSF
51143	DYNC1LI1
51164	DCTN4
51626	DYNC2LI1
551	AVP
554	AVPR2
5566	PRKACA
5567	PRKACB
5568	PRKACG
5868	RAB5A
5869	RAB5B
5878	RAB5C
64764	CREB3L2
6810	STX4
6844	VAMP2
79659	DYNC2H1
84516	DCTN5
84699	CREB3L3
8655	DYNLL1
8766	RAB11A
90993	CREB3L1
9230	RAB11B
9586	CREB5
