gid	sym
10000	AKT3
102723407	LOC102723407
10312	TCIRG1
10332	CLEC4M
10333	TLR6
1051	CEBPB
1054	CEBPG
10892	MALT1
11151	CORO1A
114609	TIRAP
1263	PLK3
1378	CR1
1385	CREB1
1387	CREBBP
1432	MAPK14
1509	CTSD
1520	CTSS
1594	CYP27B1
163688	CALML6
2033	EP300
207	AKT1
208	AKT2
2207	FCER1G
2209	FCGR1A
2212	FCGR2A
2213	FCGR2B
2214	FCGR3A
2215	FCGR3B
22925	PLA2R1
23365	ARHGEF12
23545	ATP6V0A2
245972	ATP6V0D2
26253	CLEC4E
30835	CD209
3108	HLA-DMA
3109	HLA-DMB
3111	HLA-DOA
3112	HLA-DOB
3113	HLA-DPA1
3115	HLA-DPB1
3117	HLA-DQA1
3118	HLA-DQA2
3119	HLA-DQB1
3122	HLA-DRA
3123	HLA-DRB1
3125	HLA-DRB3
3126	HLA-DRB4
3127	HLA-DRB5
317	APAF1
3313	HSPA9
3329	HSPD1
3439	IFNA1
3440	IFNA2
3441	IFNA4
3442	IFNA5
3443	IFNA6
3444	IFNA7
3445	IFNA8
3446	IFNA10
3447	IFNA13
3448	IFNA14
3449	IFNA16
3451	IFNA17
3452	IFNA21
3456	IFNB1
3458	IFNG
3459	IFNGR1
3460	IFNGR2
3552	IL1A
3553	IL1B
3569	IL6
3586	IL10
3587	IL10RA
3588	IL10RB
3592	IL12A
3593	IL12B
3606	IL18
3654	IRAK1
3656	IRAK2
3684	ITGAM
3687	ITGAX
3689	ITGB2
3716	JAK1
3717	JAK2
387	RHOA
3916	LAMP1
3920	LAMP2
3929	LBP
4046	LSP1
4261	CIITA
4360	MRC1
4615	MYD88
4790	NFKB1
4800	NFYA
4801	NFYB
4802	NFYC
4843	NOS2
50617	ATP6V0A4
51135	IRAK4
51561	IL23A
51606	ATP6V1H
51806	CALML5
527	ATP6V0C
5289	PIK3C3
533	ATP6V0B
535	ATP6V0A1
537	ATP6AP1
54106	TLR9
54205	CYCS
5530	PPP3CA
5532	PPP3CB
5533	PPP3CC
5534	PPP3R1
5535	PPP3R2
5594	MAPK1
5595	MAPK3
5599	MAPK8
5600	MAPK11
5601	MAPK9
5602	MAPK10
5603	MAPK13
56848	SPHK2
572	BAD
581	BAX
5868	RAB5A
5869	RAB5B
5878	RAB5C
5894	RAF1
596	BCL2
5970	RELA
5993	RFX5
5994	RFXAP
6300	MAPK12
637	BID
64127	NOD2
64170	CARD9
64581	CLEC7A
6714	SRC
6772	STAT1
6850	SYK
7040	TGFB1
7042	TGFB2
7043	TGFB3
7096	TLR1
7097	TLR2
7099	TLR4
7124	TNF
7132	TNFRSF1A
718	C3
7189	TRAF6
7421	VDR
7879	RAB7A
801	CALM1
805	CALM2
808	CALM3
810	CALML3
815	CAMK2A
816	CAMK2B
817	CAMK2D
818	CAMK2G
820	CAMP
836	CASP3
841	CASP8
8411	EEA1
842	CASP9
843	CASP10
8625	RFXANK
8717	TRADD
8767	RIPK2
8772	FADD
8844	KSR1
8877	SPHK1
8915	BCL10
9103	FCGR2C
9114	ATP6V0D1
929	CD14
972	CD74
9902	MRC2
