gid	sym
10000	AKT3
10059	DNM1L
10454	TAB1
10488	CREB3
1051	CEBPB
11035	RIPK3
1147	CHUK
1326	MAP3K8
1385	CREB1
1386	ATF2
1388	ATF6B
1432	MAPK14
1435	CSF1
1437	CSF2
148327	CREB3L4
153090	DAB2IP
182	JAG1
1906	EDN1
192111	PGAM5
197259	MLKL
207	AKT1
208	AKT2
23118	TAB2
2353	FOS
23533	PIK3R5
257397	TAB3
2919	CXCL1
2920	CXCL2
2921	CXCL3
329	BIRC2
330	BIRC3
3383	ICAM1
355	FAS
3551	IKBKB
3553	IL1B
3569	IL6
3600	IL15
3627	CXCL10
3725	JUN
3726	JUNB
3976	LIF
4049	LTA
4217	MAP3K5
4314	MMP3
4318	MMP9
4323	MMP14
468	ATF4
4790	NFKB1
4792	NFKBIA
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5594	MAPK1
5595	MAPK3
5599	MAPK8
5600	MAPK11
5601	MAPK9
5602	MAPK10
5603	MAPK13
5604	MAP2K1
5606	MAP2K3
5608	MAP2K6
5609	MAP2K7
5743	PTGS2
5970	RELA
602	BCL3
6300	MAPK12
6347	CCL2
6352	CCL5
6364	CCL20
6374	CXCL5
6376	CX3CL1
6401	SELE
64127	NOD2
6416	MAP2K4
64764	CREB3L2
6885	MAP3K7
7124	TNF
7128	TNFAIP3
7132	TNFRSF1A
7133	TNFRSF1B
7185	TRAF1
7186	TRAF2
7187	TRAF3
7188	TRAF5
7412	VCAM1
7424	VEGFC
836	CASP3
83737	ITCH
840	CASP7
841	CASP8
843	CASP10
84699	CREB3L3
8503	PIK3R3
8517	IKBKG
8717	TRADD
8737	RIPK1
8772	FADD
8809	IL18R1
8837	CFLAR
8986	RPS6KA4
9020	MAP3K14
9021	SOCS3
90993	CREB3L1
9252	RPS6KA5
9530	BAG4
9586	CREB5
