gid	sym
100	ADA
100526794	NT5C1B-RDH14
101060521	LOC101060521
10201	NME6
102157402	AK6
10606	PAICS
10621	POLR3F
10622	POLR3G
10623	POLR3C
107	ADCY1
10714	POLD3
108	ADCY2
10846	PDE10A
109	ADCY3
111	ADCY5
11128	POLR3A
11164	NUDT5
112	ADCY6
113	ADCY7
114	ADCY8
115	ADCY9
115024	NT5C3B
122481	AK7
122622	ADSSL1
124583	CANT1
131870	NUDT16
132	ADK
158	ADSL
158067	AK8
159	ADSS
1633	DCK
171568	POLR3H
1716	DGUOK
196883	ADCY4
203	AK1
204	AK2
205	AK4
221264	AK9
221823	PRPS1L1
221830	TWISTNB
2272	FHIT
22875	ENPP4
22978	NT5C2
23649	POLA2
246721	POLR2J2
25885	POLR1A
2618	GART
26289	AK5
270	AMPD1
271	AMPD2
27115	PDE7B
272	AMPD3
2766	GMPR
2977	GUCY1A2
2982	GUCY1A3
2983	GUCY1B3
2984	GUCY2C
2986	GUCY2F
2987	GUK1
29922	NME7
3000	GUCY2D
30833	NT5C
30834	ZNRD1
318	NUDT2
3251	HPRT1
353	APRT
3614	IMPDH1
3615	IMPDH2
3704	ITPA
374659	HDDC3
377841	ENTPD8
390877	LOC390877
471	ATIC
4830	NME1
4831	NME2
4832	NME3
4833	NME4
4860	PNP
4881	NPR1
4882	NPR2
4907	NT5E
50484	RRM2B
50808	AK3
50940	PDE11A
51082	POLR1D
51251	NT5C3A
51292	GMPR2
5136	PDE1A
5137	PDE1C
5138	PDE2A
5139	PDE3A
5140	PDE3B
5141	PDE4A
5142	PDE4B
5143	PDE4C
5144	PDE4D
5145	PDE6A
5146	PDE6C
5147	PDE6D
5148	PDE6G
5149	PDE6H
5150	PDE7A
5151	PDE8A
5152	PDE9A
5153	PDE1B
5158	PDE6B
5167	ENPP1
5169	ENPP3
51728	POLR3K
51816	CECR1
5198	PFAS
5236	PGM1
5313	PKLR
5315	PKM
53343	NUDT9
54107	POLE3
5422	POLA1
5424	POLD1
5425	POLD2
5426	POLE
5427	POLE2
5430	POLR2A
5431	POLR2B
5432	POLR2C
5433	POLR2D
5434	POLR2E
5435	POLR2F
5436	POLR2G
5437	POLR2H
5438	POLR2I
5439	POLR2J
5440	POLR2K
5441	POLR2L
5471	PPAT
548644	POLR2J3
55276	PGM2
5557	PRIM1
5558	PRIM2
55703	POLR3B
55718	POLR3E
55811	ADCY10
55821	ALLC
5631	PRPS1
5634	PRPS2
56655	POLE4
56953	NT5M
56985	ADPRM
57804	POLD4
58497	PRUNE
6240	RRM1
6241	RRM2
64425	POLR1E
646625	URAD
654364	NME1-NME2
661	POLR3D
7498	XDH
8382	NME5
84172	POLR1B
84265	POLR3GL
84284	NTPCR
84618	NT5C1A
8622	PDE8B
8654	PDE5A
87178	PNPT1
8833	GMPS
9060	PAPSS2
9061	PAPSS1
93034	NT5C1B
953	ENTPD1
9533	POLR1C
954	ENTPD2
955	ENTPD6
956	ENTPD3
957	ENTPD5
9583	ENTPD4
9615	GDA
