gid	sym
10392	NOD1
10454	TAB1
10910	SUGT1
114548	NLRP3
1147	CHUK
1432	MAPK14
22861	NLRP1
22900	CARD8
23118	TAB2
257397	TAB3
260434	PYDC1
29108	PYCARD
2919	CXCL1
2920	CXCL2
329	BIRC2
330	BIRC3
3320	HSP90AA1
3326	HSP90AB1
3551	IKBKB
3553	IL1B
3569	IL6
3576	CXCL8
3606	IL18
4210	MEFV
4671	NAIP
4790	NFKB1
4792	NFKBIA
4793	NFKBIB
55914	ERBIN
5594	MAPK1
5595	MAPK3
5599	MAPK8
5600	MAPK11
5601	MAPK9
5602	MAPK10
5603	MAPK13
58484	NLRC4
59082	CARD18
5970	RELA
6300	MAPK12
6347	CCL2
6352	CCL5
64127	NOD2
64170	CARD9
6885	MAP3K7
7124	TNF
7128	TNFAIP3
7184	HSP90B1
7189	TRAF6
7205	TRIP6
834	CASP1
838	CASP5
841	CASP8
84674	CARD6
8517	IKBKG
8767	RIPK2
9051	PSTPIP1
