gid	sym
122809	SOCS4
23533	PIK3R5
2475	MTOR
2645	GCK
3098	HK1
3099	HK2
3101	HK3
3551	IKBKB
3630	INS
3643	INSR
3651	PDX1
3667	IRS1
3767	KCNJ11
389692	MAFA
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5313	PKLR
5315	PKM
5580	PRKCD
5581	PRKCE
5590	PRKCZ
5594	MAPK1
5595	MAPK3
5599	MAPK8
5601	MAPK9
5602	MAPK10
6514	SLC2A2
6517	SLC2A4
6833	ABCC8
7124	TNF
773	CACNA1A
774	CACNA1B
775	CACNA1C
776	CACNA1D
777	CACNA1E
80201	HKDC1
8471	IRS4
8503	PIK3R3
8651	SOCS1
8660	IRS2
8835	SOCS2
8913	CACNA1G
9021	SOCS3
9370	ADIPOQ
