gid	sym
10257	ABCC4
10599	SLCO1B1
107	ADCY1
108	ADCY2
1080	CFTR
10864	SLC22A7
109	ADCY3
10998	SLC27A5
111	ADCY5
112	ADCY6
113	ADCY7
114	ADCY8
115	ADCY9
123264	SLC51B
1244	ABCC2
1576	CYP3A4
1581	CYP7A1
196883	ADCY4
200931	SLC51A
2052	EPHX1
23439	ATP1B4
2778	GNAS
28234	SLCO1B3
3156	HMGCR
338821	SLCO1B7
343	AQP8
358	AQP1
361	AQP4
366	AQP9
3781	KCNN2
3949	LDLR
476	ATP1A1
477	ATP1A2
478	ATP1A3
480	ATP1A4
481	ATP1B1
482	ATP1B2
483	ATP1B3
486	FXYD2
5243	ABCB1
5244	ABCB4
5566	PRKACA
5567	PRKACB
5568	PRKACG
570	BAAT
57552	NCEH1
57835	SLC4A5
6256	RXRA
6344	SCTR
64240	ABCG5
64241	ABCG8
6513	SLC2A1
6522	SLC4A2
6523	SLC5A1
6548	SLC9A1
6550	SLC9A3
6554	SLC10A1
6555	SLC10A2
6579	SLCO1A2
6580	SLC22A1
6822	SULT2A1
7363	UGT2B4
760	CA2
8431	NR0B2
8647	ABCB11
8671	SLC4A4
8714	ABCC3
9376	SLC22A8
9429	ABCG2
949	SCARB1
9971	NR1H4
