gid	sym
111	ADCY5
112	ADCY6
116	ADCYAP1
117	ADCYAP1R1
1179	CLCA1
134	ADORA1
1385	CREB1
1508	CTSB
153	ADRB1
154	ADRB2
155	ADRB3
1636	ACE
163688	CALML6
183	AGT
185	AGTR1
1909	EDNRA
22802	CLCA4
23236	PLCB1
2770	GNAI1
2771	GNAI2
2773	GNAI3
2776	GNAQ
2778	GNAS
2977	GUCY1A2
2982	GUCY1A3
2983	GUCY1B3
358	AQP1
3708	ITPR1
3709	ITPR2
3710	ITPR3
3759	KCNJ2
3778	KCNMA1
4881	NPR1
5136	PDE1A
5137	PDE1C
5139	PDE3A
5140	PDE3B
5153	PDE1B
51806	CALML5
5330	PLCB2
5331	PLCB3
5332	PLCB4
5530	PPP3CA
5532	PPP3CB
5533	PPP3CC
5534	PPP3R1
5535	PPP3R2
5566	PRKACA
5567	PRKACB
5568	PRKACG
5593	PRKG2
5732	PTGER2
5734	PTGER4
5972	REN
775	CACNA1C
776	CACNA1D
778	CACNA1F
779	CACNA1S
801	CALM1
805	CALM2
808	CALM3
810	CALML3
84876	ORAI1
9635	CLCA2
