gid	sym
10010	TANK
1147	CHUK
1432	MAPK14
1540	CYLD
1654	DDX3X
23586	DDX58
26007	TKFC
29110	TBK1
338376	IFNE
340061	TMEM173
3439	IFNA1
3440	IFNA2
3441	IFNA4
3442	IFNA5
3443	IFNA6
3444	IFNA7
3445	IFNA8
3446	IFNA10
3447	IFNA13
3448	IFNA14
3449	IFNA16
3451	IFNA17
3452	IFNA21
3456	IFNB1
3467	IFNW1
3551	IKBKB
3576	CXCL8
3592	IL12A
3593	IL12B
3627	CXCL10
3661	IRF3
3665	IRF7
4214	MAP3K1
4790	NFKB1
4792	NFKBIA
4793	NFKBIB
5300	PIN1
54941	RNF125
55593	OTUD5
5599	MAPK8
5600	MAPK11
5601	MAPK9
5602	MAPK10
5603	MAPK13
56832	IFNK
57506	MAVS
5970	RELA
6300	MAPK12
64135	IFIH1
64343	AZI2
6885	MAP3K7
7124	TNF
7186	TRAF2
7187	TRAF3
7189	TRAF6
7706	TRIM25
79132	DHX58
79671	NLRX1
80143	SIKE1
841	CASP8
843	CASP10
8517	IKBKG
8717	TRADD
8737	RIPK1
8772	FADD
9140	ATG12
9474	ATG5
9636	ISG15
9641	IKBKE
9755	TBKBP1
