gid	sym
10568	SLC34A2
113235	SLC46A1
115019	SLC26A9
1181	CLCN2
1317	SLC31A1
140803	TRPM6
1811	SLC26A3
23439	ATP1B4
2495	FTH1
2512	FTL
261729	STEAP2
26872	STEAP1
30061	SLC40A1
3162	HMOX1
3163	HMOX2
340024	SLC6A19
4489	MT1A
4490	MT1B
4493	MT1E
4494	MT1F
4495	MT1G
4496	MT1H
4499	MT1M
4501	MT1X
4502	MT2A
475	ATOX1
476	ATP1A1
477	ATP1A2
478	ATP1A3
480	ATP1A4
481	ATP1B1
482	ATP1B2
483	ATP1B3
486	FXYD2
4891	SLC11A2
490	ATP2B1
538	ATP7A
54822	TRPM7
55503	TRPV6
55630	SLC39A4
65010	SLC26A6
6523	SLC5A1
6546	SLC8A1
6550	SLC9A3
6556	SLC11A1
7018	TF
7421	VDR
7779	SLC30A1
795	S100G
79901	CYBRD1
9843	HEPH
