gid	sym
10013	HDAC6
10014	HDAC5
1017	CDK2
1019	CDK4
1021	CDK6
1026	CDKN1A
1027	CDKN1B
1029	CDKN2A
1030	CDKN2B
10379	IRF9
10488	CREB3
10971	YWHAQ
11036	GTF2A1L
1108	CHD4
1111	CHEK1
11317	RBPJL
121504	HIST4H4
1232	CCR3
1233	CCR4
1234	CCR5
1237	CCR8
128312	HIST3H2BB
1385	CREB1
1386	ATF2
1387	CREBBP
1388	ATF6B
148327	CREB3L4
158983	H2BFWT
1642	DDB1
1654	DDX3X
1739	DLG1
1959	EGR2
1960	EGR3
2033	EP300
22938	SNW1
23352	UBR4
23513	SCRIB
23533	PIK3R5
245972	ATP6V0D2
255626	HIST1H2BA
2648	KAT2A
27044	SND1
286436	H2BFM
2885	GRB2
28973	MRPS18B
2934	GSN
2957	GTF2A1
2958	GTF2A2
2959	GTF2B
2960	GTF2E1
2961	GTF2E2
2965	GTF2H1
2966	GTF2H2
2967	GTF2H3
2968	GTF2H4
3017	HIST1H2BD
3018	HIST1H2BB
3065	HDAC1
3066	HDAC2
3105	HLA-A
3106	HLA-B
3107	HLA-C
3133	HLA-E
3134	HLA-F
3135	HLA-G
3190	HNRNPK
3249	HPN
3265	HRAS
3516	RBPJ
3572	IL6ST
3661	IRF3
3665	IRF7
3716	JAK1
3718	JAK3
3725	JUN
3845	KRAS
387	RHOA
387332	TBPL2
4055	LTBR
4067	LYN
4193	MDM2
440689	HIST2H2BF
468	ATF4
4790	NFKB1
4791	NFKB2
4792	NFKBIA
4893	NRAS
51564	HDAC7
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5315	PKM
5366	PMAIP1
5423	POLB
554313	HIST2H4B
5566	PRKACA
5567	PRKACB
5568	PRKACG
55697	VAC14
55869	HDAC8
5594	MAPK1
5595	MAPK3
5610	EIF2AK2
5700	PSMC1
572	BAD
578	BAK1
581	BAX
5829	PXN
5879	RAC1
5902	RANBP1
5922	RASA2
5925	RB1
5933	RBL1
5934	RBL2
595	CCND1
5966	REL
5970	RELA
64764	CREB3L2
6502	SKP2
6672	SP100
6714	SRC
6722	SRF
6774	STAT3
6776	STAT5A
6777	STAT5B
6850	SYK
6908	TBP
7157	TP53
718	C3
7185	TRAF1
7186	TRAF2
7187	TRAF3
7188	TRAF5
728340	GTF2H2C
730394	GTF2H2C_2
7337	UBE3A
7419	VDAC3
7529	YWHAB
7531	YWHAE
7532	YWHAG
7533	YWHAH
7534	YWHAZ
7874	USP7
79885	HDAC11
81	ACTN4
8294	HIST1H4I
8339	HIST1H2BG
8340	HIST1H2BL
8341	HIST1H2BN
8342	HIST1H2BM
8343	HIST1H2BF
8344	HIST1H2BE
8345	HIST1H2BH
8346	HIST1H2BI
8347	HIST1H2BC
8348	HIST1H2BO
8349	HIST2H2BE
8359	HIST1H4A
836	CASP3
8360	HIST1H4D
8361	HIST1H4F
8362	HIST1H4K
8363	HIST1H4J
8364	HIST1H4C
8365	HIST1H4H
8366	HIST1H4B
8367	HIST1H4E
8368	HIST1H4L
8369	HIST1H4G
8370	HIST2H4A
8379	MAD1L1
83933	HDAC10
841	CASP8
84699	CREB3L3
8503	PIK3R3
8517	IKBKG
85236	HIST1H2BK
85477	SCIN
87	ACTN1
8717	TRADD
88	ACTN2
8841	HDAC3
8850	KAT2B
89	ACTN3
890	CCNA2
8900	CCNA1
894	CCND2
896	CCND3
8970	HIST1H2BJ
898	CCNE1
9093	DNAJA3
90993	CREB3L1
9114	ATP6V0D1
9134	CCNE2
9261	MAPKAPK2
9519	TBPL1
9586	CREB5
9734	HDAC9
9759	HDAC4
983	CDK1
991	CDC20
998	CDC42
