gid	sym
100137049	PLA2G4B
107	ADCY1
10746	MAP3K2
108	ADCY2
1081	CGA
109	ADCY3
111	ADCY5
112	ADCY6
113	ADCY7
114	ADCY8
115	ADCY9
123745	PLA2G4E
1432	MAPK14
163688	CALML6
1839	HBEGF
1956	EGFR
196883	ADCY4
2002	ELK1
2185	PTK2B
23236	PLCB1
2488	FSHB
255189	PLA2G4F
2767	GNA11
2776	GNAQ
2778	GNAS
2796	GNRH1
2797	GNRH2
2798	GNRHR
283748	PLA2G4D
2885	GRB2
3265	HRAS
3708	ITPR1
3709	ITPR2
3710	ITPR3
3725	JUN
3845	KRAS
3972	LHB
4214	MAP3K1
4215	MAP3K3
4216	MAP3K4
4313	MMP2
4323	MMP14
468	ATF4
4893	NRAS
51806	CALML5
5321	PLA2G4A
5330	PLCB2
5331	PLCB3
5332	PLCB4
5337	PLD1
5338	PLD2
5566	PRKACA
5567	PRKACB
5568	PRKACG
5578	PRKCA
5579	PRKCB
5580	PRKCD
5594	MAPK1
5595	MAPK3
5598	MAPK7
5599	MAPK8
5600	MAPK11
5601	MAPK9
5602	MAPK10
5603	MAPK13
5604	MAP2K1
5605	MAP2K2
5606	MAP2K3
5608	MAP2K6
5609	MAP2K7
5894	RAF1
6300	MAPK12
6416	MAP2K4
6654	SOS1
6655	SOS2
6714	SRC
775	CACNA1C
776	CACNA1D
778	CACNA1F
779	CACNA1S
801	CALM1
805	CALM2
808	CALM3
810	CALML3
815	CAMK2A
816	CAMK2B
817	CAMK2D
818	CAMK2G
8605	PLA2G4C
8681	JMJD7-PLA2G4B
998	CDC42
