gid	sym
100528032	KLRC4-KLRK1
1311	COMP
1378	CR1
1440	CSF3
22914	KLRK1
2532	ACKR1
2993	GYPA
2994	GYPB
2995	GYPC
3039	HBA1
3040	HBA2
3043	HBB
3082	HGF
3383	ICAM1
3458	IFNG
3553	IL1B
3569	IL6
3576	CXCL8
3586	IL10
3592	IL12A
3606	IL18
3683	ITGAL
3689	ITGB2
3820	KLRB1
4035	LRP1
4233	MET
4615	MYD88
5175	PECAM1
54106	TLR9
6347	CCL2
6382	SDC1
6383	SDC2
6401	SELE
6403	SELP
7040	TGFB1
7042	TGFB2
7043	TGFB3
7057	THBS1
7058	THBS2
7059	THBS3
7060	THBS4
7097	TLR2
7099	TLR4
7124	TNF
7412	VCAM1
948	CD36
958	CD40
959	CD40LG
975	CD81
