gid	sym
100137049	PLA2G4B
10390	CEPT1
11145	PLA2G16
122618	PLD4
123745	PLA2G4E
133121	ENPP6
151056	PLB1
23646	PLD3
254531	LPCAT4
255043	TMEM86B
255189	PLA2G4F
26279	PLA2G2D
283748	PLA2G4D
30814	PLA2G2E
391013	PLA2G2C
5048	PAFAH1B1
50487	PLA2G3
5049	PAFAH1B2
5050	PAFAH1B3
5051	PAFAH2
5168	ENPP2
5319	PLA2G1B
5320	PLA2G2A
5321	PLA2G4A
5322	PLA2G5
5337	PLD1
5338	PLD2
54947	LPCAT2
56994	CHPT1
64600	PLA2G2F
7368	UGT8
7941	PLA2G7
79888	LPCAT1
81579	PLA2G12A
8398	PLA2G6
8399	PLA2G10
84647	PLA2G12B
8540	AGPS
85465	EPT1
8605	PLA2G4C
8611	PLPP1
8612	PLPP2
8613	PLPP3
8681	JMJD7-PLA2G4B
9514	GAL3ST1
