gid	sym
10157	AASS
10919	EHMT2
123688	HYKK
1743	DLST
1892	ECHS1
1962	EHHADH
217	ALDH2
219	ALDH1B1
223	ALDH9A1
224	ALDH3A2
23067	SETD1B
23127	COLGALT2
2639	GCDH
29072	SETD2
3030	HADHA
3033	HADH
38	ACAT1
387893	KMT5A
39	ACAT2
4297	KMT2A
4967	OGDH
501	ALDH7A1
51111	KMT5B
51166	AADAT
51268	PIPOX
5351	PLOD1
5352	PLOD2
54904	WHSC1L1
55217	TMLHE
55753	OGDHL
55870	ASH1L
55904	KMT2E
58508	KMT2C
6419	SETMAR
64324	NSD1
6839	SUV39H1
7468	WHSC1
79709	COLGALT1
79723	SUV39H2
79813	EHMT1
79823	CAMKMT
8085	KMT2D
80854	SETD7
83852	SETDB2
8424	BBOX1
84444	DOT1L
84787	KMT5C
85007	PHYKPL
8985	PLOD3
9739	SETD1A
9757	KMT2B
9869	SETDB1
