gid	sym
100861540	CYP3A7-CYP3A51P
10720	UGT2B11
10941	UGT2A1
1109	AKR1C4
1312	COMT
1543	CYP1A1
1544	CYP1A2
1545	CYP1B1
1551	CYP3A7
1571	CYP2E1
1576	CYP3A4
1577	CYP3A5
1581	CYP7A1
1583	CYP11A1
1584	CYP11B1
1585	CYP11B2
1586	CYP17A1
1588	CYP19A1
1589	CYP21A2
1645	AKR1C1
1646	AKR1C2
3283	HSD3B1
3284	HSD3B2
3290	HSD11B1
3291	HSD11B2
3292	HSD17B1
3293	HSD17B3
3294	HSD17B2
412	STS
51144	HSD17B12
51478	HSD17B7
54490	UGT2B28
54575	UGT1A10
54576	UGT1A8
54577	UGT1A7
54578	UGT1A6
54579	UGT1A5
54600	UGT1A9
54657	UGT1A4
54658	UGT1A1
54659	UGT1A3
574537	UGT2A2
6715	SRD5A1
6716	SRD5A2
6718	AKR1D1
6783	SULT1E1
6820	SULT2B1
7363	UGT2B4
7364	UGT2B7
7365	UGT2B10
7366	UGT2B15
7367	UGT2B17
7923	HSD17B8
79644	SRD5A3
79799	UGT2A3
8630	HSD17B6
8644	AKR1C3
9420	CYP7B1
