gid	sym
102724788	LOC102724788
112483	SAT2
112817	HOGA1
112849	L3HYPDH
113451	AZIN2
1152	CKB
1158	CKM
1159	CKMT1B
1160	CKMT2
1610	DAO
217	ALDH2
219	ALDH1B1
223	ALDH9A1
224	ALDH3A2
2593	GAMT
26	AOC1
262	AMD1
2628	GATM
2805	GOT1
2806	GOT2
283208	P4HA3
29920	PYCR2
383	ARG1
384	ARG2
4128	MAOA
4129	MAOB
4842	NOS1
4843	NOS2
4846	NOS3
4942	OAT
4953	ODC1
501	ALDH7A1
5033	P4HA1
51056	LAP3
54498	SMOX
548596	CKMT1A
55748	CNDP2
5625	PRODH
57571	CARNS1
5831	PYCR1
5832	ALDH18A1
58510	PRODH2
6303	SAT1
65263	PYCRL
6611	SMS
6723	SRM
79814	AGMAT
84735	CNDP1
8659	ALDH4A1
8974	P4HA2
