gid	sym
10000	AKT3
10018	BCL2L11
10038	PARP2
10039	PARP3
100506742	CASP12
10376	TUBA1B
1075	CTSC
10912	GADD45G
112714	TUBA3E
113457	TUBA3D
1147	CHUK
142	PARP1
143	PARP4
1439	CSF2RB
1508	CTSB
1509	CTSD
1512	CTSH
1513	CTSK
1514	CTSL
1515	CTSV
1519	CTSO
1520	CTSS
1521	CTSW
1522	CTSZ
153090	DAB2IP
1616	DAXX
1647	GADD45A
1649	DDIT3
1676	DFFA
1677	DFFB
1965	EIF2S1
2021	ENDOG
207	AKT1
208	AKT2
2081	ERN1
2353	FOS
23533	PIK3R5
27113	BBC3
27429	HTRA2
3002	GZMB
317	APAF1
3265	HRAS
329	BIRC2
330	BIRC3
331	XIAP
332	BIRC5
355	FAS
3551	IKBKB
356	FASLG
3562	IL3
3563	IL3RA
3708	ITPR1
3709	ITPR2
3710	ITPR3
3725	JUN
3845	KRAS
4000	LMNA
4001	LMNB1
4170	MCL1
4217	MAP3K5
4616	GADD45B
468	ATF4
472	ATM
4790	NFKB1
4792	NFKBIA
4803	NGF
4893	NRAS
4914	NTRK1
5170	PDPK1
51807	TUBA8
5290	PIK3CA
5291	PIK3CB
5293	PIK3CD
5294	PIK3CG
5295	PIK3R1
5296	PIK3R2
5366	PMAIP1
5414	SEPT4
54205	CYCS
55367	PIDD1
5551	PRF1
5594	MAPK1
5595	MAPK3
5599	MAPK8
5601	MAPK9
5602	MAPK10
5604	MAP2K1
5605	MAP2K2
56616	DIABLO
572	BAD
578	BAK1
5783	PTPN13
581	BAX
5894	RAF1
596	BCL2
597	BCL2A1
5970	RELA
598	BCL2L1
60	ACTB
637	BID
63970	TP53AIP1
6708	SPTA1
6709	SPTAN1
71	ACTG1
7124	TNF
7132	TNFRSF1A
7157	TP53
7185	TRAF1
7186	TRAF2
7277	TUBA4A
7278	TUBA3C
7846	TUBA1A
79861	TUBAL3
823	CAPN1
824	CAPN2
835	CASP2
836	CASP3
839	CASP6
840	CASP7
841	CASP8
842	CASP9
843	CASP10
84790	TUBA1C
84823	LMNB2
8503	PIK3R3
8517	IKBKG
8717	TRADD
8722	CTSF
8737	RIPK1
8739	HRK
8743	TNFSF10
8772	FADD
8793	TNFRSF10D
8794	TNFRSF10C
8795	TNFRSF10B
8797	TNFRSF10A
8837	CFLAR
9020	MAP3K14
9131	AIFM1
9451	EIF2AK3
