gid	sym
10327	AKR1A1
124	ADH1A
125	ADH1B
126	ADH1C
127	ADH4
128	ADH5
130	ADH6
130589	GALM
131	ADH7
160287	LDHAL6A
1737	DLAT
1738	DLD
2023	ENO1
2026	ENO2
2027	ENO3
217	ALDH2
218	ALDH3A1
219	ALDH1B1
220	ALDH1A3
2203	FBP1
221	ALDH3B1
222	ALDH3B2
223	ALDH9A1
224	ALDH3A2
226	ALDOA
229	ALDOB
230	ALDOC
2538	G6PC
2597	GAPDH
26330	GAPDHS
2645	GCK
2821	GPI
3098	HK1
3099	HK2
3101	HK3
3939	LDHA
3945	LDHB
3948	LDHC
441531	PGAM4
501	ALDH7A1
5105	PCK1
5106	PCK2
5160	PDHA1
5161	PDHA2
5162	PDHB
5211	PFKL
5213	PFKM
5214	PFKP
5223	PGAM1
5224	PGAM2
5230	PGK1
5232	PGK2
5236	PGM1
5313	PKLR
5315	PKM
55276	PGM2
55902	ACSS2
57818	G6PC2
669	BPGM
7167	TPI1
80201	HKDC1
83440	ADPGK
84532	ACSS1
8789	FBP2
92483	LDHAL6B
92579	G6PC3
9562	MINPP1
