gid	sym
10057	ABCC5
10058	ABCB6
10060	ABCC9
10257	ABCC4
10347	ABCA7
10349	ABCA10
10350	ABCA9
10351	ABCA8
1080	CFTR
11194	ABCB8
1244	ABCC2
154664	ABCA13
19	ABCA1
20	ABCA2
21	ABCA3
215	ABCD1
22	ABCB7
225	ABCD2
23456	ABCB10
23457	ABCB9
23460	ABCA6
23461	ABCA5
24	ABCA4
26154	ABCA12
340273	ABCB5
368	ABCC6
4363	ABCC1
5243	ABCB1
5244	ABCB4
5825	ABCD3
5826	ABCD4
64137	ABCG4
64240	ABCG5
64241	ABCG8
6833	ABCC8
6890	TAP1
6891	TAP2
85320	ABCC11
8647	ABCB11
8714	ABCC3
89845	ABCC10
94160	ABCC12
9429	ABCG2
9619	ABCG1
