gid	sym
100101267	POM121C
10073	SNUPN
10189	ALYREF
101929087	LOC101929087
10209	EIF1
10248	POP7
10250	SRRM1
10284	SAP18
10289	EIF1B
10419	PRMT5
10460	TACC3
10482	NXF1
10556	RPP30
10557	RPP38
10605	PAIP1
10762	NUP50
10775	POP4
10799	RPP40
10921	RNPS1
10940	POP1
11097	NUPL2
11102	RPP14
11171	STRAP
11218	DDX20
11260	XPOT
1207	CLNS1A
129401	NUP35
132430	PABPC4L
138716	RPP25L
140886	PABPC5
1915	EEF1A1
1917	EEF1A2
1964	EIF1AX
1965	EIF2S1
1967	EIF2B1
1968	EIF2S3
1973	EIF4A1
1974	EIF4A2
1975	EIF4B
1977	EIF4E
1978	EIF4EBP1
1979	EIF4EBP2
1981	EIF4G1
1982	EIF4G2
1983	EIF5
22794	CASC3
22916	NCBP2
22985	ACIN1
23165	NUP205
23191	CYFIP1
23225	NUP210
23279	NUP160
2332	FMR1
23511	NUP188
23636	NUP62
253314	EIF4E1B
25929	GEMIN5
26019	UPF2
26827	RNU6-1
26851	SNORD3B-1
26986	PABPC1
26999	CYFIP2
285190	RGPD4
29107	NXT1
340529	PABPC1L2A
348995	NUP43
3646	EIF3E
3837	KPNB1
387082	SUMO4
400966	RGPD1
4116	MAGOH
4686	NCBP1
4927	NUP88
4928	NUP98
5042	PABPC3
50628	GEMIN4
51068	NMD3
51095	TRNT1
51367	POP5
51808	PHAX
53371	NUP54
5411	PNN
54913	RPP25
54960	GEMIN8
55110	MAGOHB
55520	ELAC1
55706	NDC1
55746	NUP133
55916	NXT2
55998	NXF5
56000	NXF3
56001	NXF2
57122	NUP107
57187	THOC2
57510	XPO5
5901	RAN
5903	RANBP2
5905	RANGAP1
59343	SENP2
5976	UPF1
60528	ELAC2
6396	SEC13
645974	PABPC1L2B
65109	UPF3B
65110	UPF3A
653489	RGPD3
6606	SMN1
6607	SMN2
6612	SUMO3
6613	SUMO2
7175	TPR
727851	RGPD8
728343	NXF2B
728689	EIF3CL
729857	RGPD2
7329	UBE2I
7341	SUMO1
7514	XPO1
780851	SNORD3A
780852	SNORD3B-2
780853	SNORD3C
79023	NUP37
7919	DDX39B
79228	THOC6
79760	GEMIN7
79833	GEMIN6
79897	RPP21
79902	NUP85
80145	THOC7
8021	NUP214
80336	PABPC1L
8086	AAAS
8087	FXR1
81929	SEH1L
84220	RGPD5
84305	PYM1
84321	THOC3
8480	RAE1
8487	GEMIN2
8563	THOC5
8637	EIF4EBP3
8661	EIF3A
8662	EIF3B
8663	EIF3C
8664	EIF3D
8665	EIF3F
8666	EIF3G
8667	EIF3H
8668	EIF3I
8669	EIF3J
8672	EIF4G3
8761	PABPC4
8890	EIF2B4
8891	EIF2B3
8892	EIF2B2
8893	EIF2B5
8894	EIF2S2
9086	EIF1AY
91181	NUP210L
94026	POM121L2
9470	EIF4E2
9513	FXR2
9631	NUP155
9669	EIF5B
96764	TGS1
9688	NUP93
9775	EIF4A3
9818	NUP58
9883	POM121
9939	RBM8A
9972	NUP153
9984	THOC1
