gid	sym
1022	CDK7
10629	TAF6L
11036	GTF2A1L
129685	TAF8
138474	TAF1L
2068	ERCC2
2071	ERCC3
27097	TAF5L
2957	GTF2A1
2958	GTF2A2
2959	GTF2B
2960	GTF2E1
2961	GTF2E2
2962	GTF2F1
2963	GTF2F2
2965	GTF2H1
2966	GTF2H2
2967	GTF2H3
2968	GTF2H4
2969	GTF2I
387332	TBPL2
404672	GTF2H5
4331	MNAT1
51616	TAF9B
54457	TAF7L
6872	TAF1
6873	TAF2
6874	TAF4
6875	TAF4B
6877	TAF5
6878	TAF6
6879	TAF7
6880	TAF9
6881	TAF10
6882	TAF11
6883	TAF12
6884	TAF13
6908	TBP
728340	GTF2H2C
730394	GTF2H2C_2
8148	TAF15
83860	TAF3
902	CCNH
9519	TBPL1
9569	GTF2IRD1
