gid	sym
100532731	COMMD3-BMI1
1025	CDK9
1026	CDKN1A
1027	CDKN1B
102723407	LOC102723407
1031	CDKN2C
1050	CEBPA
1051	CEBPB
1053	CEBPE
1236	CCR7
126961	HIST2H3C
1436	CSF1R
1437	CSF2
1649	DDIT3
1655	DDX5
1668	DEFA3
171558	PTCRA
1848	DUSP6
1991	ELANE
2005	ELK4
2078	ERG
2115	ETV1
2118	ETV4
2119	ETV5
2120	ETV6
2130	EWSR1
2138	EYA1
2209	FCGR1A
221037	JMJD1C
2308	FOXO1
2313	FLI1
2321	FLT1
2322	FLT3
2521	FUS
2530	FUT8
25942	SIN3A
26471	NUPR1
2892	GRIA3
30012	TLX3
3002	GZMB
3020	H3F3A
3021	H3F3B
3065	HDAC1
3066	HDAC2
3087	HHEX
3195	TLX1
3205	HOXA9
3206	HOXA10
3207	HOXA11
3248	HPGD
330	BIRC3
333932	HIST2H3A
3398	ID2
3479	IGF1
3480	IGF1R
3486	IGFBP3
3560	IL2RB
3562	IL3
3569	IL6
3576	CXCL8
3684	ITGAM
3695	ITGB7
3728	JUP
4005	LMO2
4066	LYL1
4086	SMAD1
4094	MAF
4149	MAX
4193	MDM2
4208	MEF2C
4211	MEIS1
4221	MEN1
4233	MET
4291	MLF1
4297	KMT2A
4298	MLLT1
4299	AFF1
4300	MLLT3
4314	MMP3
4318	MMP9
4353	MPO
440093	H3F3C
4609	MYC
4613	MYCN
466	ATF1
472	ATM
4790	NFKB1
4804	NGFR
4914	NTRK1
5077	PAX3
5079	PAX5
5081	PAX7
5087	PBX1
5090	PBX3
51274	KLF3
51384	WNT16
51513	ETV7
5154	PDGFA
51804	SIX4
5218	CDK14
5327	PLAT
5328	PLAU
5371	PML
5468	PPARG
54738	FEV
55204	GOLPH3L
5546	PRCC
55589	BMP2K
5747	PTK2
5914	RARA
5966	REL
597	BCL2A1
5970	RELA
598	BCL2L1
604	BCL6
6256	RXRA
6257	RXRB
6258	RXRG
64083	GOLPH3
64332	NFKBIZ
648	BMI1
6495	SIX1
653604	HIST2H3D
6667	SP1
6688	SPI1
6692	SPINT1
6756	SSX1
6757	SSX2
6760	SS18
6929	TCF3
6935	ZEB1
7030	TFE3
7048	TGFBR2
7102	TSPAN7
7113	TMPRSS2
7157	TP53
7185	TRAF1
727837	SSX2B
7403	KDM6A
7404	UTY
7468	WHSC1
7490	WT1
7704	ZBTB16
7709	ZBTB17
7849	PAX8
7850	IL1R2
79058	ASPSCR1
8013	NR4A3
8091	HMGA2
8148	TAF15
8290	HIST3H3
8350	HIST1H3A
8351	HIST1H3D
8352	HIST1H3C
8353	HIST1H3E
8354	HIST1H3I
8355	HIST1H3G
8356	HIST1H3J
8357	HIST1H3H
8358	HIST1H3B
84444	DOT1L
8464	SUPT3H
85414	SLC45A3
860	RUNX2
861	RUNX1
862	RUNX1T1
8842	PROM1
8861	LDB1
8864	PER2
8900	CCNA1
8938	BAIAP3
894	CCND2
8968	HIST1H3F
904	CCNT1
905	CCNT2
929	CD14
942	CD86
958	CD40
9611	NCOR1
9915	ARNT2
