gid	sym
100132285	KIR2DS2
10197	PSME3
10437	IFI30
115653	KIR3DL3
1385	CREB1
1508	CTSB
1514	CTSL
1520	CTSS
2923	PDIA3
3105	HLA-A
3106	HLA-B
3107	HLA-C
3108	HLA-DMA
3109	HLA-DMB
3111	HLA-DOA
3112	HLA-DOB
3113	HLA-DPA1
3115	HLA-DPB1
3117	HLA-DQA1
3118	HLA-DQA2
3119	HLA-DQB1
3122	HLA-DRA
3123	HLA-DRB1
3125	HLA-DRB3
3126	HLA-DRB4
3127	HLA-DRB5
3133	HLA-E
3134	HLA-F
3135	HLA-G
3303	HSPA1A
3304	HSPA1B
3305	HSPA1L
3306	HSPA2
3308	HSPA4
3309	HSPA5
3310	HSPA6
3312	HSPA8
3320	HSP90AA1
3326	HSP90AB1
3458	IFNG
3802	KIR2DL1
3803	KIR2DL2
3804	KIR2DL3
3805	KIR2DL4
3806	KIR2DS1
3808	KIR2DS3
3809	KIR2DS4
3810	KIR2DS5
3811	KIR3DL1
3812	KIR3DL2
3821	KLRC1
3822	KLRC2
3823	KLRC3
3824	KLRD1
4261	CIITA
4800	NFYA
4801	NFYB
4802	NFYC
5641	LGMN
567	B2M
5720	PSME1
5721	PSME2
57292	KIR2DL5A
5993	RFX5
5994	RFXAP
6890	TAP1
6891	TAP2
6892	TAPBP
7124	TNF
811	CALR
821	CANX
8302	KLRC4
8625	RFXANK
920	CD4
925	CD8A
926	CD8B
972	CD74
