gid	sym
100137049	PLA2G4B
10728	PTGES3
11145	PLA2G16
11283	CYP4F8
113612	CYP2U1
123745	PLA2G4E
127281	FAM213B
151056	PLB1
1555	CYP2B6
1557	CYP2C19
1558	CYP2C8
1559	CYP2C9
1571	CYP2E1
1573	CYP2J2
1579	CYP4A11
2053	EPHX2
239	ALOX12
240	ALOX5
242	ALOX12B
246	ALOX15
247	ALOX15B
255189	PLA2G4F
257202	GPX6
26279	PLA2G2D
2678	GGT1
2687	GGT5
27306	HPGDS
283748	PLA2G4D
2876	GPX1
2877	GPX2
2878	GPX3
2880	GPX5
2882	GPX7
30814	PLA2G2E
391013	PLA2G2C
4048	LTA4H
4051	CYP4F3
4056	LTC4S
493869	GPX8
50487	PLA2G3
5319	PLA2G1B
5320	PLA2G2A
5321	PLA2G4A
5322	PLA2G5
5730	PTGDS
5740	PTGIS
5742	PTGS1
5743	PTGS2
64600	PLA2G2F
6916	TBXAS1
80142	PTGES2
81579	PLA2G12A
8398	PLA2G6
8399	PLA2G10
84647	PLA2G12B
8529	CYP4F2
8605	PLA2G4C
8644	AKR1C3
8681	JMJD7-PLA2G4B
873	CBR1
874	CBR3
9536	PTGES
