gid	sym
102723407	LOC102723407
10673	TNFSF13B
10803	CCR9
115650	TNFRSF13C
23308	ICOSLG
23495	TNFRSF13B
2826	CCR10
29851	ICOS
3108	HLA-DMA
3109	HLA-DMB
3111	HLA-DOA
3112	HLA-DOB
3113	HLA-DPA1
3115	HLA-DPB1
3117	HLA-DQA1
3118	HLA-DQA2
3119	HLA-DQB1
3122	HLA-DRA
3123	HLA-DRB1
3125	HLA-DRB3
3126	HLA-DRB4
3127	HLA-DRB5
3558	IL2
3565	IL4
3567	IL5
3569	IL6
3586	IL10
3600	IL15
3601	IL15RA
3676	ITGA4
3695	ITGB7
4055	LTBR
5284	PIGR
56477	CCL28
57379	AICDA
608	TNFRSF17
6370	CCL25
6387	CXCL12
7040	TGFB1
7852	CXCR4
8174	MADCAM1
8741	TNFSF13
9020	MAP3K14
940	CD28
941	CD80
942	CD86
958	CD40
959	CD40LG
