gid	sym
100137049	PLA2G4B
107	ADCY1
108	ADCY2
1081	CGA
109	ADCY3
10965	ACOT2
111	ADCY5
112	ADCY6
113	ADCY7
114	ADCY8
115	ADCY9
123745	PLA2G4E
1543	CYP1A1
1545	CYP1B1
1573	CYP2J2
1583	CYP11A1
1586	CYP17A1
1588	CYP19A1
196883	ADCY4
240	ALOX5
2488	FSHB
2492	FSHR
255189	PLA2G4F
2661	GDF9
2778	GNAS
283748	PLA2G4D
3283	HSD3B1
3284	HSD3B2
3292	HSD17B1
3294	HSD17B2
3479	IGF1
3480	IGF1R
3630	INS
3643	INSR
3949	LDLR
3972	LHB
3973	LHCGR
51478	HSD17B7
5321	PLA2G4A
5566	PRKACA
5567	PRKACB
5568	PRKACG
5743	PTGS2
654	BMP6
6770	STAR
8605	PLA2G4C
8644	AKR1C3
8681	JMJD7-PLA2G4B
9210	BMP15
949	SCARB1
