gid	sym
102723407	LOC102723407
10312	TCIRG1
10332	CLEC4M
10333	TLR6
10376	TUBA1B
10381	TUBB3
10382	TUBB4A
10383	TUBB4B
10952	SEC61B
11151	CORO1A
112714	TUBA3E
113457	TUBA3D
127124	ATP6V1G3
1311	COMP
1514	CTSL
1520	CTSS
1535	CYBA
1536	CYBB
155066	ATP6V0E2
1778	DYNC1H1
1780	DYNC1I1
1781	DYNC1I2
1783	DYNC1LI2
200576	PIKFYVE
203068	TUBB
2204	FCAR
2209	FCGR1A
2212	FCGR2A
2213	FCGR2B
2214	FCGR3A
2215	FCGR3B
22925	PLA2R1
23480	SEC61G
23545	ATP6V0A2
23673	STX12
245972	ATP6V0D2
245973	ATP6V1C2
27035	NOX1
29927	SEC61A1
30835	CD209
3105	HLA-A
3106	HLA-B
3107	HLA-C
3108	HLA-DMA
3109	HLA-DMB
3111	HLA-DOA
3112	HLA-DOB
3113	HLA-DPA1
3115	HLA-DPB1
3117	HLA-DQA1
3118	HLA-DQA2
3119	HLA-DQB1
3122	HLA-DRA
3123	HLA-DRB1
3125	HLA-DRB3
3126	HLA-DRB4
3127	HLA-DRB5
3133	HLA-E
3134	HLA-F
3135	HLA-G
338382	RAB7B
347688	TUBB8
347733	TUBB2B
3673	ITGA2
3678	ITGA5
3684	ITGAM
3685	ITGAV
3688	ITGB1
3689	ITGB2
3690	ITGB3
3693	ITGB5
3916	LAMP1
3920	LAMP2
4074	M6PR
4153	MBL2
4353	MPO
4360	MRC1
4481	MSR1
4688	NCF2
4689	NCF4
4842	NOS1
4973	OLR1
50508	NOX3
50617	ATP6V0A4
51143	DYNC1LI1
51382	ATP6V1D
51606	ATP6V1H
51807	TUBA8
523	ATP6V1A
525	ATP6V1B1
526	ATP6V1B2
527	ATP6V0C
528	ATP6V1C1
5289	PIK3C3
529	ATP6V1E1
533	ATP6V0B
534	ATP6V1G2
53407	STX18
535	ATP6V0A1
537	ATP6AP1
55176	SEC61A2
5868	RAB5A
5869	RAB5B
5878	RAB5C
5879	RAC1
60	ACTB
6441	SFTPD
64581	CLEC7A
653361	NCF1
653509	SFTPA1
6890	TAP1
6891	TAP2
7037	TFRC
7057	THBS1
7058	THBS2
7059	THBS3
7060	THBS4
7097	TLR2
7099	TLR4
71	ACTG1
715	C1R
718	C3
7277	TUBA4A
7278	TUBA3C
7280	TUBB2A
729238	SFTPA2
7846	TUBA1A
7879	RAB7A
78989	COLEC11
79659	DYNC2H1
79861	TUBAL3
81027	TUBB1
81035	COLEC12
811	CALR
821	CANX
83547	RILP
8411	EEA1
8417	STX7
84617	TUBB6
84790	TUBA1C
8685	MARCO
8992	ATP6V0E1
90423	ATP6V1E2
9103	FCGR2C
9114	ATP6V0D1
9146	HGS
929	CD14
9296	ATP6V1F
9341	VAMP3
948	CD36
949	SCARB1
9550	ATP6V1G1
9554	SEC22B
9902	MRC2
