gid	sym
102723407	LOC102723407
1525	CXADR
1604	CD55
1605	DAG1
1756	DMD
1981	EIF4G1
1982	EIF4G2
25	ABL1
2534	FYN
27	ABL2
3105	HLA-A
3106	HLA-B
3107	HLA-C
3108	HLA-DMA
3109	HLA-DMB
3111	HLA-DOA
3112	HLA-DOB
3113	HLA-DPA1
3115	HLA-DPB1
3117	HLA-DQA1
3118	HLA-DQA2
3119	HLA-DQB1
3122	HLA-DRA
3123	HLA-DRB1
3125	HLA-DRB3
3126	HLA-DRB4
3127	HLA-DRB5
3133	HLA-E
3134	HLA-F
3135	HLA-G
3383	ICAM1
3683	ITGAL
3689	ITGB2
3908	LAMA2
4624	MYH6
4625	MYH7
54205	CYCS
5551	PRF1
5879	RAC1
5880	RAC2
5881	RAC3
595	CCND1
60	ACTB
637	BID
6442	SGCA
6443	SGCB
6444	SGCD
6445	SGCG
71	ACTG1
836	CASP3
841	CASP8
842	CASP9
857	CAV1
8672	EIF4G3
940	CD28
941	CD80
942	CD86
958	CD40
959	CD40LG
