gid	sym
10054	UBA2
10055	SAE1
10075	HUWE1
10273	STUB1
10277	UBE4B
10393	ANAPC10
10401	PIAS3
10477	UBE2E3
11059	WWP1
11060	WWP2
11065	UBE2C
112401	BIRC8
1161	ERCC8
118424	UBE2J2
134111	UBE2QL1
140739	UBE2F
148581	UBE2U
1642	DDB1
1643	DDB2
22888	UBOX5
22954	TRIM32
23221	RHOBTB2
23291	FBXW11
23295	MGRN1
23327	NEDD4L
23624	CBLC
23759	PPIL2
246184	CDC26
25847	ANAPC13
25898	RCHY1
26091	HERC4
26232	FBXO2
26259	FBXW8
26272	FBXO4
27338	UBE2S
27339	PRPF19
29882	ANAPC2
29945	ANAPC4
3093	UBE2K
326	AIRE
329	BIRC2
330	BIRC3
331	XIAP
378884	NHLRC1
389898	UBE2NL
4193	MDM2
4214	MAP3K1
4281	MID1
4591	TRIM37
4734	NEDD4
5071	PARK2
51343	FZR1
51366	UBR5
51433	ANAPC5
51434	ANAPC7
51465	UBE2J1
51529	ANAPC11
51588	PIAS4
51619	UBE2D4
5371	PML
54926	UBE2R2
55070	DET1
55120	FANCL
55236	UBA6
55284	UBE2W
55294	FBXW7
55585	UBE2Q1
55958	KLHL9
57154	SMURF1
57448	BIRC6
63893	UBE2O
64326	RFWD2
64682	ANAPC1
64750	SMURF2
6477	SIAH1
6500	SKP1
6502	SKP2
65264	UBE2Z
672	BRCA1
6921	TCEB1
6923	TCEB2
7189	TRAF6
7317	UBA1
7318	UBA7
7319	UBE2A
7320	UBE2B
7321	UBE2D1
7322	UBE2D2
7323	UBE2D3
7324	UBE2E1
7325	UBE2E2
7326	UBE2G1
7327	UBE2G2
7328	UBE2H
7329	UBE2I
7332	UBE2L3
7334	UBE2N
7337	UBE3A
7428	VHL
79444	BIRC7
8065	CUL5
83737	ITCH
84447	SYVN1
8450	CUL4B
8451	CUL4A
8452	CUL3
8453	CUL2
8454	CUL1
8554	PIAS1
8651	SOCS1
867	CBL
868	CBLB
8697	CDC23
8881	CDC16
8916	HERC3
8924	HERC2
8925	HERC1
8945	BTRC
89910	UBE3B
9021	SOCS3
90293	KLHL13
9039	UBA3
9040	UBE2M
9063	PIAS2
9246	UBE2L6
92912	UBE2Q2
9320	TRIP12
9354	UBE4A
9616	RNF7
9690	UBE3C
9817	KEAP1
9820	CUL7
9886	RHOBTB1
991	CDC20
996	CDC27
997	CDC34
9978	RBX1
