shape	coords	gid	sym.path.compounds.map
circle	212 131 4	NA	C01382
circle	260 131 4	NA	D00636
circle	1201 572 4	NA	C02465
circle	1201 606 4	NA	C01829
rect	402 625 448 642	3108	HLA-DMA
rect	402 625 448 642	3109	HLA-DMB
rect	402 625 448 642	3111	HLA-DOA
rect	402 625 448 642	3112	HLA-DOB
rect	402 625 448 642	3113	HLA-DPA1
rect	402 625 448 642	3115	HLA-DPB1
rect	402 625 448 642	3117	HLA-DQA1
rect	402 625 448 642	3118	HLA-DQA2
rect	402 625 448 642	3119	HLA-DQB1
rect	402 625 448 642	3122	HLA-DRA
rect	402 625 448 642	3123	HLA-DRB1
rect	402 625 448 642	3125	HLA-DRB3
rect	402 625 448 642	3126	HLA-DRB4
rect	402 625 448 642	3127	HLA-DRB5
rect	702 625 748 642	959	CD40LG
rect	785 625 831 642	958	CD40
rect	785 648 831 665	3108	HLA-DMA
rect	785 648 831 665	3109	HLA-DMB
rect	785 648 831 665	3111	HLA-DOA
rect	785 648 831 665	3112	HLA-DOB
rect	785 648 831 665	3113	HLA-DPA1
rect	785 648 831 665	3115	HLA-DPB1
rect	785 648 831 665	3117	HLA-DQA1
rect	785 648 831 665	3118	HLA-DQA2
rect	785 648 831 665	3119	HLA-DQB1
rect	785 648 831 665	3122	HLA-DRA
rect	785 648 831 665	3123	HLA-DRB1
rect	785 648 831 665	3125	HLA-DRB3
rect	785 648 831 665	3126	HLA-DRB4
rect	785 648 831 665	3127	HLA-DRB5
rect	826 594 872 611	102723407	LOC102723407
rect	217 402 263 419	7173	TPO
rect	217 430 263 447	7038	TG
rect	217 492 263 509	7253	TSHR
rect	402 258 448 275	3108	HLA-DMA
rect	402 258 448 275	3109	HLA-DMB
rect	402 258 448 275	3111	HLA-DOA
rect	402 258 448 275	3112	HLA-DOB
rect	402 258 448 275	3113	HLA-DPA1
rect	402 258 448 275	3115	HLA-DPB1
rect	402 258 448 275	3117	HLA-DQA1
rect	402 258 448 275	3118	HLA-DQA2
rect	402 258 448 275	3119	HLA-DQB1
rect	402 258 448 275	3122	HLA-DRA
rect	402 258 448 275	3123	HLA-DRB1
rect	402 258 448 275	3125	HLA-DRB3
rect	402 258 448 275	3126	HLA-DRB4
rect	402 258 448 275	3127	HLA-DRB5
rect	701 332 747 349	959	CD40LG
rect	785 332 831 349	958	CD40
rect	785 357 831 374	3108	HLA-DMA
rect	785 357 831 374	3109	HLA-DMB
rect	785 357 831 374	3111	HLA-DOA
rect	785 357 831 374	3112	HLA-DOB
rect	785 357 831 374	3113	HLA-DPA1
rect	785 357 831 374	3115	HLA-DPB1
rect	785 357 831 374	3117	HLA-DQA1
rect	785 357 831 374	3118	HLA-DQA2
rect	785 357 831 374	3119	HLA-DQB1
rect	785 357 831 374	3122	HLA-DRA
rect	785 357 831 374	3123	HLA-DRB1
rect	785 357 831 374	3125	HLA-DRB3
rect	785 357 831 374	3126	HLA-DRB4
rect	785 357 831 374	3127	HLA-DRB5
rect	826 387 872 404	102723407	LOC102723407
rect	1011 584 1057 601	7253	TSHR
rect	1008 682 1054 699	7253	TSHR
rect	1006 196 1052 213	355	FAS
rect	939 678 985 695	102723407	LOC102723407
rect	929 196 975 213	356	FASLG
rect	1006 168 1052 185	3105	HLA-A
rect	1006 168 1052 185	3106	HLA-B
rect	1006 168 1052 185	3107	HLA-C
rect	1006 168 1052 185	3133	HLA-E
rect	1006 168 1052 185	3134	HLA-F
rect	1006 168 1052 185	3135	HLA-G
rect	969 259 1015 276	3002	GZMB
rect	969 234 1015 251	5551	PRF1
rect	939 712 985 729	1081	CGA
rect	939 712 985 729	7252	TSHB
rect	955 328 1001 345	102723407	LOC102723407
rect	939 584 985 601	102723407	LOC102723407
rect	253 179 299 196	1493	CTLA4
rect	192 179 238 196	3125	HLA-DRB3
rect	747 254 793 271	3565	IL4
rect	747 276 793 293	3567	IL5
rect	747 693 793 710	3565	IL4
rect	747 720 793 737	3567	IL5
rect	767 187 813 204	3558	IL2
rect	306 126 352 143	3439	IFNA1
rect	306 126 352 143	3440	IFNA2
rect	306 126 352 143	3441	IFNA4
rect	306 126 352 143	3442	IFNA5
rect	306 126 352 143	3443	IFNA6
rect	306 126 352 143	3444	IFNA7
rect	306 126 352 143	3445	IFNA8
rect	306 126 352 143	3446	IFNA10
rect	306 126 352 143	3447	IFNA13
rect	306 126 352 143	3448	IFNA14
rect	306 126 352 143	3449	IFNA16
rect	306 126 352 143	3451	IFNA17
rect	306 126 352 143	3452	IFNA21
rect	402 280 448 297	941	CD80
rect	402 280 448 297	942	CD86
rect	482 281 528 298	940	CD28
rect	402 648 448 665	942	CD86
rect	483 648 529 665	940	CD28
rect	747 744 793 761	3586	IL10
rect	747 299 793 316	3586	IL10
rect	495 369 608 403	NA	hsa04660
rect	344 369 456 403	NA	hsa04612
rect	414 529 527 563	NA	hsa04514
rect	789 483 901 517	NA	hsa04662
rect	40 45 297 70	NA	hsa05320
rect	1161 259 1267 284	NA	hsa04210
rect	922 403 1034 437	NA	hsa04610
rect	1025 511 1137 545	NA	hsa04918
