shape	coords	gid	sym.path.compounds.map
rect	796 568 842 585	3981	LIG4
rect	796 464 842 481	27343	POLL
rect	535 568 581 585	3981	LIG4
rect	796 485 842 502	1791	DNTT
rect	849 464 895 481	27434	POLM
rect	796 336 841 355	64421	DCLRE1C
rect	530 350 576 367	4361	MRE11A
rect	530 334 576 351	10111	RAD50
rect	796 353 842 370	5591	PRKDC
rect	665 218 711 235	7520	XRCC5
rect	796 585 842 602	7518	XRCC4
rect	665 201 711 218	2547	XRCC6
rect	535 485 581 502	2237	FEN1
rect	796 602 842 619	79840	NHEJ1
rect	40 45 293 70	NA	hsa03450
