shape	coords	gid	sym.path.compounds.map
circle	411 315 4	NA	C00082
circle	411 395 4	NA	C15809
circle	312 405 4	NA	C11437
circle	371 322 4	NA	C15814
circle	261 322 4	NA	C15813
circle	276 284 4	NA	C15812
circle	166 284 4	NA	C15811
circle	186 255 4	NA	C00097
circle	151 321 4	NA	C15810
circle	200 158 4	NA	C03373
circle	57 194 4	NA	C01279
circle	317 194 4	NA	C04556
circle	542 194 4	NA	C04752
circle	202 405 4	NA	C00118
circle	371 601 4	NA	C04327
circle	621 601 4	NA	C01081
circle	458 668 4	NA	C02691
circle	840 696 4	NA	C02892
circle	769 601 4	NA	C00068
circle	892 601 4	NA	C03028
circle	621 696 4	NA	C00378
circle	730 696 4	NA	C05856
circle	223 601 4	NA	C04294
circle	198 510 4	NA	C00037
circle	169 536 4	NA	C00003
circle	317 101 4	NA	C00018
circle	371 475 4	NA	C20246
circle	492 315 4	NA	C00037
circle	371 536 4	NA	C20247
circle	202 373 4	NA	C00022
circle	305 536 4	NA	C20784
rect	812 593 858 610	79178	THTPA
rect	812 555 858 572	27010	TPK1
rect	680 596 726 613	84284	NTPCR
rect	680 660 726 677	27010	TPK1
rect	200 276 246 293	9054	NFS1
rect	456 229 529 263	NA	hsa00260
rect	374 229 449 263	NA	hsa00400
rect	40 45 228 70	NA	hsa00730
rect	80 393 151 418	NA	hsa00010
rect	31 145 139 170	NA	hsa00230
rect	115 89 255 114	NA	hsa00750
rect	75 238 146 272	NA	hsa00270
