shape	coords	gid	sym.path.compounds.map
circle	728 769 4	NA	C06311
circle	785 126 4	NA	C01216
circle	85 535 4	NA	C00137
circle	787 657 4	NA	C00095
circle	366 126 4	NA	C03383
circle	124 281 4	NA	C00124
circle	387 345 4	NA	C00052
circle	505 281 4	NA	C00103
circle	505 219 4	NA	C00029
circle	581 126 4	NA	C00880
circle	785 217 4	NA	C01286
circle	290 281 4	NA	C00446
circle	628 350 4	NA	C01235
circle	787 422 4	NA	C00089
circle	628 423 4	NA	C00492
circle	173 499 4	NA	C01235
circle	173 557 4	NA	C05399
circle	173 619 4	NA	C05400
circle	173 681 4	NA	C05401
circle	85 716 4	NA	C00116
circle	85 654 4	NA	C00159
circle	86 593 4	NA	C00794
circle	272 527 4	NA	C05396
circle	272 691 4	NA	C01113
circle	712 657 4	NA	C00031
circle	632 656 4	NA	C00124
circle	628 539 4	NA	C05404
circle	628 472 4	NA	C01613
circle	989 217 4	NA	C00118
circle	1025 285 4	NA	C00111
circle	989 446 4	NA	C03785
circle	984 741 4	NA	C01097
circle	451 741 4	NA	C01697
circle	272 350 4	NA	C05796
circle	728 741 4	NA	C00795
circle	272 403 4	NA	C00243
circle	881 459 4	NA	C01132
circle	881 547 4	NA	C06376
circle	881 638 4	NA	C06377
circle	831 547 4	NA	C02262
circle	708 582 4	NA	C05402
circle	502 464 4	NA	C00668
circle	354 464 4	NA	C00267
circle	989 126 4	NA	C00577
circle	366 170 4	NA	C02669
circle	208 281 4	NA	C00984
circle	391 404 4	NA	C03733
rect	567 464 613 481	2717	GLA
rect	941 567 987 584	5211	PFKL
rect	941 567 987 584	5213	PFKM
rect	941 567 987 584	5214	PFKP
rect	605 554 651 571	2717	GLA
rect	739 506 785 523	2548	GAA
rect	739 506 785 523	2595	GANC
rect	739 506 785 523	8972	MGAM
rect	716 413 762 430	2717	GLA
rect	173 733 219 750	231	AKR1B1
rect	173 733 219 750	57016	AKR1B10
rect	93 672 139 689	2717	GLA
rect	93 611 139 628	2717	GLA
rect	93 549 139 566	2717	GLA
rect	93 489 139 506	2717	GLA
rect	405 466 451 483	2645	GCK
rect	405 445 451 462	3098	HK1
rect	405 445 451 462	3099	HK2
rect	405 445 451 462	3101	HK3
rect	405 445 451 462	80201	HKDC1
rect	170 405 216 422	3938	LCT
rect	170 384 216 401	2720	GLB1
rect	482 394 528 411	5236	PGM1
rect	482 394 528 411	55276	PGM2
rect	309 395 355 412	2683	B4GALT1
rect	309 395 355 412	3906	LALBA
rect	309 395 355 412	8704	B4GALT2
rect	543 272 589 289	2582	GALE
rect	482 243 528 260	7360	UGP2
rect	331 272 377 289	2592	GALT
rect	404 423 450 440	2538	G6PC
rect	404 423 450 440	57818	G6PC2
rect	404 423 450 440	92579	G6PC3
rect	686 592 732 609	2717	GLA
rect	789 506 835 523	6476	SI
rect	222 272 268 289	2584	GALK1
rect	140 272 186 289	130589	GALM
rect	469 510 535 535	NA	hsa00010
rect	301 550 425 584	NA	hsa00051
rect	589 199 725 233	NA	hsa00040
rect	1046 200 1161 234	NA	hsa00030
rect	40 45 237 70	NA	hsa00052
rect	144 208 299 242	NA	hsa00520
