shape	coords	gid	sym.path.compounds.map
rect	886 948 932 965	27301	APEX2
rect	886 948 932 965	328	APEX1
rect	932 948 978 965	2237	FEN1
rect	932 965 978 982	10038	PARP2
rect	932 965 978 982	10039	PARP3
rect	932 965 978 982	142	PARP1
rect	932 965 978 982	143	PARP4
rect	840 965 886 982	3978	LIG1
rect	931 777 977 794	3980	LIG3
rect	510 921 556 938	3978	LIG1
rect	932 982 978 999	54107	POLE3
rect	932 982 978 999	5426	POLE
rect	932 982 978 999	5427	POLE2
rect	932 982 978 999	56655	POLE4
rect	886 982 932 999	10714	POLD3
rect	886 982 932 999	5424	POLD1
rect	886 982 932 999	5425	POLD2
rect	886 982 932 999	57804	POLD4
rect	840 948 886 965	5423	POLB
rect	839 785 885 802	5423	POLB
rect	658 601 704 618	5423	POLB
rect	360 591 406 608	5423	POLB
rect	886 965 932 982	5111	PCNA
rect	612 915 658 932	5111	PCNA
rect	612 788 658 805	5111	PCNA
rect	612 449 658 466	27301	APEX2
rect	612 424 658 441	328	APEX1
rect	664 218 710 235	4595	MUTYH
rect	613 218 659 235	7374	UNG
rect	241 243 287 260	4913	NTHL1
rect	239 618 285 635	5423	POLB
rect	137 852 183 869	3978	LIG1
rect	239 844 285 861	7515	XRCC1
rect	239 861 285 878	3980	LIG3
rect	388 618 434 635	3146	HMGB1
rect	612 932 658 949	3978	LIG1
rect	612 601 658 618	5111	PCNA
rect	413 591 459 608	27343	POLL
rect	612 805 658 822	2237	FEN1
rect	885 785 931 802	7515	XRCC1
rect	308 243 354 260	252969	NEIL2
rect	241 218 287 235	4968	OGG1
rect	725 218 771 235	8930	MBD4
rect	664 243 710 260	4350	MPG
rect	613 243 659 260	6996	TDG
rect	613 269 659 286	23583	SMUG1
rect	308 218 354 235	79661	NEIL1
rect	308 269 354 286	55247	NEIL3
rect	241 424 287 441	328	APEX1
rect	612 618 658 635	10714	POLD3
rect	612 618 658 635	5424	POLD1
rect	612 618 658 635	5425	POLD2
rect	612 618 658 635	57804	POLD4
rect	241 449 287 466	27301	APEX2
rect	658 618 704 635	54107	POLE3
rect	658 618 704 635	5426	POLE
rect	658 618 704 635	5427	POLE2
rect	658 618 704 635	56655	POLE4
rect	885 768 931 785	10038	PARP2
rect	885 768 931 785	10039	PARP3
rect	885 768 931 785	142	PARP1
rect	885 768 931 785	143	PARP4
rect	839 768 885 785	27301	APEX2
rect	839 768 885 785	328	APEX1
rect	239 601 285 618	7515	XRCC1
rect	40 45 229 70	NA	hsa03410
