shape	coords	gid	sym.path.compounds.map
circle	584 235 4	NA	C05981
circle	584 422 4	NA	C05981
circle	584 643 4	NA	C05981
circle	584 825 4	NA	C00575
circle	584 188 4	NA	C00575
rect	986 224 1032 241	2308	FOXO1
rect	986 224 1032 241	2309	FOXO3
rect	759 273 805 290	6198	RPS6KB1
rect	759 273 805 290	6199	RPS6KB2
rect	682 273 728 290	2475	MTOR
rect	682 273 728 290	57521	RPTOR
rect	682 273 728 290	84335	AKT1S1
rect	693 224 739 241	10000	AKT3
rect	693 224 739 241	207	AKT1
rect	693 224 739 241	208	AKT2
rect	490 224 536 241	23533	PIK3R5
rect	490 224 536 241	5290	PIK3CA
rect	490 224 536 241	5291	PIK3CB
rect	490 224 536 241	5293	PIK3CD
rect	490 224 536 241	5294	PIK3CG
rect	490 224 536 241	5295	PIK3R1
rect	490 224 536 241	5296	PIK3R2
rect	490 224 536 241	8503	PIK3R3
rect	226 237 272 254	3479	IGF1
rect	315 237 361 254	3480	IGF1R
rect	404 206 450 223	3667	IRS1
rect	404 206 450 223	8471	IRS4
rect	404 206 450 223	8660	IRS2
rect	404 250 450 267	3265	HRAS
rect	404 250 450 267	3845	KRAS
rect	404 250 450 267	4893	NRAS
rect	986 413 1032 430	2309	FOXO3
rect	759 467 805 484	6198	RPS6KB1
rect	759 467 805 484	6199	RPS6KB2
rect	682 467 728 484	2475	MTOR
rect	682 467 728 484	57521	RPTOR
rect	693 413 739 430	10000	AKT3
rect	693 413 739 430	207	AKT1
rect	693 413 739 430	208	AKT2
rect	490 413 536 430	23533	PIK3R5
rect	490 413 536 430	5290	PIK3CA
rect	490 413 536 430	5291	PIK3CB
rect	490 413 536 430	5293	PIK3CD
rect	490 413 536 430	5294	PIK3CG
rect	490 413 536 430	5295	PIK3R1
rect	490 413 536 430	5296	PIK3R2
rect	490 413 536 430	8503	PIK3R3
rect	226 413 272 430	3479	IGF1
rect	226 413 272 430	3630	INS
rect	316 413 362 430	3480	IGF1R
rect	404 390 450 407	3667	IRS1
rect	986 634 1032 651	2309	FOXO3
rect	695 634 741 651	10000	AKT3
rect	695 634 741 651	207	AKT1
rect	695 634 741 651	208	AKT2
rect	490 633 536 650	5290	PIK3CA
rect	490 633 536 650	5291	PIK3CB
rect	490 633 536 650	5293	PIK3CD
rect	490 633 536 650	5294	PIK3CG
rect	316 633 362 650	3643	INSR
rect	404 815 450 832	3845	KRAS
rect	695 815 741 832	5566	PRKACA
rect	695 815 741 832	5567	PRKACB
rect	695 815 741 832	5568	PRKACG
rect	759 693 803 710	6198	RPS6KB1
rect	759 693 803 710	6199	RPS6KB2
rect	682 693 728 710	2475	MTOR
rect	682 693 728 710	57521	RPTOR
rect	692 898 738 915	2475	MTOR
rect	986 491 1032 508	1979	EIF4EBP2
rect	986 693 1032 710	3170	FOXA2
rect	404 606 450 623	3667	IRS1
rect	693 180 739 197	5566	PRKACA
rect	693 180 739 197	5567	PRKACB
rect	693 180 739 197	5568	PRKACG
rect	490 180 536 197	107	ADCY1
rect	490 180 536 197	108	ADCY2
rect	490 180 536 197	109	ADCY3
rect	490 180 536 197	111	ADCY5
rect	490 180 536 197	112	ADCY6
rect	490 180 536 197	113	ADCY7
rect	490 180 536 197	114	ADCY8
rect	490 180 536 197	115	ADCY9
rect	490 180 536 197	196883	ADCY4
rect	605 273 651 290	51422	PRKAG2
rect	605 273 651 290	53632	PRKAG3
rect	605 273 651 290	5562	PRKAA1
rect	605 273 651 290	5563	PRKAA2
rect	605 273 651 290	5564	PRKAB1
rect	605 273 651 290	5565	PRKAB2
rect	605 273 651 290	5571	PRKAG1
rect	226 214 272 231	3630	INS
rect	316 214 362 231	3643	INSR
rect	1266 216 1312 233	6648	SOD2
rect	1266 441 1312 458	6647	SOD1
rect	1266 441 1312 458	6648	SOD2
rect	1266 658 1312 675	6648	SOD2
rect	1266 467 1312 484	1410	CRYAB
rect	1266 467 1312 484	3303	HSPA1A
rect	1266 467 1312 484	3304	HSPA1B
rect	1266 467 1312 484	3305	HSPA1L
rect	1266 467 1312 484	3306	HSPA2
rect	1266 467 1312 484	3310	HSPA6
rect	1266 467 1312 484	3312	HSPA8
rect	1266 923 1312 940	81570	CLPB
rect	605 467 651 484	51422	PRKAG2
rect	605 467 651 484	53632	PRKAG3
rect	605 467 651 484	5562	PRKAA1
rect	605 467 651 484	5563	PRKAA2
rect	605 467 651 484	5564	PRKAB1
rect	605 467 651 484	5565	PRKAB2
rect	605 467 651 484	5571	PRKAG1
rect	1266 240 1312 257	847	CAT
rect	1266 265 1312 282	9474	ATG5
rect	1266 681 1312 698	847	CAT
rect	1266 897 1312 914	847	CAT
rect	1266 869 1312 886	6648	SOD2
rect	923 757 969 774	23411	SIRT1
rect	923 301 969 318	23411	SIRT1
rect	923 561 969 578	23411	SIRT1
rect	904 527 950 544	3065	HDAC1
rect	904 527 950 544	3066	HDAC2
rect	40 45 475 70	NA	hsa04213
rect	198 317 306 351	NA	hsa04910
rect	695 317 803 351	NA	hsa04150
rect	425 317 545 351	NA	hsa04151
rect	1040 194 1148 228	NA	hsa04068
rect	561 317 681 351	NA	hsa04152
rect	167 166 296 200	NA	hsa04211
rect	167 578 296 612	NA	map04212
