shape	coords	gid	sym.path.compounds.map
circle	345 460 4	NA	C11355
circle	345 522 4	NA	C00251
circle	138 272 4	NA	C00044
circle	499 136 4	NA	C04895
circle	383 181 4	NA	C03684
circle	206 258 4	NA	C00266
circle	383 241 4	NA	C04244
circle	383 310 4	NA	C00272
circle	383 374 4	NA	C00268
circle	501 234 4	NA	C04874
circle	580 276 4	NA	C00266
circle	501 303 4	NA	C01300
circle	501 380 4	NA	C04807
circle	497 473 4	NA	C00921
circle	345 397 4	NA	C00568
circle	497 552 4	NA	C00415
circle	405 552 4	NA	C00504
circle	497 639 4	NA	C00101
circle	497 725 4	NA	C09332
circle	497 812 4	NA	C03541
circle	267 428 4	NA	C05927
circle	580 236 4	NA	C05926
circle	554 187 4	NA	C05925
circle	138 408 4	NA	C05924
circle	138 136 4	NA	C05923
circle	138 204 4	NA	C05922
circle	267 516 4	NA	C01217
circle	267 136 4	NA	C06148
circle	267 211 4	NA	C06149
circle	138 340 4	NA	C18239
circle	670 176 4	NA	C20239
circle	670 246 4	NA	C20248
circle	670 316 4	NA	C15996
circle	670 386 4	NA	C16675
circle	267 595 4	NA	C18802
circle	306 239 4	NA	C02587
rect	335 199 381 216	6697	SPR
rect	474 762 520 779	2356	FPGS
rect	474 676 520 693	2356	FPGS
rect	474 589 520 606	1719	DHFR
rect	474 589 520 606	200895	DHFRL1
rect	428 544 474 561	1719	DHFR
rect	428 544 474 561	200895	DHFRL1
rect	361 334 407 351	5860	QDPR
rect	361 265 407 282	6697	SPR
rect	364 128 410 145	2643	GCH1
rect	185 128 231 145	2643	GCH1
rect	115 166 161 183	2643	GCH1
rect	115 235 161 252	2643	GCH1
rect	428 631 474 648	1719	DHFR
rect	428 631 474 648	200895	DHFRL1
rect	449 497 495 514	2356	FPGS
rect	532 712 578 729	8836	GGH
rect	478 187 524 204	248	ALPI
rect	478 187 524 204	249	ALPL
rect	478 187 524 204	250	ALPP
rect	478 187 524 204	251	ALPPL2
rect	421 172 467 189	5805	PTS
rect	116 294 162 311	4337	MOCS1
rect	116 362 162 379	4338	MOCS2
rect	592 128 638 145	5805	PTS
rect	40 45 227 70	NA	hsa00790
rect	598 535 696 569	NA	hsa00670
rect	300 563 393 597	NA	hsa00400
rect	26 255 101 289	NA	hsa00230
rect	105 499 190 533	NA	map00680
