shape	coords	gid	sym.path.compounds.map
circle	1311 463 4	NA	G00164
circle	1311 392 4	NA	G00163
circle	1311 323 4	NA	G00162
circle	1311 254 4	NA	G00157
circle	1343 660 4	NA	C00054
circle	1282 623 4	NA	C00053
circle	1283 660 4	NA	C00033
rect	1288 272 1334 289	2135	EXTL2
rect	1288 272 1334 289	2137	EXTL3
poly	1021 294 1064 294 1064 298 1021 298	64131	XYLT1
poly	1021 294 1064 294 1064 298 1021 298	64132	XYLT2
poly	128 295 178 295 178 297 128 297	2131	EXT1
poly	128 295 178 295 178 297 128 297	2132	EXT2
rect	356 453 402 470	3340	NDST1
rect	356 453 402 470	64579	NDST4
rect	356 453 402 470	8509	NDST2
rect	356 453 402 470	9348	NDST3
rect	522 753 568 770	9956	HS3ST2
rect	356 753 402 770	9957	HS3ST1
rect	163 601 209 618	90161	HS6ST2
rect	163 753 209 770	9957	HS3ST1
rect	763 932 809 949	9953	HS3ST3B1
rect	763 932 809 949	9955	HS3ST3A1
rect	916 932 962 949	9956	HS3ST2
rect	1082 790 1128 807	9394	HS6ST1
rect	587 502 633 519	26035	GLCE
poly	937 294 980 294 980 298 937 298	11285	B4GALT7
rect	941 601 987 618	9653	HS2ST1
rect	1288 343 1334 360	2131	EXT1
rect	1288 343 1334 360	2132	EXT2
rect	1289 413 1335 430	2134	EXTL1
rect	1289 413 1335 430	2137	EXTL3
rect	1289 709 1335 726	26035	GLCE
poly	851 294 894 294 894 298 851 298	126792	B3GALT6
poly	761 294 804 294 804 298 761 298	26229	B3GAT3
poly	671 294 714 294 714 298 671 298	2135	EXTL2
poly	671 294 714 294 714 298 671 298	2137	EXTL3
poly	567 294 610 294 610 298 567 298	2131	EXT1
poly	567 294 610 294 610 298 567 298	2132	EXT2
poly	479 294 522 294 522 298 479 298	2134	EXTL1
poly	479 294 522 294 522 298 479 298	2137	EXTL3
poly	375 294 418 294 418 298 375 298	2131	EXT1
poly	375 294 418 294 418 298 375 298	2132	EXT2
poly	285 294 328 294 328 298 285 298	2131	EXT1
poly	285 294 328 294 328 298 285 298	2132	EXT2
poly	182 294 225 294 225 298 182 298	2131	EXT1
poly	182 294 225 294 225 298 182 298	2132	EXT2
rect	522 601 568 618	9653	HS2ST1
rect	675 601 721 618	9394	HS6ST1
rect	215 601 261 618	266722	HS6ST3
rect	727 601 773 618	266722	HS6ST3
rect	1132 790 1178 807	266722	HS6ST3
rect	1289 631 1335 648	3340	NDST1
rect	1289 631 1335 648	64579	NDST4
rect	1289 631 1335 648	8509	NDST2
rect	1289 631 1335 648	9348	NDST3
rect	215 753 261 770	222537	HS3ST5
rect	966 932 1012 949	9953	HS3ST3B1
rect	966 932 1012 949	9955	HS3ST3A1
rect	1107 933 1153 950	9953	HS3ST3B1
rect	1107 933 1153 950	9955	HS3ST3A1
rect	1252 142 1368 176	NA	hsa00532
rect	40 45 556 70	NA	hsa00534
rect	1261 971 1377 1005	NA	hsa00531
