shape	coords	gid	sym.path.compounds.map
circle	979 342 4	NA	C00533
rect	178 486 224 503	3105	HLA-A
rect	178 486 224 503	3106	HLA-B
rect	178 486 224 503	3107	HLA-C
rect	178 486 224 503	3108	HLA-DMA
rect	178 486 224 503	3109	HLA-DMB
rect	178 486 224 503	3111	HLA-DOA
rect	178 486 224 503	3112	HLA-DOB
rect	178 486 224 503	3113	HLA-DPA1
rect	178 486 224 503	3115	HLA-DPB1
rect	178 486 224 503	3117	HLA-DQA1
rect	178 486 224 503	3118	HLA-DQA2
rect	178 486 224 503	3119	HLA-DQB1
rect	178 486 224 503	3122	HLA-DRA
rect	178 486 224 503	3123	HLA-DRB1
rect	178 486 224 503	3125	HLA-DRB3
rect	178 486 224 503	3126	HLA-DRB4
rect	178 486 224 503	3127	HLA-DRB5
rect	178 486 224 503	3133	HLA-E
rect	178 486 224 503	3134	HLA-F
rect	178 486 224 503	3135	HLA-G
rect	630 209 676 226	3558	IL2
rect	374 517 420 534	3108	HLA-DMA
rect	374 517 420 534	3109	HLA-DMB
rect	374 517 420 534	3111	HLA-DOA
rect	374 517 420 534	3112	HLA-DOB
rect	374 517 420 534	3113	HLA-DPA1
rect	374 517 420 534	3115	HLA-DPB1
rect	374 517 420 534	3117	HLA-DQA1
rect	374 517 420 534	3118	HLA-DQA2
rect	374 517 420 534	3119	HLA-DQB1
rect	374 517 420 534	3122	HLA-DRA
rect	374 517 420 534	3123	HLA-DRB1
rect	374 517 420 534	3125	HLA-DRB3
rect	374 517 420 534	3126	HLA-DRB4
rect	374 517 420 534	3127	HLA-DRB5
rect	374 316 420 333	3108	HLA-DMA
rect	374 316 420 333	3109	HLA-DMB
rect	374 316 420 333	3111	HLA-DOA
rect	374 316 420 333	3112	HLA-DOB
rect	374 316 420 333	3113	HLA-DPA1
rect	374 316 420 333	3115	HLA-DPB1
rect	374 316 420 333	3117	HLA-DQA1
rect	374 316 420 333	3118	HLA-DQA2
rect	374 316 420 333	3119	HLA-DQB1
rect	374 316 420 333	3122	HLA-DRA
rect	374 316 420 333	3123	HLA-DRB1
rect	374 316 420 333	3125	HLA-DRB3
rect	374 316 420 333	3126	HLA-DRB4
rect	374 316 420 333	3127	HLA-DRB5
rect	709 515 755 532	959	CD40LG
rect	793 515 839 532	958	CD40
rect	793 540 839 557	3108	HLA-DMA
rect	793 540 839 557	3109	HLA-DMB
rect	793 540 839 557	3111	HLA-DOA
rect	793 540 839 557	3112	HLA-DOB
rect	793 540 839 557	3113	HLA-DPA1
rect	793 540 839 557	3115	HLA-DPB1
rect	793 540 839 557	3117	HLA-DQA1
rect	793 540 839 557	3118	HLA-DQA2
rect	793 540 839 557	3119	HLA-DQB1
rect	793 540 839 557	3122	HLA-DRA
rect	793 540 839 557	3123	HLA-DRB1
rect	793 540 839 557	3125	HLA-DRB3
rect	793 540 839 557	3126	HLA-DRB4
rect	793 540 839 557	3127	HLA-DRB5
rect	833 489 879 506	102723407	LOC102723407
rect	1000 153 1046 170	355	FAS
rect	923 153 969 170	356	FASLG
rect	1000 125 1046 142	3105	HLA-A
rect	1000 125 1046 142	3106	HLA-B
rect	1000 125 1046 142	3107	HLA-C
rect	1000 125 1046 142	3133	HLA-E
rect	1000 125 1046 142	3134	HLA-F
rect	1000 125 1046 142	3135	HLA-G
rect	960 220 1006 237	3002	GZMB
rect	960 195 1006 212	5551	PRF1
rect	937 530 983 547	102723407	LOC102723407
rect	755 439 801 456	3565	IL4
rect	755 460 801 477	3567	IL5
rect	374 338 420 355	941	CD80
rect	374 338 420 355	942	CD86
rect	454 339 500 356	940	CD28
rect	455 540 501 557	940	CD28
rect	755 482 801 499	3586	IL10
rect	375 131 421 148	3105	HLA-A
rect	375 131 421 148	3106	HLA-B
rect	375 131 421 148	3107	HLA-C
rect	375 131 421 148	3133	HLA-E
rect	375 131 421 148	3134	HLA-F
rect	375 131 421 148	3135	HLA-G
rect	755 379 801 396	3458	IFNG
rect	375 153 421 170	941	CD80
rect	375 153 421 170	942	CD86
rect	455 154 501 171	940	CD28
rect	793 323 839 340	958	CD40
rect	709 323 755 340	959	CD40LG
rect	956 310 1002 327	7124	TNF
rect	416 192 462 209	3592	IL12A
rect	416 192 462 209	3593	IL12B
rect	374 540 420 557	941	CD80
rect	374 540 420 557	942	CD86
rect	1007 530 1053 547	3105	HLA-A
rect	1007 530 1053 547	3106	HLA-B
rect	1007 530 1053 547	3107	HLA-C
rect	1007 530 1053 547	3108	HLA-DMA
rect	1007 530 1053 547	3109	HLA-DMB
rect	1007 530 1053 547	3111	HLA-DOA
rect	1007 530 1053 547	3112	HLA-DOB
rect	1007 530 1053 547	3113	HLA-DPA1
rect	1007 530 1053 547	3115	HLA-DPB1
rect	1007 530 1053 547	3117	HLA-DQA1
rect	1007 530 1053 547	3118	HLA-DQA2
rect	1007 530 1053 547	3119	HLA-DQB1
rect	1007 530 1053 547	3122	HLA-DRA
rect	1007 530 1053 547	3123	HLA-DRB1
rect	1007 530 1053 547	3125	HLA-DRB3
rect	1007 530 1053 547	3126	HLA-DRB4
rect	1007 530 1053 547	3127	HLA-DRB5
rect	1007 530 1053 547	3133	HLA-E
rect	1007 530 1053 547	3134	HLA-F
rect	1007 530 1053 547	3135	HLA-G
rect	470 230 583 264	NA	hsa04660
rect	152 565 264 599	NA	hsa04612
rect	377 409 490 443	NA	hsa04514
rect	722 608 834 642	NA	hsa04662
rect	40 45 229 70	NA	hsa05330
rect	1037 207 1149 232	NA	hsa04210
rect	899 609 1011 643	NA	hsa04610
