shape	coords	gid	sym.path.compounds.map
rect	900 704 946 721	2197	FAU
rect	440 661 486 678	6137	RPL13
rect	578 749 624 766	6158	RPL28
rect	600 369 646 386	6208	RPS14
rect	494 453 540 470	6228	RPS23
rect	554 369 600 386	6222	RPS18
rect	624 285 670 302	6235	RPS29
rect	523 547 569 564	6207	RPS13
rect	394 285 440 302	6205	RPS11
rect	670 210 716 227	6209	RPS15
rect	440 704 486 721	6194	RPS6
rect	486 704 532 721	6202	RPS8
rect	532 704 578 721	6218	RPS17
rect	578 704 624 721	6223	RPS19
rect	624 704 670 721	6229	RPS24
rect	762 704 808 721	51065	RPS27L
rect	762 704 808 721	6232	RPS27
rect	808 704 854 721	6233	RPS27A
rect	394 793 440 810	6201	RPS7
rect	440 793 486 810	100529239	RPS10-NUDT3
rect	440 793 486 810	6204	RPS10
rect	486 793 532 810	6206	RPS12
rect	532 793 578 810	6227	RPS21
rect	670 704 716 721	6230	RPS25
rect	716 704 762 721	101929876	LOC101929876
rect	716 704 762 721	6231	RPS26
rect	854 704 900 721	6234	RPS28
rect	532 285 578 302	140032	RPS4Y2
rect	532 285 578 302	6191	RPS4X
rect	532 285 578 302	6192	RPS4Y1
rect	394 704 440 721	6189	RPS3A
rect	474 97 520 114	4550	RNR2
rect	774 444 820 461	124995	MRPL10
rect	866 444 912 461	65003	MRPL11
rect	486 210 532 227	6122	RPL3
rect	486 210 532 227	6123	RPL3L
rect	578 285 624 302	6135	RPL11
rect	716 285 762 302	6133	RPL9
rect	774 461 820 478	6175	RPLP0
rect	866 461 912 478	6136	RPL12
rect	815 369 861 386	23521	RPL13A
rect	815 352 861 369	28998	MRPL13
rect	624 193 670 210	51069	MRPL2
rect	486 193 532 210	11222	MRPL3
rect	820 461 866 478	4736	RPL10A
rect	624 210 670 227	6132	RPL8
rect	440 268 486 285	64928	MRPL14
rect	440 285 486 302	9349	RPL23
rect	992 285 1038 302	6157	RPL27A
rect	992 268 1038 285	29088	MRPL15
rect	854 285 900 302	6125	RPL5
rect	854 268 900 285	29074	MRPL18
rect	716 210 762 227	6139	RPL17
rect	716 193 762 210	29093	MRPL22
rect	578 210 624 227	6147	RPL23A
rect	578 193 624 210	102724828	LOC102724828
rect	578 193 624 210	6150	MRPL23
rect	486 285 532 302	51121	RPL26L1
rect	486 285 532 302	6154	RPL26
rect	486 268 532 285	79590	MRPL24
rect	854 210 900 227	11224	RPL35
rect	946 268 992 285	51263	MRPL30
rect	946 285 992 302	6129	RPL7
rect	486 661 532 678	6138	RPL15
rect	723 369 769 386	6141	RPL18
rect	808 285 854 302	6143	RPL19
rect	532 661 578 678	6144	RPL21
rect	578 661 624 678	51187	RSL24D1
rect	578 661 624 678	6152	RPL24
rect	540 453 586 470	6156	RPL30
rect	808 661 854 678	6170	RPL39
rect	854 661 900 678	7311	UBA52
rect	900 661 946 678	6171	RPL41
rect	946 661 992 678	100529097	RPL36A-HNRNPH2
rect	946 661 992 678	6166	RPL36AL
rect	946 661 992 678	6173	RPL36A
rect	624 661 670 678	6160	RPL31
rect	762 285 808 302	6161	RPL32
rect	394 369 440 386	6164	RPL34
rect	670 661 716 678	6165	RPL35A
rect	716 661 762 678	6167	RPL37
rect	762 661 808 678	6168	RPL37A
rect	394 749 440 766	6128	RPL6
rect	440 749 486 766	6142	RPL18A
rect	486 749 532 766	200916	RPL22L1
rect	486 749 532 766	6146	RPL22
rect	532 749 578 766	6155	RPL27
rect	624 749 670 766	6159	RPL29
rect	670 749 716 766	25873	RPL36
rect	716 749 762 766	6169	RPL38
rect	532 210 578 227	6124	RPL4
rect	591 453 637 470	6130	RPL7A
rect	394 661 440 678	140801	RPL10L
rect	394 661 440 678	6134	RPL10
rect	440 369 486 386	9045	RPL14
rect	532 193 578 210	51073	MRPL4
rect	941 530 987 547	65005	MRPL9
rect	682 444 728 461	6182	MRPL12
rect	728 461 774 478	6176	RPLP1
rect	728 461 774 478	6181	RPLP2
rect	808 193 854 210	54948	MRPL16
rect	769 352 815 369	63875	MRPL17
rect	718 602 764 619	9801	MRPL19
rect	663 530 709 547	55052	MRPL20
rect	508 602 554 619	219927	MRPL21
rect	554 602 600 619	51264	MRPL27
rect	394 602 440 619	10573	MRPL28
rect	873 530 919 547	64983	MRPL32
rect	440 602 486 619	9553	MRPL33
rect	709 530 755 547	64981	MRPL34
rect	617 530 663 547	51318	MRPL35
rect	508 352 554 369	64979	MRPL36
rect	624 97 670 114	4549	RNR1
rect	900 268 946 285	64969	MRPS5
rect	448 436 494 453	51081	MRPS7
rect	861 352 907 369	64965	MRPS9
rect	440 193 486 210	55173	MRPS10
rect	900 285 946 302	6187	RPS2
rect	448 453 494 470	6193	RPS5
rect	670 285 716 302	6210	RPS15A
rect	861 369 907 386	6217	RPS16
rect	440 210 486 227	6224	RPS20
rect	394 547 440 564	3921	RPSA
rect	762 210 808 227	6188	RPS3
rect	600 352 646 369	64963	MRPS11
rect	494 436 540 453	6183	MRPS12
rect	624 268 670 285	63931	MRPS14
rect	523 530 569 547	64960	MRPS15
rect	394 268 440 285	51373	MRPS17
rect	1033 530 1079 547	64968	MRPS6
rect	672 602 718 619	51021	MRPS16
rect	987 530 1033 547	51023	MRPS18C
rect	987 530 1033 547	55168	MRPS18A
rect	908 602 954 619	54460	MRPS21
rect	646 369 692 386	6203	RPS9
rect	394 530 440 547	51116	MRPS2
rect	820 444 866 461	65008	MRPL1
rect	40 45 135 70	NA	hsa03010
