shape	coords	gid	sym.path.compounds.map
circle	273 552 4	NA	C04677
circle	273 523 4	NA	C00020
circle	340 218 4	NA	C05981
circle	407 194 4	NA	C15195
circle	407 179 4	NA	C15181
circle	505 302 4	NA	D00753
circle	273 537 4	NA	D00944
rect	318 534 364 551	51719	CAB39
rect	318 534 364 551	81617	CAB39L
rect	318 517 364 534	92335	STRADA
rect	318 500 364 517	6794	STK11
rect	482 508 528 525	673	BRAF
rect	579 422 625 439	25989	ULK3
rect	579 422 625 439	8408	ULK1
rect	579 422 625 439	9706	ULK2
rect	692 386 738 403	1977	EIF4E
rect	692 386 738 403	253314	EIF4E1B
rect	692 386 738 403	9470	EIF4E2
rect	579 386 625 403	1978	EIF4EBP1
rect	692 364 738 381	6194	RPS6
rect	692 343 738 360	1975	EIF4B
rect	579 354 625 371	6198	RPS6KB1
rect	579 354 625 371	6199	RPS6KB2
rect	692 317 738 334	7422	VEGFA
rect	579 317 625 334	3091	HIF1A
rect	482 388 528 405	57521	RPTOR
rect	482 371 528 388	2475	MTOR
rect	482 354 528 371	64223	MLST8
rect	400 311 446 328	253260	RICTOR
rect	400 294 446 311	2475	MTOR
rect	400 277 446 294	64223	MLST8
rect	400 371 446 388	6009	RHEB
rect	318 437 364 454	5562	PRKAA1
rect	318 437 364 454	5563	PRKAA2
rect	225 426 271 443	54541	DDIT4
rect	318 380 364 397	7249	TSC2
rect	318 363 364 380	7248	TSC1
rect	224 330 270 347	27330	RPS6KA6
rect	224 330 270 347	6195	RPS6KA1
rect	224 330 270 347	6196	RPS6KA2
rect	224 330 270 347	6197	RPS6KA3
rect	224 309 270 326	5594	MAPK1
rect	224 309 270 326	5595	MAPK3
rect	317 294 363 311	10000	AKT3
rect	317 294 363 311	207	AKT1
rect	317 294 363 311	208	AKT2
rect	317 241 363 258	5170	PDPK1
rect	317 177 363 194	23533	PIK3R5
rect	317 177 363 194	5290	PIK3CA
rect	317 177 363 194	5291	PIK3CB
rect	317 177 363 194	5293	PIK3CD
rect	317 177 363 194	5294	PIK3CG
rect	317 177 363 194	5295	PIK3R1
rect	317 177 363 194	5296	PIK3R2
rect	317 177 363 194	8503	PIK3R3
rect	56 124 102 141	3479	IGF1
rect	56 124 102 141	3630	INS
rect	378 210 424 227	5728	PTEN
rect	352 341 398 358	84335	AKT1S1
rect	483 430 529 447	10325	RRAGB
rect	483 430 529 447	10670	RRAGA
rect	483 447 529 463	58528	RRAGD
rect	483 447 529 463	64121	RRAGC
rect	402 233 448 250	5578	PRKCA
rect	402 233 448 250	5579	PRKCB
rect	402 233 448 250	5582	PRKCG
rect	319 126 365 143	3667	IRS1
rect	62 488 108 505	7124	TNF
rect	225 488 271 505	3551	IKBKB
rect	758 410 867 450	NA	hsa04140
rect	775 304 884 344	NA	hsa04370
rect	191 227 300 267	NA	hsa04010
rect	288 84 397 124	NA	hsa04910
rect	40 45 260 70	NA	hsa04150
