shape	coords	gid	sym.path.compounds.map
circle	824 863 4	NA	C12248
circle	824 807 4	NA	C11821
circle	1093 829 4	NA	C02091
circle	1310 862 4	NA	C00802
circle	1405 862 4	NA	C00169
circle	1483 895 4	NA	C00014
circle	1514 862 4	NA	C00011
circle	157 188 4	NA	C00117
circle	245 188 4	NA	C00119
circle	342 187 4	NA	C03090
circle	982 246 4	NA	C04734
circle	266 224 4	NA	C00064
circle	689 509 4	NA	C04392
circle	1624 460 4	NA	C00046
circle	1628 540 4	NA	C00039
circle	1545 715 4	NA	C05512
circle	1541 622 4	NA	C00559
circle	1355 623 4	NA	C00360
circle	1355 540 4	NA	C00206
circle	1515 540 4	NA	C00131
circle	1355 461 4	NA	C00008
circle	1191 462 4	NA	C00020
circle	1192 558 4	NA	C00212
circle	1192 668 4	NA	C00147
circle	1090 342 4	NA	C03794
circle	1029 424 4	NA	C00014
circle	985 458 4	NA	C00130
circle	985 563 4	NA	C00294
circle	985 667 4	NA	C00262
circle	1181 938 4	NA	C00048
circle	1102 984 4	NA	C00011
circle	1142 965 4	NA	C00014
circle	1102 908 4	NA	C00086
circle	1181 863 4	NA	C00603
circle	1002 863 4	NA	C00499
circle	905 863 4	NA	C02350
circle	824 929 4	NA	C02348
circle	824 751 4	NA	C00366
circle	719 751 4	NA	C05513
circle	824 665 4	NA	C00385
circle	1416 294 4	NA	C00008
circle	1416 210 4	NA	C01260
circle	1505 210 4	NA	C00224
circle	1505 294 4	NA	C00053
circle	1592 210 4	NA	C00059
circle	1619 293 4	NA	C00054
circle	1371 760 4	NA	C00037
circle	1282 760 4	NA	C02718
circle	1106 760 4	NA	C05239
circle	1015 760 4	NA	C05516
circle	926 760 4	NA	C05515
circle	649 666 4	NA	C00242
circle	361 623 4	NA	C00330
circle	488 623 4	NA	C00362
circle	247 541 4	NA	C00039
circle	363 542 4	NA	C00286
circle	490 541 4	NA	C00361
circle	291 379 4	NA	C00046
circle	490 448 4	NA	C00035
circle	217 333 4	NA	C04494
circle	362 333 4	NA	C01228
circle	649 452 4	NA	C00144
circle	649 565 4	NA	C00387
circle	824 561 4	NA	C01762
circle	753 357 4	NA	C00081
circle	855 358 4	NA	C00104
circle	517 262 4	NA	C01345
circle	696 187 4	NA	C03373
circle	791 187 4	NA	C04751
circle	608 187 4	NA	C04640
circle	518 187 4	NA	C04376
circle	886 187 4	NA	C04823
circle	430 187 4	NA	C03838
circle	982 187 4	NA	C04677
circle	422 262 4	NA	C01344
circle	1286 368 4	NA	C00002
circle	363 448 4	NA	C00044
circle	668 357 4	NA	C03614
circle	164 366 4	NA	C00942
circle	292 516 4	NA	C01261
circle	1153 380 4	NA	C02353
circle	1153 435 4	NA	C01367
circle	1605 408 4	NA	C03483
circle	1691 401 4	NA	C00575
circle	69 188 4	NA	C00620
circle	69 263 4	NA	C00301
circle	1517 461 4	NA	C00002
circle	1286 210 4	NA	C00002
circle	824 455 4	NA	C00655
circle	774 509 4	NA	C00700
circle	533 768 4	NA	C06194
circle	1194 760 4	NA	C06195
circle	608 262 4	NA	C06196
circle	533 713 4	NA	C06193
circle	1286 294 4	NA	C06197
circle	1087 187 4	NA	C04051
circle	1111 253 4	NA	C05993
circle	1111 295 4	NA	C06433
circle	859 422 4	NA	C06435
circle	744 243 4	NA	C15667
rect	467 482 513 499	50484	RRM2B
rect	467 482 513 499	6240	RRM1
rect	467 482 513 499	6241	RRM2
rect	826 709 872 726	7498	XDH
rect	170 179 216 196	221823	PRPS1L1
rect	170 179 216 196	5631	PRPS1
rect	170 179 216 196	5634	PRPS2
rect	274 179 320 196	5471	PPAT
rect	360 179 406 196	2618	GART
rect	446 179 492 196	2618	GART
rect	627 179 673 196	2618	GART
rect	934 204 980 221	471	ATIC
rect	911 179 957 196	158	ADSL
rect	816 179 862 196	10606	PAICS
rect	722 179 768 196	10606	PAICS
rect	1474 354 1520 371	87178	PNPT1
rect	1616 317 1662 334	10846	PDE10A
rect	1616 317 1662 334	50940	PDE11A
rect	1616 317 1662 334	5136	PDE1A
rect	1616 317 1662 334	5137	PDE1C
rect	1616 317 1662 334	5138	PDE2A
rect	1616 317 1662 334	5139	PDE3A
rect	1616 317 1662 334	5140	PDE3B
rect	1616 317 1662 334	5153	PDE1B
rect	1668 437 1714 454	107	ADCY1
rect	1668 437 1714 454	108	ADCY2
rect	1668 437 1714 454	109	ADCY3
rect	1668 437 1714 454	111	ADCY5
rect	1668 437 1714 454	112	ADCY6
rect	1668 437 1714 454	113	ADCY7
rect	1668 437 1714 454	114	ADCY8
rect	1668 437 1714 454	115	ADCY9
rect	1668 437 1714 454	196883	ADCY4
rect	1668 437 1714 454	55811	ADCY10
rect	1545 452 1591 469	101060521	LOC101060521
rect	1545 452 1591 469	10621	POLR3F
rect	1545 452 1591 469	10622	POLR3G
rect	1545 452 1591 469	10623	POLR3C
rect	1545 452 1591 469	11128	POLR3A
rect	1545 452 1591 469	171568	POLR3H
rect	1545 452 1591 469	221830	TWISTNB
rect	1545 452 1591 469	246721	POLR2J2
rect	1545 452 1591 469	25885	POLR1A
rect	1545 452 1591 469	30834	ZNRD1
rect	1545 452 1591 469	51082	POLR1D
rect	1545 452 1591 469	51728	POLR3K
rect	1545 452 1591 469	5430	POLR2A
rect	1545 452 1591 469	5431	POLR2B
rect	1545 452 1591 469	5432	POLR2C
rect	1545 452 1591 469	5433	POLR2D
rect	1545 452 1591 469	5434	POLR2E
rect	1545 452 1591 469	5435	POLR2F
rect	1545 452 1591 469	5436	POLR2G
rect	1545 452 1591 469	5437	POLR2H
rect	1545 452 1591 469	5438	POLR2I
rect	1545 452 1591 469	5439	POLR2J
