shape	coords	gid	sym.path.compounds.map
poly	379 775 379 787 381 787 381 775	51495	HACD3
poly	379 775 379 787 381 787 381 775	9200	HACD1
poly	379 788 379 800 381 800 381 788	55825	PECR
poly	379 788 379 800 381 800 381 788	9524	TECR
poly	307 671 307 683 309 683 309 671	60481	ELOVL5
poly	307 684 307 696 309 696 309 684	51144	HSD17B12
poly	307 697 307 709 309 709 309 697	201562	HACD2
poly	307 697 307 709 309 709 309 697	401494	HACD4
poly	307 697 307 709 309 709 309 697	51495	HACD3
poly	307 697 307 709 309 709 309 697	9200	HACD1
poly	307 710 307 722 309 722 309 710	55825	PECR
poly	307 710 307 722 309 722 309 710	9524	TECR
poly	388 887 444 887 444 889 388 889	9415	FADS2
poly	316 730 372 730 372 732 316 732	3992	FADS1
poly	244 652 300 652 300 654 244 654	9415	FADS2
poly	100 652 156 652 156 654 100 654	6319	SCD
poly	100 652 156 652 156 654 100 654	79966	SCD5
poly	387 346 443 346 443 348 387 348	3992	FADS1
rect	40 45 388 70	NA	hsa01040
