shape	coords	gid	sym.path.compounds.map
circle	93 240 4	NA	C00188
circle	208 182 4	NA	C06032
circle	321 182 4	NA	C02226
circle	474 182 4	NA	C02612
circle	531 240 4	NA	C00024
circle	474 267 4	NA	C00022
circle	179 240 4	NA	C00109
circle	179 325 4	NA	C06006
circle	179 391 4	NA	C14463
circle	179 464 4	NA	C06007
circle	179 529 4	NA	C00671
circle	179 599 4	NA	C00407
circle	321 599 4	NA	C00183
circle	321 529 4	NA	C00141
circle	321 464 4	NA	C04272
circle	321 391 4	NA	C04181
circle	321 325 4	NA	C06010
circle	474 529 4	NA	C02504
circle	588 529 4	NA	C02631
circle	701 529 4	NA	C04411
circle	701 599 4	NA	C04236
circle	701 650 4	NA	C00233
circle	701 741 4	NA	C00123
rect	106 231 152 248	10993	SDS
rect	106 231 152 248	113675	SDSL
rect	131 556 177 573	586	BCAT1
rect	131 556 177 573	587	BCAT2
rect	653 695 699 712	586	BCAT1
rect	653 695 699 712	587	BCAT2
rect	273 556 319 573	586	BCAT1
rect	273 556 319 573	587	BCAT2
rect	40 45 423 70	NA	hsa00290
rect	34 123 153 157	NA	hsa00260
rect	261 724 388 758	NA	hsa00280
rect	438 375 512 409	NA	hsa00620
