shape	coords	gid	sym.path.compounds.map
circle	516 281 4	NA	C00575
circle	429 828 4	NA	C00027
circle	464 653 4	NA	C02140
rect	887 370 933 387	5621	PRNP
rect	263 207 309 224	5621	PRNP
rect	263 444 309 461	5621	PRNP
rect	263 461 309 478	5621	PRNP
rect	263 536 309 553	5621	PRNP
rect	492 457 538 474	5621	PRNP
rect	492 519 538 536	5621	PRNP
rect	664 473 710 490	5621	PRNP
rect	665 506 711 523	5621	PRNP
rect	858 111 904 128	5621	PRNP
rect	1017 111 1063 128	5621	PRNP
rect	857 166 903 183	5621	PRNP
rect	1018 166 1064 183	5621	PRNP
rect	598 99 644 116	5621	PRNP
rect	363 96 409 113	5621	PRNP
rect	161 465 207 482	5621	PRNP
rect	364 146 410 163	5621	PRNP
rect	598 144 644 161	5621	PRNP
rect	263 255 309 272	5621	PRNP
rect	263 322 309 339	5621	PRNP
rect	263 519 309 536	5621	PRNP
rect	263 402 309 419	5621	PRNP
rect	942 556 988 573	5621	PRNP
rect	1001 546 1047 563	5621	PRNP
rect	1010 584 1056 601	5621	PRNP
rect	971 619 1017 636	5621	PRNP
rect	928 589 974 606	5621	PRNP
rect	263 355 309 372	5621	PRNP
rect	446 457 492 474	5621	PRNP
rect	446 519 492 536	5621	PRNP
rect	263 667 309 684	5621	PRNP
rect	263 690 309 707	5621	PRNP
rect	263 713 309 730	5621	PRNP
rect	1052 225 1098 242	5621	PRNP
rect	890 224 936 241	5621	PRNP
rect	138 540 184 557	5621	PRNP
rect	263 160 309 177	5621	PRNP
rect	263 183 309 200	5621	PRNP
rect	438 207 484 224	4684	NCAM1
rect	438 207 484 224	4685	NCAM2
rect	489 207 535 224	3915	LAMC1
rect	438 273 484 290	10963	STIP1
rect	550 273 596 290	5566	PRKACA
rect	550 273 596 290	5567	PRKACB
rect	550 273 596 290	5568	PRKACG
rect	438 239 484 256	6647	SOD1
rect	438 308 484 325	581	BAX
rect	87 646 133 663	712	C1QA
rect	87 646 133 663	713	C1QB
rect	87 646 133 663	714	C1QC
rect	438 341 484 358	2534	FYN
rect	605 687 651 704	5604	MAP2K1
rect	605 687 651 704	5605	MAP2K2
rect	707 687 753 704	5594	MAPK1
rect	707 687 753 704	5595	MAPK3
rect	827 687 873 704	2002	ELK1
rect	707 750 753 767	1958	EGR1
rect	707 787 753 804	6352	CCL5
rect	167 837 213 854	3552	IL1A
rect	167 837 213 854	3553	IL1B
rect	167 859 213 876	3569	IL6
rect	296 758 342 775	4851	NOTCH1
rect	1103 298 1149 315	100506742	CASP12
rect	508 652 554 669	3303	HSPA1A
rect	298 620 344 637	727	C5
rect	298 620 344 637	729	C6
rect	298 620 344 637	730	C7
rect	298 620 344 637	731	C8A
rect	298 620 344 637	732	C8B
rect	298 620 344 637	733	C8G
rect	298 620 344 637	735	C9
rect	1011 199 1057 216	3309	HSPA5
rect	40 45 181 70	NA	hsa05020
rect	365 593 481 618	NA	hsa04144
rect	1001 334 1117 359	NA	hsa03050
rect	587 591 703 616	NA	hsa04142
rect	42 710 158 744	NA	hsa04610
rect	717 305 833 330	NA	hsa04210
rect	1025 655 1141 689	NA	hsa04140
rect	440 720 556 754	NA	hsa04330
