shape	coords	gid	sym.path.compounds.map
circle	471 205 4	NA	C00076
circle	764 205 4	NA	C00533
circle	884 436 4	NA	C00942
circle	647 764 4	NA	C00165
circle	187 749 4	NA	C01598
circle	379 151 4	NA	C01330
circle	647 340 4	NA	C00575
circle	471 510 4	NA	C00076
circle	379 456 4	NA	C01330
circle	647 632 4	NA	C00575
circle	764 510 4	NA	C00533
circle	378 844 4	NA	C00238
circle	187 492 4	NA	C16088
circle	187 351 4	NA	C00025
rect	309 197 355 214	2902	GRIN1
rect	309 197 355 214	2903	GRIN2A
rect	309 197 355 214	2904	GRIN2B
rect	309 197 355 214	2905	GRIN2C
rect	309 197 355 214	2906	GRIN2D
rect	521 138 567 155	163688	CALML6
rect	521 138 567 155	51806	CALML5
rect	521 138 567 155	801	CALM1
rect	521 138 567 155	805	CALM2
rect	521 138 567 155	808	CALM3
rect	521 138 567 155	810	CALML3
rect	594 138 640 155	815	CAMK2A
rect	594 138 640 155	816	CAMK2B
rect	594 138 640 155	817	CAMK2D
rect	594 138 640 155	818	CAMK2G
rect	685 197 731 214	4842	NOS1
rect	807 428 853 445	2977	GUCY1A2
rect	807 428 853 445	2982	GUCY1A3
rect	807 428 853 445	2983	GUCY1B3
rect	915 428 961 445	5592	PRKG1
rect	915 428 961 445	5593	PRKG2
rect	309 731 355 748	4544	MTNR1B
rect	539 756 585 773	23236	PLCB1
rect	539 756 585 773	5330	PLCB2
rect	539 756 585 773	5331	PLCB3
rect	539 756 585 773	5332	PLCB4
rect	709 756 755 773	5578	PRKCA
rect	709 756 755 773	5579	PRKCB
rect	709 756 755 773	5582	PRKCG
rect	409 756 455 773	10681	GNB5
rect	409 756 455 773	2776	GNAQ
rect	409 756 455 773	2782	GNB1
rect	409 756 455 773	2783	GNB2
rect	409 756 455 773	2784	GNB3
rect	409 756 455 773	2785	GNG3
rect	409 756 455 773	2786	GNG4
rect	409 756 455 773	2787	GNG5
rect	409 756 455 773	2788	GNG7
rect	409 756 455 773	2790	GNG10
rect	409 756 455 773	2791	GNG11
rect	409 756 455 773	2792	GNGT1
rect	409 756 455 773	2793	GNGT2
rect	409 756 455 773	51764	GNG13
rect	409 756 455 773	54331	GNG2
rect	409 756 455 773	55970	GNG12
rect	409 756 455 773	59345	GNB4
rect	409 756 455 773	94235	GNG8
rect	309 251 355 268	8911	CACNA1I
rect	309 251 355 268	8912	CACNA1H
rect	309 251 355 268	8913	CACNA1G
rect	424 261 470 278	3708	ITPR1
rect	424 261 470 278	3710	ITPR3
rect	473 261 519 278	6261	RYR1
rect	473 261 519 278	6262	RYR2
rect	473 261 519 278	6263	RYR3
rect	309 143 355 160	2890	GRIA1
rect	309 143 355 160	2891	GRIA2
rect	309 143 355 160	2892	GRIA3
rect	309 143 355 160	2893	GRIA4
rect	879 197 925 214	5594	MAPK1
rect	879 197 925 214	5595	MAPK3
rect	309 332 355 349	117	ADCYAP1R1
rect	539 332 585 349	107	ADCY1
rect	539 332 585 349	108	ADCY2
rect	539 332 585 349	109	ADCY3
rect	539 332 585 349	111	ADCY5
rect	539 332 585 349	112	ADCY6
rect	539 332 585 349	113	ADCY7
rect	539 332 585 349	114	ADCY8
rect	539 332 585 349	115	ADCY9
rect	539 332 585 349	196883	ADCY4
rect	539 332 585 349	55811	ADCY10
rect	709 332 755 349	5566	PRKACA
rect	709 332 755 349	5567	PRKACB
rect	709 332 755 349	5568	PRKACG
rect	409 332 455 349	10681	GNB5
rect	409 332 455 349	2778	GNAS
rect	409 332 455 349	2782	GNB1
rect	409 332 455 349	2783	GNB2
rect	409 332 455 349	2784	GNB3
rect	409 332 455 349	2785	GNG3
rect	409 332 455 349	2786	GNG4
rect	409 332 455 349	2787	GNG5
rect	409 332 455 349	2788	GNG7
rect	409 332 455 349	2790	GNG10
rect	409 332 455 349	2791	GNG11
rect	409 332 455 349	2792	GNGT1
rect	409 332 455 349	2793	GNGT2
rect	409 332 455 349	51764	GNG13
rect	409 332 455 349	54331	GNG2
rect	409 332 455 349	55970	GNG12
rect	409 332 455 349	59345	GNB4
rect	409 332 455 349	94235	GNG8
rect	761 267 807 284	51655	RASD1
rect	309 502 355 519	2902	GRIN1
rect	309 502 355 519	2903	GRIN2A
rect	309 502 355 519	2904	GRIN2B
rect	309 502 355 519	2905	GRIN2C
rect	309 502 355 519	2906	GRIN2D
rect	521 443 567 460	163688	CALML6
rect	521 443 567 460	51806	CALML5
rect	521 443 567 460	801	CALM1
rect	521 443 567 460	805	CALM2
rect	521 443 567 460	808	CALM3
rect	521 443 567 460	810	CALML3
rect	594 443 640 460	815	CAMK2A
rect	594 443 640 460	816	CAMK2B
rect	594 443 640 460	817	CAMK2D
rect	594 443 640 460	818	CAMK2G
rect	685 502 731 519	4842	NOS1
rect	309 448 355 465	2890	GRIA1
rect	309 448 355 465	2891	GRIA2
rect	309 448 355 465	2892	GRIA3
rect	309 448 355 465	2893	GRIA4
rect	309 624 355 641	117	ADCYAP1R1
rect	539 624 585 641	107	ADCY1
rect	539 624 585 641	108	ADCY2
rect	539 624 585 641	109	ADCY3
rect	539 624 585 641	111	ADCY5
rect	539 624 585 641	112	ADCY6
rect	539 624 585 641	113	ADCY7
rect	539 624 585 641	114	ADCY8
rect	539 624 585 641	115	ADCY9
rect	539 624 585 641	196883	ADCY4
rect	539 624 585 641	55811	ADCY10
rect	709 624 755 641	5566	PRKACA
rect	709 624 755 641	5567	PRKACB
rect	709 624 755 641	5568	PRKACG
rect	696 568 742 585	51655	RASD1
rect	309 556 355 573	775	CACNA1C
rect	309 556 355 573	776	CACNA1D
rect	879 502 925 519	5594	MAPK1
rect	879 502 925 519	5595	MAPK3
rect	409 624 455 641	2778	GNAS
rect	409 584 455 601	10681	GNB5
rect	409 584 455 601	2782	GNB1
rect	409 584 455 601	2783	GNB2
rect	409 584 455 601	2784	GNB3
rect	409 584 455 601	2785	GNG3
rect	409 584 455 601	2786	GNG4
rect	409 584 455 601	2787	GNG5
rect	409 584 455 601	2788	GNG7
rect	409 584 455 601	2790	GNG10
rect	409 584 455 601	2791	GNG11
rect	409 584 455 601	2792	GNGT1
rect	409 584 455 601	2793	GNGT2
rect	409 584 455 601	51764	GNG13
rect	409 584 455 601	54331	GNG2
rect	409 584 455 601	55970	GNG12
rect	409 584 455 601	59345	GNB4
rect	409 584 455 601	94235	GNG8
rect	710 232 756 249	9722	NOS1AP
rect	817 232 863 249	10681	GNB5
rect	817 232 863 249	2770	GNAI1
rect	817 232 863 249	2771	GNAI2
rect	817 232 863 249	2773	GNAI3
rect	817 232 863 249	2775	GNAO1
rect	817 232 863 249	2782	GNB1
rect	817 232 863 249	2783	GNB2
rect	817 232 863 249	2784	GNB3
rect	817 232 863 249	2785	GNG3
rect	817 232 863 249	2786	GNG4
rect	817 232 863 249	2787	GNG5
rect	817 232 863 249	2788	GNG7
rect	817 232 863 249	2790	GNG10
rect	817 232 863 249	2791	GNG11
rect	817 232 863 249	2792	GNGT1
rect	817 232 863 249	2793	GNGT2
rect	817 232 863 249	51764	GNG13
rect	817 232 863 249	54331	GNG2
rect	817 232 863 249	55970	GNG12
rect	817 232 863 249	59345	GNB4
rect	817 232 863 249	94235	GNG8
rect	997 502 1043 519	9252	RPS6KA5
rect	997 197 1043 214	9252	RPS6KA5
rect	1088 502 1134 519	1385	CREB1
rect	1090 197 1136 214	1385	CREB1
rect	309 751 355 768	4543	MTNR1A
rect	409 721 455 738	10681	GNB5
rect	409 721 455 738	2770	GNAI1
rect	409 721 455 738	2771	GNAI2
rect	409 721 455 738	2773	GNAI3
rect	409 721 455 738	2782	GNB1
rect	409 721 455 738	2783	GNB2
rect	409 721 455 738	2784	GNB3
rect	409 721 455 738	2785	GNG3
rect	409 721 455 738	2786	GNG4
rect	409 721 455 738	2787	GNG5
rect	409 721 455 738	2788	GNG7
rect	409 721 455 738	2790	GNG10
rect	409 721 455 738	2791	GNG11
rect	409 721 455 738	2792	GNGT1
rect	409 721 455 738	2793	GNGT2
rect	409 721 455 738	51764	GNG13
rect	409 721 455 738	54331	GNG2
rect	409 721 455 738	55970	GNG12
rect	409 721 455 738	59345	GNB4
rect	409 721 455 738	94235	GNG8
rect	309 835 355 852	3760	KCNJ3
rect	309 835 355 852	3762	KCNJ5
rect	309 835 355 852	3763	KCNJ6
rect	309 835 355 852	3765	KCNJ9
rect	409 796 455 813	10681	GNB5
rect	409 796 455 813	2770	GNAI1
rect	409 796 455 813	2771	GNAI2
rect	409 796 455 813	2773	GNAI3
rect	409 796 455 813	2782	GNB1
rect	409 796 455 813	2783	GNB2
rect	409 796 455 813	2784	GNB3
rect	409 796 455 813	2785	GNG3
rect	409 796 455 813	2786	GNG4
rect	409 796 455 813	2787	GNG5
rect	409 796 455 813	2788	GNG7
rect	409 796 455 813	2790	GNG10
rect	409 796 455 813	2791	GNG11
rect	409 796 455 813	2792	GNGT1
rect	409 796 455 813	2793	GNGT2
rect	409 796 455 813	51764	GNG13
rect	409 796 455 813	54331	GNG2
rect	409 796 455 813	55970	GNG12
rect	409 796 455 813	59345	GNB4
rect	409 796 455 813	94235	GNG8
rect	1223 341 1269 358	5187	PER1
rect	1223 341 1269 358	8863	PER3
rect	1223 341 1269 358	8864	PER2
rect	1223 366 1269 383	2353	FOS
rect	40 45 249 70	NA	hsa04713
rect	834 460 947 494	NA	hsa04010
rect	836 150 949 184	NA	hsa04010
rect	1216 298 1329 332	NA	hsa04710
