shape	coords	gid	sym.path.compounds.map
circle	1080 312 4	NA	C01330
circle	478 504 4	NA	C01330
circle	453 509 4	NA	C00025
circle	1075 641 4	NA	C00037
circle	479 765 4	NA	C00062
circle	1104 771 4	NA	C00047
circle	1070 450 4	NA	C01330
circle	1071 460 4	NA	C00037
circle	779 642 4	NA	C00037
circle	769 699 4	NA	C00097
circle	456 639 4	NA	C00037
circle	478 631 4	NA	C01330
circle	480 379 4	NA	C00080
circle	597 515 4	NA	C00238
circle	562 311 4	NA	C01330
circle	689 320 4	NA	C00080
circle	1074 303 4	NA	C00238
circle	954 267 4	NA	C00238
circle	868 506 4	NA	C00049
circle	927 763 4	NA	C00064
circle	806 448 4	NA	C00037
circle	574 695 4	NA	C00148
circle	547 702 4	NA	C00080
circle	805 771 4	NA	C00062
circle	1075 574 4	NA	C01330
circle	951 583 4	NA	C00076
circle	140 749 4	NA	C00246
circle	211 749 4	NA	C00163
circle	275 749 4	NA	C00033
circle	142 811 4	NA	C02632
circle	188 790 4	NA	C08262
circle	236 809 4	NA	C18319
circle	272 790 4	NA	C05996
circle	336 750 4	NA	C00011
circle	336 771 4	NA	C00282
circle	336 792 4	NA	C01438
circle	336 813 4	NA	C00014
circle	336 834 4	NA	C00483
circle	336 855 4	NA	C00146
circle	336 895 4	NA	C00463
circle	1074 699 4	NA	C00079
circle	213 241 4	NA	C01327
circle	674 574 4	NA	C01330
circle	694 567 4	NA	C00041
circle	942 648 4	NA	C00037
circle	1057 776 4	NA	C01330
rect	511 502 557 519	6505	SLC1A1
rect	512 757 558 774	11136	SLC7A9
rect	984 635 1030 652	23428	SLC7A8
rect	984 447 1030 464	54407	SLC38A2
rect	984 761 1030 778	9056	SLC7A7
rect	510 374 556 391	6564	SLC15A1
rect	510 628 556 645	340024	SLC6A19
rect	598 561 644 578	6510	SLC1A5
rect	136 352 182 369	5644	PRSS1
rect	136 352 182 369	5645	PRSS2
rect	136 352 182 369	5646	PRSS3
rect	485 740 531 757	6519	SLC3A1
rect	984 299 1031 316	23439	ATP1B4
rect	984 299 1031 316	476	ATP1A1
rect	984 299 1031 316	477	ATP1A2
rect	984 299 1031 316	478	ATP1A3
rect	984 299 1031 316	480	ATP1A4
rect	984 299 1031 316	481	ATP1B1
rect	984 299 1031 316	482	ATP1B2
rect	984 299 1031 316	483	ATP1B3
rect	984 299 1031 316	486	FXYD2
rect	984 744 1030 761	6520	SLC3A2
rect	984 618 1030 635	6520	SLC3A2
rect	191 352 237 369	1504	CTRB1
rect	246 352 292 369	1506	CTRL
rect	136 379 182 396	10136	CELA3A
rect	136 379 182 396	23436	CELA3B
rect	136 379 182 396	51032	CELA2B
rect	136 379 182 396	63036	CELA2A
rect	136 405 182 422	1357	CPA1
rect	136 405 182 422	1358	CPA2
rect	136 405 182 422	1359	CPA3
rect	191 405 237 422	1360	CPB1
rect	191 405 237 422	1361	CPB2
rect	189 266 235 283	5222	PGA5
rect	189 266 235 283	643834	PGA3
rect	189 266 235 283	643847	PGA4
rect	596 307 642 324	6550	SLC9A3
rect	984 259 1030 276	10008	KCNE3
rect	984 259 1030 276	3769	KCNJ13
rect	984 259 1030 276	3783	KCNN4
rect	984 259 1030 276	3784	KCNQ1
rect	984 259 1030 276	8645	KCNK5
rect	599 690 645 707	206358	SLC36A1
rect	984 570 1030 587	6543	SLC8A2
rect	984 570 1030 587	6546	SLC8A1
rect	984 570 1030 587	6547	SLC8A3
rect	597 437 643 454	1803	DPP4
rect	597 437 643 454	4224	MEP1A
rect	597 437 643 454	4225	MEP1B
rect	597 437 643 454	4311	MME
rect	597 437 643 454	5547	PRCP
rect	597 437 643 454	59272	ACE2
rect	597 437 643 454	7512	XPNPEP2
rect	111 582 157 599	2006	ELN
rect	111 606 157 623	1277	COL1A1
rect	111 606 157 623	1278	COL1A2
rect	111 606 157 623	1280	COL2A1
rect	111 606 157 623	1281	COL3A1
rect	111 606 157 623	1282	COL4A1
rect	111 606 157 623	1284	COL4A2
rect	111 606 157 623	1285	COL4A3
rect	111 606 157 623	1286	COL4A4
rect	111 606 157 623	1287	COL4A5
rect	111 606 157 623	1288	COL4A6
rect	111 606 157 623	1289	COL5A1
rect	111 606 157 623	1290	COL5A2
rect	111 606 157 623	1291	COL6A1
rect	111 606 157 623	1292	COL6A2
rect	111 606 157 623	1293	COL6A3
rect	111 606 157 623	1294	COL7A1
rect	111 606 157 623	1297	COL9A1
rect	111 606 157 623	1298	COL9A2
rect	111 606 157 623	1299	COL9A3
rect	111 606 157 623	1300	COL10A1
rect	111 606 157 623	1301	COL11A1
rect	111 606 157 623	1302	COL11A2
rect	111 606 157 623	1303	COL12A1
rect	111 606 157 623	1305	COL13A1
rect	111 606 157 623	1306	COL15A1
rect	111 606 157 623	1308	COL17A1
rect	111 606 157 623	131873	COL6A6
rect	111 606 157 623	169044	COL22A1
rect	111 606 157 623	255631	COL24A1
rect	111 606 157 623	256076	COL6A5
rect	111 606 157 623	50509	COL5A3
rect	111 606 157 623	7373	COL14A1
rect	111 606 157 623	80781	COL18A1
rect	111 606 157 623	81578	COL21A1
rect	111 606 157 623	85301	COL27A1
rect	984 690 1030 707	117247	SLC16A10
rect	40 45 350 70	NA	hsa04974
rect	624 100 739 125	NA	hsa04530
rect	155 300 279 325	NA	hsa04972
rect	156 192 280 217	NA	hsa04971
rect	267 652 393 677	NA	ko00350
rect	42 662 168 696	NA	ko00280
rect	267 682 393 707	NA	ko00380
rect	853 523 979 557	NA	hsa00250
