shape	coords	gid	sym.path.compounds.map
circle	164 398 4	NA	C06044
circle	87 398 4	NA	C06046
circle	174 640 4	NA	C04186
circle	174 574 4	NA	C04642
circle	174 696 4	NA	C04052
circle	174 755 4	NA	C05600
circle	382 823 4	NA	C00232
circle	382 878 4	NA	C00042
circle	500 793 4	NA	C00164
circle	564 750 4	NA	C00122
circle	500 688 4	NA	C01061
circle	360 691 4	NA	C05596
circle	300 690 4	NA	C05595
circle	174 501 4	NA	C01161
circle	300 497 4	NA	C00642
circle	300 598 4	NA	C05338
circle	500 594 4	NA	C01036
circle	564 654 4	NA	C00530
circle	629 795 4	NA	C00022
circle	629 688 4	NA	C02514
circle	629 629 4	NA	C02167
circle	629 571 4	NA	C00628
circle	629 501 4	NA	C05585
circle	659 399 4	NA	C03672
circle	300 400 4	NA	C03765
circle	300 325 4	NA	C00483
circle	500 400 4	NA	C01179
circle	561 465 4	NA	C05350
circle	500 267 4	NA	C00082
circle	674 198 4	NA	C00146
circle	642 333 4	NA	C04368
circle	223 266 4	NA	C02515
circle	143 266 4	NA	C01060
circle	51 292 4	NA	C02465
circle	51 266 4	NA	C01829
circle	399 325 4	NA	C02442
circle	230 581 4	NA	C03077
circle	281 755 4	NA	C03063
circle	379 756 4	NA	C06201
circle	399 376 4	NA	C06199
circle	84 501 4	NA	C05593
circle	500 501 4	NA	C00544
circle	1093 142 4	NA	C04185
circle	777 96 4	NA	C00822
circle	875 96 4	NA	C05604
circle	992 96 4	NA	C01693
circle	1093 96 4	NA	C05578
circle	1216 96 4	NA	C05579
circle	778 264 4	NA	C00355
circle	778 368 4	NA	C04045
circle	930 264 4	NA	C03758
circle	889 380 4	NA	C05587
circle	961 380 4	NA	C04043
circle	889 497 4	NA	C05581
circle	961 497 4	NA	C01161
circle	927 593 4	NA	C05582
circle	1131 264 4	NA	C00547
circle	1207 350 4	NA	C05589
circle	1270 264 4	NA	C00788
circle	1270 350 4	NA	C05588
circle	1270 439 4	NA	C05583
circle	1131 596 4	NA	C05584
circle	1131 472 4	NA	C05580
circle	1131 381 4	NA	C05577
circle	1046 472 4	NA	C05576
circle	1046 596 4	NA	C05594
circle	778 458 4	NA	C01207
circle	961 231 4	NA	C04797
circle	778 589 4	NA	C01850
circle	962 194 4	NA	C04796
circle	1186 194 4	NA	C06047
circle	1187 231 4	NA	C06048
circle	1323 96 4	NA	C17937
circle	1216 142 4	NA	C17938
circle	1002 50 4	NA	C17935
circle	1323 50 4	NA	C17936
circle	834 369 4	NA	C10447
circle	593 333 4	NA	C00811
rect	80 283 126 300	7173	TPO
rect	165 258 211 275	7173	TPO
rect	248 258 294 275	7173	TPO
rect	581 709 627 726	81889	FAHD1
rect	477 627 523 644	2954	GSTZ1
rect	477 532 523 549	3081	HGD
rect	452 300 498 317	2805	GOT1
rect	452 300 498 317	2806	GOT2
rect	537 419 583 436	4282	MIF
rect	477 444 523 461	3242	HPD
rect	252 446 298 463	218	ALDH3A1
rect	252 446 298 463	220	ALDH1A3
rect	252 446 298 463	221	ALDH3B1
rect	252 446 298 463	222	ALDH3B2
rect	276 345 322 362	4128	MAOA
rect	276 345 322 362	4129	MAOB
rect	584 133 630 150	7299	TYR
rect	80 258 126 275	7173	TPO
rect	537 361 583 378	259307	IL4I1
rect	502 300 548 317	6898	TAT
rect	302 284 348 301	1644	DDC
rect	252 364 298 381	314	AOC2
rect	252 364 298 381	8639	AOC3
rect	631 531 677 548	316	AOX1
rect	477 709 523 726	2184	FAH
rect	1013 134 1059 151	1638	DCT
rect	1184 381 1230 398	4128	MAOA
rect	1184 381 1230 398	4129	MAOB
rect	1248 536 1294 553	218	ALDH3A1
rect	1248 536 1294 553	220	ALDH1A3
rect	1248 536 1294 553	221	ALDH3B1
rect	1248 536 1294 553	222	ALDH3B2
rect	1108 317 1154 334	4128	MAOA
rect	1108 317 1154 334	4129	MAOB
rect	1146 289 1192 306	1312	COMT
rect	1248 289 1294 306	1312	COMT
rect	1108 535 1154 552	1312	COMT
rect	1108 419 1154 436	218	ALDH3A1
rect	1108 419 1154 436	220	ALDH1A3
rect	1108 419 1154 436	221	ALDH3B1
rect	1108 419 1154 436	222	ALDH3B2
rect	1024 419 1070 436	124	ADH1A
rect	1024 419 1070 436	125	ADH1B
rect	1024 419 1070 436	126	ADH1C
rect	1024 419 1070 436	127	ADH4
rect	1024 419 1070 436	128	ADH5
rect	1024 419 1070 436	130	ADH6
rect	1024 419 1070 436	131	ADH7
rect	1024 535 1070 552	1312	COMT
rect	1248 381 1294 398	4128	MAOA
rect	1248 381 1294 398	4129	MAOB
rect	1197 256 1243 273	5409	PNMT
rect	1325 381 1371 398	4128	MAOA
rect	1325 381 1371 398	4129	MAOB
rect	1050 256 1096 273	1621	DBH
rect	913 419 959 436	218	ALDH3A1
rect	913 419 959 436	220	ALDH1A3
rect	913 419 959 436	221	ALDH3B1
rect	913 419 959 436	222	ALDH3B2
rect	938 535 984 552	1312	COMT
rect	939 317 985 334	4128	MAOA
rect	939 317 985 334	4129	MAOB
rect	867 535 913 552	218	ALDH3A1
rect	867 535 913 552	220	ALDH1A3
rect	867 535 913 552	221	ALDH3B1
rect	867 535 913 552	222	ALDH3B2
rect	867 289 913 306	1312	COMT
rect	864 419 910 436	4128	MAOA
rect	864 419 910 436	4129	MAOB
rect	839 266 885 283	1644	DDC
rect	1129 88 1175 105	7299	TYR
rect	702 274 748 291	7054	TH
rect	702 255 748 272	7299	TYR
rect	913 336 959 353	314	AOC2
rect	913 336 959 353	8639	AOC3
rect	729 132 775 149	7299	TYR
rect	1129 134 1175 151	7306	TYRP1
rect	98 308 213 343	NA	map00950
rect	194 622 266 656	NA	map00351
rect	40 45 230 70	NA	hsa00350
rect	424 144 577 178	NA	hsa00400
rect	256 184 378 218	NA	map00950
rect	591 853 667 887	NA	hsa00620
rect	440 865 530 890	NA	hsa00020
rect	381 184 482 218	NA	map00940
rect	40 427 129 461	NA	hsa00360
rect	1015 293 1098 337	NA	map00950
