shape	coords	gid	sym.path.compounds.map
circle	188 372 7	NA	C00061
circle	568 277 19	NA	C00390
circle	532 248 15	NA	C00399
circle	768 198 18	NA	C00524
circle	283 314 4	NA	C00080
circle	307 314 4	NA	C00080
circle	307 155 4	NA	C00080
circle	135 446 4	NA	C00004
circle	252 460 4	NA	C00003
circle	267 460 4	NA	C00080
circle	472 400 4	NA	C00122
circle	654 155 4	NA	C00080
circle	654 376 4	NA	C00080
circle	868 155 4	NA	C00080
circle	827 355 4	NA	C00007
circle	908 355 4	NA	C00001
circle	868 355 4	NA	C00080
circle	1067 161 4	NA	C00080
circle	1018 454 4	NA	C00008
circle	1004 454 4	NA	C00009
circle	1067 464 4	NA	C00080
circle	914 454 4	NA	C00013
circle	815 454 4	NA	C00536
circle	1116 464 4	NA	C00002
circle	1129 464 4	NA	C00001
circle	393 400 4	NA	C00042
rect	297 746 343 763	1327	COX4I1
rect	297 746 343 763	84701	COX4I2
rect	619 605 665 622	100532726	NDUFC2-KCTD14
rect	619 605 665 622	4718	NDUFC2
rect	573 605 619 622	4717	NDUFC1
rect	481 605 527 622	4716	NDUFB10
rect	435 605 481 622	4715	NDUFB9
rect	389 605 435 622	4714	NDUFB8
rect	343 605 389 622	4713	NDUFB7
rect	297 605 343 622	4712	NDUFB6
rect	251 605 297 622	4711	NDUFB5
rect	205 605 251 622	4710	NDUFB4
rect	159 605 205 622	4709	NDUFB3
rect	113 605 159 622	4708	NDUFB2
rect	67 605 113 622	4707	NDUFB1
rect	573 581 619 598	126328	NDUFA11
rect	527 581 573 598	4706	NDUFAB1
rect	481 581 527 598	4705	NDUFA10
rect	435 581 481 598	4704	NDUFA9
rect	389 581 435 598	4702	NDUFA8
rect	343 581 389 598	4701	NDUFA7
rect	297 581 343 598	4700	NDUFA6
rect	251 581 297 598	4698	NDUFA5
rect	205 581 251 598	4697	NDUFA4
rect	205 581 251 598	56901	NDUFA4L2
rect	159 581 205 598	4696	NDUFA3
rect	113 581 159 598	4695	NDUFA2
rect	67 581 113 598	4694	NDUFA1
rect	527 509 573 526	4731	NDUFV3
rect	481 509 527 526	4729	NDUFV2
rect	435 509 481 526	4723	NDUFV1
rect	389 509 435 526	4728	NDUFS8
rect	343 509 389 526	374291	NDUFS7
rect	297 509 343 526	4726	NDUFS6
rect	251 509 297 526	4725	NDUFS5
rect	205 509 251 526	4724	NDUFS4
rect	159 509 205 526	4722	NDUFS3
rect	113 509 159 526	4720	NDUFS2
rect	67 509 113 526	4719	NDUFS1
rect	343 486 389 503	4541	ND6
rect	297 486 343 503	4540	ND5
rect	251 486 297 503	4539	ND4L
rect	205 486 251 503	4538	ND4
rect	159 486 205 503	4537	ND3
rect	113 486 159 503	4536	ND2
rect	67 486 113 503	4535	ND1
rect	849 746 895 763	10063	COX17
rect	803 755 849 772	1355	COX15
rect	757 755 803 772	1353	COX11
rect	150 424 196 441	100532726	NDUFC2-KCTD14
rect	150 424 196 441	374291	NDUFS7
rect	150 424 196 441	4694	NDUFA1
rect	150 424 196 441	4695	NDUFA2
rect	150 424 196 441	4696	NDUFA3
rect	150 424 196 441	4697	NDUFA4
rect	150 424 196 441	4698	NDUFA5
rect	150 424 196 441	4700	NDUFA6
rect	150 424 196 441	4701	NDUFA7
rect	150 424 196 441	4702	NDUFA8
rect	150 424 196 441	4704	NDUFA9
rect	150 424 196 441	4705	NDUFA10
rect	150 424 196 441	4706	NDUFAB1
rect	150 424 196 441	4707	NDUFB1
rect	150 424 196 441	4708	NDUFB2
rect	150 424 196 441	4709	NDUFB3
rect	150 424 196 441	4710	NDUFB4
rect	150 424 196 441	4711	NDUFB5
rect	150 424 196 441	4712	NDUFB6
rect	150 424 196 441	4713	NDUFB7
rect	150 424 196 441	4714	NDUFB8
rect	150 424 196 441	4715	NDUFB9
rect	150 424 196 441	4716	NDUFB10
rect	150 424 196 441	4717	NDUFC1
rect	150 424 196 441	4718	NDUFC2
rect	150 424 196 441	4719	NDUFS1
rect	150 424 196 441	4720	NDUFS2
rect	150 424 196 441	4722	NDUFS3
rect	150 424 196 441	4723	NDUFV1
rect	150 424 196 441	4724	NDUFS4
rect	150 424 196 441	4725	NDUFS5
rect	150 424 196 441	4726	NDUFS6
rect	150 424 196 441	4728	NDUFS8
rect	150 424 196 441	4729	NDUFV2
rect	150 424 196 441	4731	NDUFV3
rect	150 424 196 441	51079	NDUFA13
rect	150 424 196 441	54539	NDUFB11
rect	150 424 196 441	55967	NDUFA12
rect	150 424 196 441	56901	NDUFA4L2
rect	711 746 757 763	1351	COX8A
rect	711 746 757 763	341947	COX8C
rect	665 746 711 763	1350	COX7C
rect	619 746 665 763	1349	COX7B
rect	619 746 665 763	170712	COX7B2
rect	573 746 619 763	1346	COX7A1
rect	573 746 619 763	1347	COX7A2
rect	573 746 619 763	9167	COX7A2L
rect	527 746 573 763	1345	COX6C
rect	174 403 220 420	100532726	NDUFC2-KCTD14
rect	174 403 220 420	126328	NDUFA11
rect	174 403 220 420	374291	NDUFS7
rect	174 403 220 420	4535	ND1
rect	174 403 220 420	4536	ND2
rect	174 403 220 420	4537	ND3
rect	174 403 220 420	4538	ND4
rect	174 403 220 420	4539	ND4L
rect	174 403 220 420	4540	ND5
rect	174 403 220 420	4541	ND6
rect	174 403 220 420	4694	NDUFA1
rect	174 403 220 420	4695	NDUFA2
rect	174 403 220 420	4696	NDUFA3
rect	174 403 220 420	4697	NDUFA4
rect	174 403 220 420	4698	NDUFA5
rect	174 403 220 420	4700	NDUFA6
rect	174 403 220 420	4701	NDUFA7
rect	174 403 220 420	4702	NDUFA8
rect	174 403 220 420	4704	NDUFA9
rect	174 403 220 420	4705	NDUFA10
rect	174 403 220 420	4706	NDUFAB1
rect	174 403 220 420	4707	NDUFB1
rect	174 403 220 420	4708	NDUFB2
rect	174 403 220 420	4709	NDUFB3
rect	174 403 220 420	4710	NDUFB4
rect	174 403 220 420	4711	NDUFB5
rect	174 403 220 420	4712	NDUFB6
rect	174 403 220 420	4713	NDUFB7
rect	174 403 220 420	4714	NDUFB8
rect	174 403 220 420	4715	NDUFB9
rect	174 403 220 420	4716	NDUFB10
rect	174 403 220 420	4717	NDUFC1
rect	174 403 220 420	4718	NDUFC2
rect	174 403 220 420	4719	NDUFS1
rect	174 403 220 420	4720	NDUFS2
rect	174 403 220 420	4722	NDUFS3
rect	174 403 220 420	4723	NDUFV1
rect	174 403 220 420	4724	NDUFS4
rect	174 403 220 420	4725	NDUFS5
rect	174 403 220 420	4726	NDUFS6
rect	174 403 220 420	4728	NDUFS8
rect	174 403 220 420	4729	NDUFV2
rect	174 403 220 420	4731	NDUFV3
rect	174 403 220 420	51079	NDUFA13
rect	174 403 220 420	54539	NDUFB11
rect	174 403 220 420	55967	NDUFA12
rect	174 403 220 420	56901	NDUFA4L2
rect	631 339 677 356	10975	UQCR11
rect	631 339 677 356	1537	CYC1
rect	631 339 677 356	27089	UQCRQ
rect	631 339 677 356	29796	UQCR10
rect	631 339 677 356	440567	UQCRHL
rect	631 339 677 356	4519	CYTB
rect	631 339 677 356	7381	UQCRB
rect	631 339 677 356	7384	UQCRC1
rect	631 339 677 356	7385	UQCRC2
rect	631 339 677 356	7386	UQCRFS1
rect	631 339 677 356	7388	UQCRH
rect	845 307 891 324	125965	COX6B2
rect	845 307 891 324	1327	COX4I1
rect	845 307 891 324	1329	COX5B
rect	845 307 891 324	1337	COX6A1
rect	845 307 891 324	1339	COX6A2
rect	845 307 891 324	1340	COX6B1
rect	845 307 891 324	1345	COX6C
rect	845 307 891 324	1346	COX7A1
rect	845 307 891 324	1347	COX7A2
rect	845 307 891 324	1349	COX7B
rect	845 307 891 324	1350	COX7C
rect	845 307 891 324	1351	COX8A
rect	845 307 891 324	170712	COX7B2
rect	845 307 891 324	341947	COX8C
rect	845 307 891 324	4512	COX1
rect	845 307 891 324	4513	COX2
rect	845 307 891 324	4514	COX3
rect	845 307 891 324	84701	COX4I2
rect	845 307 891 324	9167	COX7A2L
rect	845 307 891 324	9377	COX5A
rect	1021 400 1067 417	10312	TCIRG1
rect	1021 400 1067 417	10476	ATP5H
rect	1021 400 1067 417	10632	ATP5L
rect	1021 400 1067 417	127124	ATP6V1G3
rect	1021 400 1067 417	155066	ATP6V0E2
rect	1021 400 1067 417	23545	ATP6V0A2
rect	1021 400 1067 417	245972	ATP6V0D2
rect	1021 400 1067 417	245973	ATP6V1C2
rect	1021 400 1067 417	4508	ATP6
rect	1021 400 1067 417	4509	ATP8
rect	1021 400 1067 417	498	ATP5A1
rect	1021 400 1067 417	506	ATP5B
rect	1021 400 1067 417	50617	ATP6V0A4
rect	1021 400 1067 417	509	ATP5C1
rect	1021 400 1067 417	513	ATP5D
rect	1021 400 1067 417	51382	ATP6V1D
rect	1021 400 1067 417	514	ATP5E
rect	1021 400 1067 417	515	ATP5F1
rect	1021 400 1067 417	516	ATP5G1
rect	1021 400 1067 417	51606	ATP6V1H
rect	1021 400 1067 417	517	ATP5G2
rect	1021 400 1067 417	518	ATP5G3
rect	1021 400 1067 417	521	ATP5I
rect	1021 400 1067 417	522	ATP5J
rect	1021 400 1067 417	523	ATP6V1A
rect	1021 400 1067 417	525	ATP6V1B1
rect	1021 400 1067 417	526	ATP6V1B2
rect	1021 400 1067 417	527	ATP6V0C
rect	1021 400 1067 417	528	ATP6V1C1
rect	1021 400 1067 417	529	ATP6V1E1
rect	1021 400 1067 417	533	ATP6V0B
rect	1021 400 1067 417	534	ATP6V1G2
rect	1021 400 1067 417	535	ATP6V0A1
rect	1021 400 1067 417	537	ATP6AP1
rect	1021 400 1067 417	539	ATP5O
rect	1021 400 1067 417	8992	ATP6V0E1
rect	1021 400 1067 417	90423	ATP6V1E2
rect	1021 400 1067 417	9114	ATP6V0D1
rect	1021 400 1067 417	9296	ATP6V1F
rect	1021 400 1067 417	9550	ATP6V1G1
rect	1021 400 1067 417	9551	ATP5J2
rect	1069 400 1115 417	479	ATP12A
rect	1069 400 1115 417	495	ATP4A
rect	1069 400 1115 417	496	ATP4B
rect	931 446 977 463	27068	PPA2
rect	931 446 977 463	5464	PPA1
rect	931 446 977 463	64077	LHPP
rect	68 661 114 678	6391	SDHC
rect	113 661 159 678	6392	SDHD
rect	159 661 205 678	6389	SDHA
rect	205 661 251 678	6390	SDHB
rect	803 679 849 696	10975	UQCR11
rect	757 679 803 696	29796	UQCR10
rect	711 679 757 696	27089	UQCRQ
rect	665 679 711 696	7381	UQCRB
rect	619 679 665 696	440567	UQCRHL
rect	619 679 665 696	7388	UQCRH
rect	573 679 619 696	7385	UQCRC2
rect	527 679 573 696	7384	UQCRC1
rect	481 662 527 679	1537	CYC1
rect	435 662 481 679	4519	CYTB
rect	389 662 435 679	7386	UQCRFS1
rect	481 746 527 763	125965	COX6B2
rect	481 746 527 763	1340	COX6B1
rect	435 746 481 763	1337	COX6A1
rect	435 746 481 763	1339	COX6A2
rect	389 746 435 763	1329	COX5B
rect	343 746 389 763	9377	COX5A
rect	251 746 297 763	4513	COX2
rect	205 746 251 763	4512	COX1
rect	159 746 205 763	4514	COX3
rect	68 746 114 763	1352	COX10
rect	931 596 977 613	506	ATP5B
rect	885 596 931 613	498	ATP5A1
rect	977 596 1023 613	509	ATP5C1
rect	885 613 931 630	539	ATP5O
rect	1023 596 1069 613	513	ATP5D
rect	1069 596 1115 613	514	ATP5E
rect	1023 613 1069 630	516	ATP5G1
rect	1023 613 1069 630	517	ATP5G2
rect	1023 613 1069 630	518	ATP5G3
rect	931 613 977 630	4508	ATP6
rect	977 613 1023 630	515	ATP5F1
rect	1115 613 1161 630	521	ATP5I
rect	977 630 1023 647	522	ATP5J
rect	885 630 931 647	9551	ATP5J2
rect	1115 630 1161 647	4509	ATP8
rect	1069 613 1115 630	10476	ATP5H
rect	931 630 977 647	10632	ATP5L
rect	885 788 931 805	523	ATP6V1A
rect	931 788 977 805	525	ATP6V1B1
rect	931 788 977 805	526	ATP6V1B2
rect	977 788 1023 805	245973	ATP6V1C2
rect	977 788 1023 805	528	ATP6V1C1
rect	1023 788 1069 805	51382	ATP6V1D
rect	1069 788 1115 805	529	ATP6V1E1
rect	1069 788 1115 805	90423	ATP6V1E2
rect	1115 788 1161 805	9296	ATP6V1F
rect	1161 788 1207 805	127124	ATP6V1G3
rect	1161 788 1207 805	534	ATP6V1G2
rect	1161 788 1207 805	9550	ATP6V1G1
rect	1207 788 1253 805	51606	ATP6V1H
rect	885 805 931 822	10312	TCIRG1
rect	885 805 931 822	23545	ATP6V0A2
rect	885 805 931 822	50617	ATP6V0A4
rect	885 805 931 822	535	ATP6V0A1
rect	977 805 1023 822	245972	ATP6V0D2
rect	977 805 1023 822	9114	ATP6V0D1
rect	1023 805 1069 822	155066	ATP6V0E2
rect	1023 805 1069 822	8992	ATP6V0E1
rect	1069 805 1115 822	537	ATP6AP1
rect	931 805 977 822	527	ATP6V0C
rect	931 805 977 822	533	ATP6V0B
rect	527 605 573 622	54539	NDUFB11
rect	619 581 665 598	55967	NDUFA12
rect	665 581 711 598	51079	NDUFA13
rect	411 349 457 366	6389	SDHA
rect	411 349 457 366	6390	SDHB
rect	411 349 457 366	6391	SDHC
rect	411 349 457 366	6392	SDHD
rect	40 45 283 70	NA	hsa00190
