shape	coords	gid	sym.path.compounds.map
circle	596 227 4	NA	C00575
circle	722 247 4	NA	C00076
circle	722 278 4	NA	C00698
circle	722 210 4	NA	C01330
circle	400 331 4	NA	C00942
circle	722 357 4	NA	C00076
circle	722 312 4	NA	C01330
circle	488 557 4	NA	C00575
circle	753 632 4	NA	C01330
circle	755 593 4	NA	C00238
circle	401 677 4	NA	C00942
circle	722 698 4	NA	C00076
circle	722 656 4	NA	C01330
circle	722 609 4	NA	C00076
circle	488 609 4	NA	C00020
circle	640 609 4	NA	C00076
circle	401 717 4	NA	C00144
circle	640 698 4	NA	C00076
circle	545 357 4	NA	C00076
rect	377 175 423 192	2774	GNAL
rect	377 175 423 192	2782	GNB1
rect	377 175 423 192	2788	GNG7
rect	377 175 423 192	51764	GNG13
rect	778 175 824 192	109	ADCY3
rect	203 175 249 192	102723532	LOC102723532
rect	203 175 249 192	105369274	LOC105369274
rect	203 175 249 192	105379595	LOC105379595
rect	203 175 249 192	10798	OR5I1
rect	203 175 249 192	119678	OR52E2
rect	203 175 249 192	119679	OR52J3
rect	203 175 249 192	119682	OR51L1
rect	203 175 249 192	119687	OR51A7
rect	203 175 249 192	119692	OR51S1
rect	203 175 249 192	119694	OR51F2
rect	203 175 249 192	119695	OR52R1
rect	203 175 249 192	119749	OR4C46
rect	203 175 249 192	119764	OR4X2
rect	203 175 249 192	119765	OR4B1
rect	203 175 249 192	119772	OR52M1
rect	203 175 249 192	119774	OR52K2
rect	203 175 249 192	120065	OR5P2
rect	203 175 249 192	120066	OR5P3
rect	203 175 249 192	120586	OR8I2
rect	203 175 249 192	120775	OR2D3
rect	203 175 249 192	120776	OR2D2
rect	203 175 249 192	120787	OR52W1
rect	203 175 249 192	120793	OR56A4
rect	203 175 249 192	120796	OR56A1
rect	203 175 249 192	121129	OR2AP1
rect	203 175 249 192	121130	OR10P1
rect	203 175 249 192	121275	OR10AD1
rect	203 175 249 192	121364	OR10A7
rect	203 175 249 192	122740	OR4K14
rect	203 175 249 192	122742	OR4L1
rect	203 175 249 192	122748	OR11H6
rect	203 175 249 192	124538	OR4D2
rect	203 175 249 192	125958	OR7D4
rect	203 175 249 192	125962	OR7G1
rect	203 175 249 192	125963	OR1M1
rect	203 175 249 192	126370	OR1I1
rect	203 175 249 192	126541	OR10H4
rect	203 175 249 192	127059	OR2M5
rect	203 175 249 192	127062	OR2M3
rect	203 175 249 192	127064	OR2T12
rect	203 175 249 192	127066	OR14C36
rect	203 175 249 192	127068	OR2T34
rect	203 175 249 192	127069	OR2T10
rect	203 175 249 192	127074	OR2T4
rect	203 175 249 192	127077	OR2T11
rect	203 175 249 192	127385	OR10J5
rect	203 175 249 192	127623	OR2B11
rect	203 175 249 192	128360	OR10T2
rect	203 175 249 192	128366	OR6P1
rect	203 175 249 192	128367	OR10X1
rect	203 175 249 192	128368	OR10Z1
rect	203 175 249 192	128371	OR6K6
rect	203 175 249 192	128372	OR6N1
rect	203 175 249 192	130075	OR9A4
rect	203 175 249 192	134083	OR2Y1
rect	203 175 249 192	135924	OR9A2
rect	203 175 249 192	135941	OR2A14
rect	203 175 249 192	135946	OR6B1
rect	203 175 249 192	135948	OR2F2
rect	203 175 249 192	138799	OR13C5
rect	203 175 249 192	138802	OR13C8
rect	203 175 249 192	138803	OR13C3
rect	203 175 249 192	138804	OR13C4
rect	203 175 249 192	138805	OR13F1
rect	203 175 249 192	138881	OR1L8
rect	203 175 249 192	138882	OR1N2
rect	203 175 249 192	138883	OR1N1
rect	203 175 249 192	143496	OR52B4
rect	203 175 249 192	143502	OR52I2
rect	203 175 249 192	143503	OR51E1
rect	203 175 249 192	144124	OR10A5
rect	203 175 249 192	144125	OR2AG1
rect	203 175 249 192	150681	OR6B3
rect	203 175 249 192	158131	OR1Q1
rect	203 175 249 192	162998	OR7D2
rect	203 175 249 192	196335	OR56B4
rect	203 175 249 192	219417	OR8U1
rect	203 175 249 192	219428	OR4C16
rect	203 175 249 192	219429	OR4C11
rect	203 175 249 192	219431	OR4S2
rect	203 175 249 192	219432	OR4C6
rect	203 175 249 192	219436	OR5D14
rect	203 175 249 192	219437	OR5L1
rect	203 175 249 192	219438	OR5D18
rect	203 175 249 192	219447	OR5AS1
rect	203 175 249 192	219453	OR8K5
rect	203 175 249 192	219464	OR5T2
rect	203 175 249 192	219469	OR8H1
rect	203 175 249 192	219473	OR8K3
rect	203 175 249 192	219477	OR8J1
rect	203 175 249 192	219479	OR5R1
rect	203 175 249 192	219482	OR5M3
rect	203 175 249 192	219484	OR5M8
rect	203 175 249 192	219487	OR5M11
rect	203 175 249 192	219493	OR5AR1
rect	203 175 249 192	219858	OR8B12
rect	203 175 249 192	219865	OR8G5
rect	203 175 249 192	219869	OR10G8
rect	203 175 249 192	219870	OR10G9
rect	203 175 249 192	219873	OR10S1
rect	203 175 249 192	219874	OR6T1
rect	203 175 249 192	219875	OR4D5
rect	203 175 249 192	219952	OR6Q1
rect	203 175 249 192	219954	OR9I1
rect	203 175 249 192	219956	OR9Q1
rect	203 175 249 192	219957	OR9Q2
rect	203 175 249 192	219958	OR1S2
rect	203 175 249 192	219959	OR1S1
rect	203 175 249 192	219960	OR10Q1
rect	203 175 249 192	219965	OR5B17
rect	203 175 249 192	219968	OR5B21
rect	203 175 249 192	219981	OR5A2
rect	203 175 249 192	219982	OR5A1
rect	203 175 249 192	219983	OR4D6
rect	203 175 249 192	219986	OR4D11
rect	203 175 249 192	23538	OR52A1
rect	203 175 249 192	254783	OR6C74
rect	203 175 249 192	254786	OR6C3
rect	203 175 249 192	254879	OR2T6
rect	203 175 249 192	254973	OR1L4
rect	203 175 249 192	255725	OR52B2
rect	203 175 249 192	256144	OR4C3
rect	203 175 249 192	256148	OR4S1
rect	203 175 249 192	256892	OR51F1
rect	203 175 249 192	26188	OR1C1
rect	203 175 249 192	26189	OR1A2
rect	203 175 249 192	26211	OR2F1
rect	203 175 249 192	26212	OR2B6
rect	203 175 249 192	26219	OR1J4
rect	203 175 249 192	26245	OR2M4
rect	203 175 249 192	26246	OR2L2
rect	203 175 249 192	26248	OR2K2
rect	203 175 249 192	26333	OR7A17
rect	203 175 249 192	26338	OR5L2
rect	203 175 249 192	26339	OR5K1
rect	203 175 249 192	26341	OR5H1
rect	203 175 249 192	26476	OR10J1
rect	203 175 249 192	26492	OR8G2
rect	203 175 249 192	26493	OR8B8
rect	203 175 249 192	26494	OR8G1
rect	203 175 249 192	26496	OR10A3
rect	203 175 249 192	26529	OR12D2
rect	203 175 249 192	26531	OR11A1
rect	203 175 249 192	26532	OR10H3
rect	203 175 249 192	26533	OR10G3
rect	203 175 249 192	26534	OR10G2
rect	203 175 249 192	26538	OR10H2
rect	203 175 249 192	26539	OR10H1
rect	203 175 249 192	26595	OR8B2
rect	203 175 249 192	26648	OR7E24
rect	203 175 249 192	26658	OR7C2
rect	203 175 249 192	26659	OR7A5
rect	203 175 249 192	26664	OR7C1
rect	203 175 249 192	26682	OR4F4
rect	203 175 249 192	26683	OR4F3
rect	203 175 249 192	26686	OR4E2
rect	203 175 249 192	26687	OR4E1
rect	203 175 249 192	26689	OR4D1
rect	203 175 249 192	26692	OR2W1
rect	203 175 249 192	26693	OR2V1
rect	203 175 249 192	26696	OR2T1
rect	203 175 249 192	26707	OR2J2
rect	203 175 249 192	26716	OR2H1
rect	203 175 249 192	26735	OR1L3
rect	203 175 249 192	26737	OR1L1
rect	203 175 249 192	26740	OR1J2
rect	203 175 249 192	282763	OR51B5
rect	203 175 249 192	282770	OR10AG1
rect	203 175 249 192	282775	OR5J2
rect	203 175 249 192	283092	OR4C13
rect	203 175 249 192	283093	OR4C12
rect	203 175 249 192	283111	OR51V1
rect	203 175 249 192	283159	OR8D1
rect	203 175 249 192	283160	OR8D2
rect	203 175 249 192	283162	OR8B4
rect	203 175 249 192	283189	OR9G4
rect	203 175 249 192	283297	OR10A4
rect	203 175 249 192	283365	OR6C6
rect	203 175 249 192	283694	OR4N4
rect	203 175 249 192	284383	OR2Z1
rect	203 175 249 192	284433	OR10H5
rect	203 175 249 192	284521	OR2L13
rect	203 175 249 192	284532	OR14A16
rect	203 175 249 192	285659	OR2V2
rect	203 175 249 192	286362	OR13C9
rect	203 175 249 192	286365	OR13D1
rect	203 175 249 192	338662	OR8D4
rect	203 175 249 192	338674	OR5F1
rect	203 175 249 192	338675	OR5AP2
rect	203 175 249 192	338751	OR52L1
rect	203 175 249 192	338755	OR2AG2
rect	203 175 249 192	340980	OR52B6
rect	203 175 249 192	341152	OR2AT4
rect	203 175 249 192	341276	OR10A2
rect	203 175 249 192	341416	OR6C2
rect	203 175 249 192	341418	OR6C4
rect	203 175 249 192	341568	OR8S1
rect	203 175 249 192	341799	OR6S1
rect	203 175 249 192	343169	OR6F1
rect	203 175 249 192	343171	OR2W3
rect	203 175 249 192	343172	OR2T8
rect	203 175 249 192	343173	OR2T3
rect	203 175 249 192	343406	OR10R2
rect	203 175 249 192	343563	OR2T29
rect	203 175 249 192	346517	OR6V1
rect	203 175 249 192	346525	OR2A12
rect	203 175 249 192	346528	OR2A1
rect	203 175 249 192	347168	OR1J1
rect	203 175 249 192	347169	OR1B1
rect	203 175 249 192	347468	OR13H1
rect	203 175 249 192	387748	OR56B1
