shape	coords	gid	sym.path.compounds.map
circle	737 241 4	NA	C00022
circle	190 481 4	NA	C00122
circle	320 344 4	NA	C00036
circle	718 453 4	NA	C05379
circle	400 241 4	NA	C00024
circle	190 393 4	NA	C00149
circle	718 344 4	NA	C00311
circle	621 344 4	NA	C00417
circle	190 574 4	NA	C00042
circle	522 344 4	NA	C00158
circle	522 617 4	NA	C15972
circle	589 530 4	NA	C00068
circle	462 573 4	NA	C16254
circle	408 617 4	NA	C15973
circle	334 574 4	NA	C00091
circle	718 573 4	NA	C00026
circle	593 573 4	NA	C05381
circle	631 241 4	NA	C05125
circle	631 198 4	NA	C00068
circle	580 284 4	NA	C15972
circle	517 241 4	NA	C16255
circle	478 284 4	NA	C15973
circle	471 116 4	NA	C00074
rect	444 609 490 626	1738	DLD
rect	638 565 684 582	4967	OGDH
rect	638 565 684 582	55753	OGDHL
rect	507 566 553 583	4967	OGDH
rect	507 566 553 583	55753	OGDHL
rect	380 565 426 582	1743	DLST
rect	237 565 283 582	8801	SUCLG2
rect	237 565 283 582	8802	SUCLG1
rect	237 565 283 582	8803	SUCLA2
rect	237 546 283 563	8801	SUCLG2
rect	237 546 283 563	8802	SUCLG1
rect	237 546 283 563	8803	SUCLA2
rect	695 496 741 513	3417	IDH1
rect	695 496 741 513	3418	IDH2
rect	743 449 789 466	3419	IDH3A
rect	743 449 789 466	3420	IDH3B
rect	743 449 789 466	3421	IDH3G
rect	695 391 741 408	3417	IDH1
rect	695 391 741 408	3418	IDH2
rect	411 346 457 363	47	ACLY
rect	168 427 214 444	2271	FH
rect	647 336 693 353	48	ACO1
rect	647 336 693 353	50	ACO2
rect	548 336 594 353	48	ACO1
rect	548 336 594 353	50	ACO2
rect	411 325 457 342	1431	CS
rect	230 335 276 352	4190	MDH1
rect	230 335 276 352	4191	MDH2
rect	713 269 759 286	5091	PC
rect	663 232 709 249	5160	PDHA1
rect	663 232 709 249	5161	PDHA2
rect	663 232 709 249	5162	PDHB
rect	559 232 605 249	5160	PDHA1
rect	559 232 605 249	5161	PDHA2
rect	559 232 605 249	5162	PDHB
rect	506 276 552 293	1738	DLD
rect	441 233 487 250	1737	DLAT
rect	348 96 394 113	5105	PCK1
rect	348 96 394 113	5106	PCK2
rect	192 521 238 538	6389	SDHA
rect	192 521 238 538	6390	SDHB
rect	192 521 238 538	6391	SDHC
rect	192 521 238 538	6392	SDHD
rect	70 295 228 329	NA	hsa00630
rect	584 93 800 139	NA	hsa00010
rect	100 140 226 165	NA	hsa00061
rect	32 168 226 193	NA	hsa00062
rect	105 226 226 251	NA	hsa00071
rect	801 593 927 627	NA	hsa00053
rect	801 630 922 664	NA	hsa00250
rect	40 45 269 70	NA	hsa00020
rect	64 426 140 460	NA	hsa00350
rect	223 619 308 653	NA	hsa00280
rect	106 258 227 292	NA	hsa00250
rect	801 667 953 692	NA	hsa00471
rect	82 198 226 223	NA	hsa00280
rect	20 468 140 493	NA	hsa00220
rect	801 565 920 590	NA	hsa00220
