shape	coords	gid	sym.path.compounds.map
circle	491 418 4	NA	C14785
circle	220 535 4	NA	C14787
circle	220 521 4	NA	C14786
circle	762 432 4	NA	C16453
circle	922 432 4	NA	C19566
circle	1041 432 4	NA	C19567
circle	998 475 4	NA	C19568
circle	925 344 4	NA	C19563
circle	1041 344 4	NA	C19564
circle	1154 344 4	NA	C19565
circle	1154 432 4	NA	C19569
circle	762 519 4	NA	C19574
circle	921 519 4	NA	C19577
circle	1041 519 4	NA	C19578
circle	921 606 4	NA	C19580
circle	1041 606 4	NA	C19581
circle	1154 606 4	NA	C19582
circle	1154 519 4	NA	C19579
circle	762 330 4	NA	C00745
circle	868 383 4	NA	C19602
circle	868 568 4	NA	C19603
circle	860 660 4	NA	C19605
circle	860 673 4	NA	C19606
circle	64 875 4	NA	C06800
circle	893 1147 4	NA	C14859
circle	64 1111 4	NA	C06790
rect	369 1108 415 1125	1571	CYP2E1
rect	797 1095 843 1112	1571	CYP2E1
rect	319 1291 365 1308	1571	CYP2E1
rect	108 1113 154 1130	1571	CYP2E1
rect	100 1337 146 1354	1571	CYP2E1
rect	912 1335 958 1352	119391	GSTO2
rect	912 1335 958 1352	221357	GSTA5
rect	912 1335 958 1352	27306	HPGDS
rect	912 1335 958 1352	2938	GSTA1
rect	912 1335 958 1352	2939	GSTA2
rect	912 1335 958 1352	2940	GSTA3
rect	912 1335 958 1352	2941	GSTA4
rect	912 1335 958 1352	2944	GSTM1
rect	912 1335 958 1352	2946	GSTM2
rect	912 1335 958 1352	2947	GSTM3
rect	912 1335 958 1352	2948	GSTM4
rect	912 1335 958 1352	2949	GSTM5
rect	912 1335 958 1352	2950	GSTP1
rect	912 1335 958 1352	2952	GSTT1
rect	912 1335 958 1352	2953	GSTT2
rect	912 1335 958 1352	373156	GSTK1
rect	912 1335 958 1352	4257	MGST1
rect	912 1335 958 1352	4258	MGST2
rect	912 1335 958 1352	4259	MGST3
rect	912 1335 958 1352	653689	GSTT2B
rect	912 1335 958 1352	9446	GSTO1
rect	786 1398 832 1415	119391	GSTO2
rect	786 1398 832 1415	221357	GSTA5
rect	786 1398 832 1415	27306	HPGDS
rect	786 1398 832 1415	2938	GSTA1
rect	786 1398 832 1415	2939	GSTA2
rect	786 1398 832 1415	2940	GSTA3
rect	786 1398 832 1415	2941	GSTA4
rect	786 1398 832 1415	2944	GSTM1
rect	786 1398 832 1415	2946	GSTM2
rect	786 1398 832 1415	2947	GSTM3
rect	786 1398 832 1415	2948	GSTM4
rect	786 1398 832 1415	2949	GSTM5
rect	786 1398 832 1415	2950	GSTP1
rect	786 1398 832 1415	2952	GSTT1
rect	786 1398 832 1415	2953	GSTT2
rect	786 1398 832 1415	373156	GSTK1
rect	786 1398 832 1415	4257	MGST1
rect	786 1398 832 1415	4258	MGST2
rect	786 1398 832 1415	4259	MGST3
rect	786 1398 832 1415	653689	GSTT2B
rect	786 1398 832 1415	9446	GSTO1
rect	797 1337 843 1354	1571	CYP2E1
rect	422 1144 468 1161	10720	UGT2B11
rect	422 1144 468 1161	10941	UGT2A1
rect	422 1144 468 1161	54490	UGT2B28
rect	422 1144 468 1161	54575	UGT1A10
rect	422 1144 468 1161	54576	UGT1A8
rect	422 1144 468 1161	54577	UGT1A7
rect	422 1144 468 1161	54578	UGT1A6
rect	422 1144 468 1161	54579	UGT1A5
rect	422 1144 468 1161	54600	UGT1A9
rect	422 1144 468 1161	54657	UGT1A4
rect	422 1144 468 1161	54658	UGT1A1
rect	422 1144 468 1161	54659	UGT1A3
rect	422 1144 468 1161	574537	UGT2A2
rect	422 1144 468 1161	7363	UGT2B4
rect	422 1144 468 1161	7364	UGT2B7
rect	422 1144 468 1161	7365	UGT2B10
rect	422 1144 468 1161	7366	UGT2B15
rect	422 1144 468 1161	7367	UGT2B17
rect	422 1144 468 1161	79799	UGT2A3
rect	312 1065 358 1082	218	ALDH3A1
rect	312 1065 358 1082	220	ALDH1A3
rect	312 1065 358 1082	221	ALDH3B1
rect	312 1065 358 1082	222	ALDH3B2
rect	312 1144 358 1161	124	ADH1A
rect	312 1144 358 1161	125	ADH1B
rect	312 1144 358 1161	126	ADH1C
rect	312 1144 358 1161	127	ADH4
rect	312 1144 358 1161	128	ADH5
rect	312 1144 358 1161	130	ADH6
rect	312 1144 358 1161	131	ADH7
rect	88 1155 134 1172	119391	GSTO2
rect	88 1155 134 1172	221357	GSTA5
rect	88 1155 134 1172	27306	HPGDS
rect	88 1155 134 1172	2938	GSTA1
rect	88 1155 134 1172	2939	GSTA2
rect	88 1155 134 1172	2940	GSTA3
rect	88 1155 134 1172	2941	GSTA4
rect	88 1155 134 1172	2944	GSTM1
rect	88 1155 134 1172	2946	GSTM2
rect	88 1155 134 1172	2947	GSTM3
rect	88 1155 134 1172	2948	GSTM4
rect	88 1155 134 1172	2949	GSTM5
rect	88 1155 134 1172	2950	GSTP1
rect	88 1155 134 1172	2952	GSTT1
rect	88 1155 134 1172	2953	GSTT2
rect	88 1155 134 1172	373156	GSTK1
rect	88 1155 134 1172	4257	MGST1
rect	88 1155 134 1172	4258	MGST2
rect	88 1155 134 1172	4259	MGST3
rect	88 1155 134 1172	653689	GSTT2B
rect	88 1155 134 1172	9446	GSTO1
rect	222 1400 268 1417	119391	GSTO2
rect	222 1400 268 1417	221357	GSTA5
rect	222 1400 268 1417	27306	HPGDS
rect	222 1400 268 1417	2938	GSTA1
rect	222 1400 268 1417	2939	GSTA2
rect	222 1400 268 1417	2940	GSTA3
rect	222 1400 268 1417	2941	GSTA4
rect	222 1400 268 1417	2944	GSTM1
rect	222 1400 268 1417	2946	GSTM2
rect	222 1400 268 1417	2947	GSTM3
rect	222 1400 268 1417	2948	GSTM4
rect	222 1400 268 1417	2949	GSTM5
rect	222 1400 268 1417	2950	GSTP1
rect	222 1400 268 1417	2952	GSTT1
rect	222 1400 268 1417	2953	GSTT2
rect	222 1400 268 1417	373156	GSTK1
rect	222 1400 268 1417	4257	MGST1
rect	222 1400 268 1417	4258	MGST2
rect	222 1400 268 1417	4259	MGST3
rect	222 1400 268 1417	653689	GSTT2B
rect	222 1400 268 1417	9446	GSTO1
rect	925 1095 971 1112	119391	GSTO2
rect	925 1095 971 1112	221357	GSTA5
rect	925 1095 971 1112	27306	HPGDS
rect	925 1095 971 1112	2938	GSTA1
rect	925 1095 971 1112	2939	GSTA2
rect	925 1095 971 1112	2940	GSTA3
rect	925 1095 971 1112	2941	GSTA4
rect	925 1095 971 1112	2944	GSTM1
rect	925 1095 971 1112	2946	GSTM2
rect	925 1095 971 1112	2947	GSTM3
rect	925 1095 971 1112	2948	GSTM4
rect	925 1095 971 1112	2949	GSTM5
rect	925 1095 971 1112	2950	GSTP1
rect	925 1095 971 1112	2952	GSTT1
rect	925 1095 971 1112	2953	GSTT2
rect	925 1095 971 1112	373156	GSTK1
rect	925 1095 971 1112	4257	MGST1
rect	925 1095 971 1112	4258	MGST2
rect	925 1095 971 1112	4259	MGST3
rect	925 1095 971 1112	653689	GSTT2B
rect	925 1095 971 1112	9446	GSTO1
rect	267 1336 313 1353	2052	EPHX1
rect	925 1052 971 1069	119391	GSTO2
rect	925 1052 971 1069	221357	GSTA5
rect	925 1052 971 1069	27306	HPGDS
rect	925 1052 971 1069	2938	GSTA1
rect	925 1052 971 1069	2939	GSTA2
rect	925 1052 971 1069	2940	GSTA3
rect	925 1052 971 1069	2941	GSTA4
rect	925 1052 971 1069	2944	GSTM1
rect	925 1052 971 1069	2946	GSTM2
rect	925 1052 971 1069	2947	GSTM3
rect	925 1052 971 1069	2948	GSTM4
rect	925 1052 971 1069	2949	GSTM5
rect	925 1052 971 1069	2950	GSTP1
rect	925 1052 971 1069	2952	GSTT1
rect	925 1052 971 1069	2953	GSTT2
rect	925 1052 971 1069	373156	GSTK1
rect	925 1052 971 1069	4257	MGST1
rect	925 1052 971 1069	4258	MGST2
rect	925 1052 971 1069	4259	MGST3
rect	925 1052 971 1069	653689	GSTT2B
rect	925 1052 971 1069	9446	GSTO1
rect	925 1139 971 1156	119391	GSTO2
rect	925 1139 971 1156	221357	GSTA5
rect	925 1139 971 1156	27306	HPGDS
rect	925 1139 971 1156	2938	GSTA1
rect	925 1139 971 1156	2939	GSTA2
rect	925 1139 971 1156	2940	GSTA3
rect	925 1139 971 1156	2941	GSTA4
rect	925 1139 971 1156	2944	GSTM1
rect	925 1139 971 1156	2946	GSTM2
rect	925 1139 971 1156	2947	GSTM3
rect	925 1139 971 1156	2948	GSTM4
rect	925 1139 971 1156	2949	GSTM5
rect	925 1139 971 1156	2950	GSTP1
rect	925 1139 971 1156	2952	GSTT1
rect	925 1139 971 1156	2953	GSTT2
rect	925 1139 971 1156	373156	GSTK1
rect	925 1139 971 1156	4257	MGST1
rect	925 1139 971 1156	4258	MGST2
rect	925 1139 971 1156	4259	MGST3
rect	925 1139 971 1156	653689	GSTT2B
rect	925 1139 971 1156	9446	GSTO1
rect	1070 1135 1116 1152	119391	GSTO2
rect	1070 1135 1116 1152	221357	GSTA5
rect	1070 1135 1116 1152	27306	HPGDS
rect	1070 1135 1116 1152	2938	GSTA1
rect	1070 1135 1116 1152	2939	GSTA2
rect	1070 1135 1116 1152	2940	GSTA3
rect	1070 1135 1116 1152	2941	GSTA4
rect	1070 1135 1116 1152	2944	GSTM1
rect	1070 1135 1116 1152	2946	GSTM2
rect	1070 1135 1116 1152	2947	GSTM3
rect	1070 1135 1116 1152	2948	GSTM4
rect	1070 1135 1116 1152	2949	GSTM5
rect	1070 1135 1116 1152	2950	GSTP1
rect	1070 1135 1116 1152	2952	GSTT1
rect	1070 1135 1116 1152	2953	GSTT2
rect	1070 1135 1116 1152	373156	GSTK1
rect	1070 1135 1116 1152	4257	MGST1
rect	1070 1135 1116 1152	4258	MGST2
rect	1070 1135 1116 1152	4259	MGST3
rect	1070 1135 1116 1152	653689	GSTT2B
rect	1070 1135 1116 1152	9446	GSTO1
rect	222 1239 268 1256	119391	GSTO2
rect	222 1239 268 1256	221357	GSTA5
rect	222 1239 268 1256	27306	HPGDS
rect	222 1239 268 1256	2938	GSTA1
rect	222 1239 268 1256	2939	GSTA2
rect	222 1239 268 1256	2940	GSTA3
rect	222 1239 268 1256	2941	GSTA4
rect	222 1239 268 1256	2944	GSTM1
rect	222 1239 268 1256	2946	GSTM2
rect	222 1239 268 1256	2947	GSTM3
rect	222 1239 268 1256	2948	GSTM4
rect	222 1239 268 1256	2949	GSTM5
rect	222 1239 268 1256	2950	GSTP1
rect	222 1239 268 1256	2952	GSTT1
rect	222 1239 268 1256	2953	GSTT2
rect	222 1239 268 1256	373156	GSTK1
rect	222 1239 268 1256	4257	MGST1
rect	222 1239 268 1256	4258	MGST2
rect	222 1239 268 1256	4259	MGST3
rect	222 1239 268 1256	653689	GSTT2B
rect	222 1239 268 1256	9446	GSTO1
rect	797 856 843 873	1543	CYP1A1
rect	797 856 843 873	1544	CYP1A2
rect	919 934 965 951	119391	GSTO2
rect	919 934 965 951	221357	GSTA5
rect	919 934 965 951	27306	HPGDS
rect	919 934 965 951	2938	GSTA1
rect	919 934 965 951	2939	GSTA2
rect	919 934 965 951	2940	GSTA3
rect	919 934 965 951	2941	GSTA4
rect	919 934 965 951	2944	GSTM1
rect	919 934 965 951	2946	GSTM2
rect	919 934 965 951	2947	GSTM3
rect	919 934 965 951	2948	GSTM4
rect	919 934 965 951	2949	GSTM5
rect	919 934 965 951	2950	GSTP1
rect	919 934 965 951	2952	GSTT1
rect	919 934 965 951	2953	GSTT2
rect	919 934 965 951	373156	GSTK1
rect	919 934 965 951	4257	MGST1
rect	919 934 965 951	4258	MGST2
rect	919 934 965 951	4259	MGST3
rect	919 934 965 951	653689	GSTT2B
rect	919 934 965 951	9446	GSTO1
rect	963 859 1009 876	2052	EPHX1
rect	919 808 965 825	119391	GSTO2
rect	919 808 965 825	221357	GSTA5
rect	919 808 965 825	27306	HPGDS
rect	919 808 965 825	2938	GSTA1
rect	919 808 965 825	2939	GSTA2
rect	919 808 965 825	2940	GSTA3
rect	919 808 965 825	2941	GSTA4
rect	919 808 965 825	2944	GSTM1
rect	919 808 965 825	2946	GSTM2
rect	919 808 965 825	2947	GSTM3
rect	919 808 965 825	2948	GSTM4
rect	919 808 965 825	2949	GSTM5
rect	919 808 965 825	2950	GSTP1
rect	919 808 965 825	2952	GSTT1
rect	919 808 965 825	2953	GSTT2
rect	919 808 965 825	373156	GSTK1
rect	919 808 965 825	4257	MGST1
rect	919 808 965 825	4258	MGST2
rect	919 808 965 825	4259	MGST3
rect	919 808 965 825	653689	GSTT2B
rect	919 808 965 825	9446	GSTO1
rect	105 749 151 766	1544	CYP1A2
rect	232 867 278 884	2052	EPHX1
rect	104 918 150 935	1576	CYP3A4
rect	104 918 150 935	1577	CYP3A5
rect	105 804 151 821	1544	CYP1A2
rect	223 749 269 766	1553	CYP2A13
rect	415 867 461 884	22977	AKR7A3
rect	415 867 461 884	8574	AKR7A2
rect	232 823 278 840	119391	GSTO2
rect	232 823 278 840	221357	GSTA5
rect	232 823 278 840	27306	HPGDS
rect	232 823 278 840	2938	GSTA1
rect	232 823 278 840	2939	GSTA2
rect	232 823 278 840	2940	GSTA3
rect	232 823 278 840	2941	GSTA4
rect	232 823 278 840	2944	GSTM1
rect	232 823 278 840	2946	GSTM2
rect	232 823 278 840	2947	GSTM3
rect	232 823 278 840	2948	GSTM4
rect	232 823 278 840	2949	GSTM5
rect	232 823 278 840	2950	GSTP1
rect	232 823 278 840	2952	GSTT1
rect	232 823 278 840	2953	GSTT2
rect	232 823 278 840	373156	GSTK1
rect	232 823 278 840	4257	MGST1
rect	232 823 278 840	4258	MGST2
rect	232 823 278 840	4259	MGST3
rect	232 823 278 840	653689	GSTT2B
rect	232 823 278 840	9446	GSTO1
rect	510 867 556 884	22977	AKR7A3
rect	510 867 556 884	8574	AKR7A2
rect	80 856 126 873	1544	CYP1A2
rect	410 156 456 173	1543	CYP1A1
rect	353 106 399 123	1543	CYP1A1
rect	92 156 138 173	1543	CYP1A1
rect	350 194 396 211	119391	GSTO2
rect	350 194 396 211	221357	GSTA5
rect	350 194 396 211	27306	HPGDS
rect	350 194 396 211	2938	GSTA1
rect	350 194 396 211	2939	GSTA2
rect	350 194 396 211	2940	GSTA3
rect	350 194 396 211	2941	GSTA4
rect	350 194 396 211	2944	GSTM1
rect	350 194 396 211	2946	GSTM2
rect	350 194 396 211	2947	GSTM3
rect	350 194 396 211	2948	GSTM4
rect	350 194 396 211	2949	GSTM5
rect	350 194 396 211	2950	GSTP1
rect	350 194 396 211	2952	GSTT1
rect	350 194 396 211	2953	GSTT2
rect	350 194 396 211	373156	GSTK1
rect	350 194 396 211	4257	MGST1
rect	350 194 396 211	4258	MGST2
rect	350 194 396 211	4259	MGST3
rect	350 194 396 211	653689	GSTT2B
rect	350 194 396 211	9446	GSTO1
rect	244 232 290 249	119391	GSTO2
rect	244 232 290 249	221357	GSTA5
rect	244 232 290 249	27306	HPGDS
rect	244 232 290 249	2938	GSTA1
rect	244 232 290 249	2939	GSTA2
rect	244 232 290 249	2940	GSTA3
rect	244 232 290 249	2941	GSTA4
rect	244 232 290 249	2944	GSTM1
rect	244 232 290 249	2946	GSTM2
rect	244 232 290 249	2947	GSTM3
rect	244 232 290 249	2948	GSTM4
rect	244 232 290 249	2949	GSTM5
rect	244 232 290 249	2950	GSTP1
rect	244 232 290 249	2952	GSTT1
rect	244 232 290 249	2953	GSTT2
rect	244 232 290 249	373156	GSTK1
rect	244 232 290 249	4257	MGST1
rect	244 232 290 249	4258	MGST2
rect	244 232 290 249	4259	MGST3
rect	244 232 290 249	653689	GSTT2B
rect	244 232 290 249	9446	GSTO1
rect	293 167 339 184	2052	EPHX1
rect	785 114 831 131	1545	CYP1B1
rect	891 114 937 131	2052	EPHX1
rect	941 167 987 184	6822	SULT2A1
rect	891 227 937 244	2052	EPHX1
rect	785 167 831 184	1555	CYP2B6
rect	785 226 831 243	1543	CYP1A1
rect	785 226 831 243	1545	CYP1B1
rect	1010 113 1056 130	1543	CYP1A1
rect	1010 113 1056 130	1545	CYP1B1
rect	290 520 336 537	2052	EPHX1
rect	247 620 293 637	119391	GSTO2
rect	247 620 293 637	221357	GSTA5
rect	247 620 293 637	27306	HPGDS
rect	247 620 293 637	2938	GSTA1
rect	247 620 293 637	2939	GSTA2
rect	247 620 293 637	2940	GSTA3
rect	247 620 293 637	2941	GSTA4
rect	247 620 293 637	2944	GSTM1
rect	247 620 293 637	2946	GSTM2
rect	247 620 293 637	2947	GSTM3
rect	247 620 293 637	2948	GSTM4
rect	247 620 293 637	2949	GSTM5
rect	247 620 293 637	2950	GSTP1
rect	247 620 293 637	2952	GSTT1
rect	247 620 293 637	2953	GSTT2
rect	247 620 293 637	373156	GSTK1
rect	247 620 293 637	4257	MGST1
rect	247 620 293 637	4258	MGST2
rect	247 620 293 637	4259	MGST3
rect	247 620 293 637	653689	GSTT2B
rect	247 620 293 637	9446	GSTO1
rect	246 372 292 389	119391	GSTO2
rect	246 372 292 389	221357	GSTA5
rect	246 372 292 389	27306	HPGDS
rect	246 372 292 389	2938	GSTA1
rect	246 372 292 389	2939	GSTA2
rect	246 372 292 389	2940	GSTA3
rect	246 372 292 389	2941	GSTA4
rect	246 372 292 389	2944	GSTM1
rect	246 372 292 389	2946	GSTM2
rect	246 372 292 389	2947	GSTM3
rect	246 372 292 389	2948	GSTM4
rect	246 372 292 389	2949	GSTM5
rect	246 372 292 389	2950	GSTP1
rect	246 372 292 389	2952	GSTT1
rect	246 372 292 389	2953	GSTT2
rect	246 372 292 389	373156	GSTK1
rect	246 372 292 389	4257	MGST1
rect	246 372 292 389	4258	MGST2
rect	246 372 292 389	4259	MGST3
rect	246 372 292 389	653689	GSTT2B
rect	246 372 292 389	9446	GSTO1
rect	416 520 462 537	1645	AKR1C1
rect	416 520 462 537	27294	DHDH
rect	116 501 162 518	1543	CYP1A1
rect	116 501 162 518	1544	CYP1A2
rect	764 455 810 472	3290	HSD11B1
rect	714 455 760 472	1645	AKR1C1
rect	739 474 785 491	873	CBR1
rect	739 474 785 491	874	CBR3
rect	782 659 828 676	10720	UGT2B11
rect	782 659 828 676	10941	UGT2A1
rect	782 659 828 676	54490	UGT2B28
rect	782 659 828 676	54575	UGT1A10
rect	782 659 828 676	54576	UGT1A8
rect	782 659 828 676	54577	UGT1A7
rect	782 659 828 676	54578	UGT1A6
rect	782 659 828 676	54579	UGT1A5
rect	782 659 828 676	54600	UGT1A9
rect	782 659 828 676	54657	UGT1A4
rect	782 659 828 676	54658	UGT1A1
rect	782 659 828 676	54659	UGT1A3
rect	782 659 828 676	574537	UGT2A2
rect	782 659 828 676	7363	UGT2B4
rect	782 659 828 676	7364	UGT2B7
rect	782 659 828 676	7365	UGT2B10
rect	782 659 828 676	7366	UGT2B15
rect	782 659 828 676	7367	UGT2B17
rect	782 659 828 676	79799	UGT2A3
rect	778 325 824 342	1548	CYP2A6
rect	777 413 823 430	1543	CYP1A1
rect	802 500 848 517	1548	CYP2A6
rect	802 587 848 604	1548	CYP2A6
rect	797 1051 843 1068	1571	CYP2E1
rect	797 1139 843 1156	1571	CYP2E1
rect	108 1029 154 1046	1571	CYP2E1
rect	128 856 174 873	1576	CYP3A4
rect	128 856 174 873	1577	CYP3A5
rect	80 877 126 894	1548	CYP2A6
rect	802 521 848 538	1553	CYP2A13
rect	802 608 848 625	1553	CYP2A13
rect	778 346 824 363	1565	CYP2D6
rect	826 346 872 363	1571	CYP2E1
rect	777 434 823 451	1548	CYP2A6
rect	825 413 871 430	1576	CYP3A4
rect	826 325 872 342	1553	CYP2A13
rect	825 434 871 451	1553	CYP2A13
rect	128 877 174 894	1553	CYP2A13
rect	140 156 186 173	1559	CYP2C9
rect	92 177 138 194	1576	CYP3A4
rect	140 177 186 194	1545	CYP1B1
rect	401 106 447 123	1559	CYP2C9
rect	458 156 504 173	1559	CYP2C9
rect	410 177 456 194	1576	CYP3A4
rect	458 177 504 194	1545	CYP1B1
rect	353 127 399 144	1576	CYP3A4
rect	401 127 447 144	1545	CYP1B1
rect	116 520 162 537	1576	CYP3A4
rect	116 539 162 556	1548	CYP2A6
rect	116 539 162 556	1555	CYP2B6
rect	116 539 162 556	1571	CYP2E1
rect	116 539 162 556	1572	CYP2F1
rect	116 539 162 556	29785	CYP2S1
rect	108 1008 154 1025	1543	CYP1A1
rect	108 1008 154 1025	1544	CYP1A2
rect	108 1092 154 1109	1543	CYP1A1
rect	108 1092 154 1109	1544	CYP1A2
rect	797 877 843 894	1571	CYP2E1
rect	40 45 446 70	NA	hsa00980
