shape	coords	gid	sym.path.compounds.map
rect	257 219 303 236	11128	POLR3A
rect	257 219 303 236	171568	POLR3H
rect	257 219 303 236	221830	TWISTNB
rect	257 219 303 236	246721	POLR2J2
rect	257 219 303 236	25885	POLR1A
rect	257 219 303 236	30834	ZNRD1
rect	257 219 303 236	51082	POLR1D
rect	257 219 303 236	51728	POLR3K
rect	257 219 303 236	5430	POLR2A
rect	257 219 303 236	5431	POLR2B
rect	257 219 303 236	5432	POLR2C
rect	257 219 303 236	5433	POLR2D
rect	257 219 303 236	5434	POLR2E
rect	257 219 303 236	5435	POLR2F
rect	257 219 303 236	5436	POLR2G
rect	257 219 303 236	5437	POLR2H
rect	257 219 303 236	5438	POLR2I
rect	257 219 303 236	5439	POLR2J
rect	257 219 303 236	5440	POLR2K
rect	257 219 303 236	5441	POLR2L
rect	257 219 303 236	548644	POLR2J3
rect	257 219 303 236	55703	POLR3B
rect	257 219 303 236	55718	POLR3E
rect	257 219 303 236	64425	POLR1E
rect	257 219 303 236	661	POLR3D
rect	257 219 303 236	84172	POLR1B
rect	257 219 303 236	84265	POLR3GL
rect	257 219 303 236	9533	POLR1C
rect	372 228 418 245	10201	NME6
rect	372 228 418 245	221264	AK9
rect	372 228 418 245	29922	NME7
rect	372 228 418 245	4830	NME1
rect	372 228 418 245	4831	NME2
rect	372 228 418 245	4832	NME3
rect	372 228 418 245	4833	NME4
rect	372 228 418 245	654364	NME1-NME2
rect	372 228 418 245	8382	NME5
rect	482 217 528 234	129607	CMPK2
rect	482 217 528 234	51727	CMPK1
rect	311 297 357 314	1503	CTPS1
rect	311 297 357 314	56474	CTPS2
rect	372 250 418 267	377841	ENTPD8
rect	372 250 418 267	953	ENTPD1
rect	372 250 418 267	956	ENTPD3
rect	482 175 528 192	124583	CANT1
rect	482 175 528 192	955	ENTPD6
rect	482 175 528 192	957	ENTPD5
rect	482 175 528 192	9583	ENTPD4
rect	482 196 528 213	377841	ENTPD8
rect	482 196 528 213	953	ENTPD1
rect	482 196 528 213	956	ENTPD3
rect	610 266 656 283	139596	UPRT
rect	610 219 656 236	54963	UCKL1
rect	610 219 656 236	7371	UCK2
rect	610 219 656 236	83549	UCK1
rect	610 238 656 255	100526794	NT5C1B-RDH14
rect	610 238 656 255	115024	NT5C3B
rect	610 238 656 255	22978	NT5C2
rect	610 238 656 255	30833	NT5C
rect	610 238 656 255	4907	NT5E
rect	610 238 656 255	51251	NT5C3A
rect	610 238 656 255	56953	NT5M
rect	610 238 656 255	84618	NT5C1A
rect	610 238 656 255	93034	NT5C1B
rect	745 219 791 236	151531	UPP2
rect	745 219 791 236	7378	UPP1
rect	881 238 927 255	1806	DPYD
rect	990 228 1036 245	1807	DPYS
rect	1085 228 1131 245	51733	UPB1
rect	260 334 306 351	101060521	LOC101060521
rect	260 334 306 351	10621	POLR3F
rect	260 334 306 351	10622	POLR3G
rect	260 334 306 351	10623	POLR3C
rect	260 334 306 351	11128	POLR3A
rect	260 334 306 351	171568	POLR3H
rect	260 334 306 351	221830	TWISTNB
rect	260 334 306 351	246721	POLR2J2
rect	260 334 306 351	25885	POLR1A
rect	260 334 306 351	30834	ZNRD1
rect	260 334 306 351	51082	POLR1D
rect	260 334 306 351	51728	POLR3K
rect	260 334 306 351	5430	POLR2A
rect	260 334 306 351	5431	POLR2B
rect	260 334 306 351	5432	POLR2C
rect	260 334 306 351	5433	POLR2D
rect	260 334 306 351	5434	POLR2E
rect	260 334 306 351	5435	POLR2F
rect	260 334 306 351	5436	POLR2G
rect	260 334 306 351	5437	POLR2H
rect	260 334 306 351	5438	POLR2I
rect	260 334 306 351	5439	POLR2J
rect	260 334 306 351	5440	POLR2K
rect	260 334 306 351	5441	POLR2L
rect	260 334 306 351	548644	POLR2J3
rect	260 334 306 351	55703	POLR3B
rect	260 334 306 351	55718	POLR3E
rect	260 334 306 351	64425	POLR1E
rect	260 334 306 351	661	POLR3D
rect	260 334 306 351	84172	POLR1B
rect	260 334 306 351	84265	POLR3GL
rect	260 334 306 351	9533	POLR1C
rect	260 357 306 374	87178	PNPT1
rect	371 319 417 336	377841	ENTPD8
rect	371 319 417 336	953	ENTPD1
rect	371 319 417 336	956	ENTPD3
rect	371 338 417 355	10201	NME6
rect	371 338 417 355	221264	AK9
rect	371 338 417 355	29922	NME7
rect	371 338 417 355	4830	NME1
rect	371 338 417 355	4831	NME2
rect	371 338 417 355	4832	NME3
rect	371 338 417 355	4833	NME4
rect	371 338 417 355	654364	NME1-NME2
rect	371 338 417 355	8382	NME5
rect	482 338 528 355	377841	ENTPD8
rect	482 338 528 355	953	ENTPD1
rect	482 338 528 355	956	ENTPD3
rect	482 319 528 336	129607	CMPK2
rect	482 319 528 336	51727	CMPK1
rect	628 322 674 339	54963	UCKL1
rect	628 322 674 339	7371	UCK2
rect	628 322 674 339	83549	UCK1
rect	580 335 626 352	100526794	NT5C1B-RDH14
rect	580 335 626 352	115024	NT5C3B
rect	580 335 626 352	22978	NT5C2
rect	580 335 626 352	30833	NT5C
rect	580 335 626 352	4907	NT5E
rect	580 335 626 352	51251	NT5C3A
rect	580 335 626 352	56953	NT5M
rect	580 335 626 352	84618	NT5C1A
rect	580 335 626 352	93034	NT5C1B
rect	671 290 717 307	978	CDA
rect	121 472 167 489	10587	TXNRD2
rect	121 472 167 489	114112	TXNRD3
rect	121 472 167 489	7296	TXNRD1
rect	252 407 298 424	10587	TXNRD2
rect	252 407 298 424	114112	TXNRD3
rect	252 407 298 424	7296	TXNRD1
rect	368 407 414 424	10587	TXNRD2
rect	368 407 414 424	114112	TXNRD3
rect	368 407 414 424	7296	TXNRD1
rect	427 407 473 424	50484	RRM2B
rect	427 407 473 424	6240	RRM1
rect	427 407 473 424	6241	RRM2
rect	372 462 418 479	10201	NME6
rect	372 462 418 479	221264	AK9
rect	372 462 418 479	29922	NME7
rect	372 462 418 479	4830	NME1
rect	372 462 418 479	4831	NME2
rect	372 462 418 479	4832	NME3
rect	372 462 418 479	4833	NME4
rect	372 462 418 479	654364	NME1-NME2
rect	372 462 418 479	8382	NME5
rect	208 559 254 576	10714	POLD3
rect	208 559 254 576	23649	POLA2
rect	208 559 254 576	54107	POLE3
rect	208 559 254 576	5422	POLA1
rect	208 559 254 576	5424	POLD1
rect	208 559 254 576	5425	POLD2
rect	208 559 254 576	5426	POLE
rect	208 559 254 576	5427	POLE2
rect	208 559 254 576	5557	PRIM1
rect	208 559 254 576	5558	PRIM2
rect	208 559 254 576	56655	POLE4
rect	208 559 254 576	57804	POLD4
rect	482 471 528 488	129607	CMPK2
rect	482 471 528 488	51727	CMPK1
rect	423 496 469 513	79077	DCTPP1
rect	610 457 656 474	1633	DCK
rect	610 479 656 496	100526794	NT5C1B-RDH14
rect	610 479 656 496	115024	NT5C3B
rect	610 479 656 496	22978	NT5C2
rect	610 479 656 496	30833	NT5C
rect	610 479 656 496	4907	NT5E
rect	610 479 656 496	51251	NT5C3A
rect	610 479 656 496	56953	NT5M
rect	610 479 656 496	84618	NT5C1A
rect	610 479 656 496	93034	NT5C1B
rect	565 527 611 544	1635	DCTD
rect	423 550 469 567	1854	DUT
rect	368 572 414 589	10201	NME6
rect	368 572 414 589	221264	AK9
rect	368 572 414 589	29922	NME7
rect	368 572 414 589	4830	NME1
rect	368 572 414 589	4831	NME2
rect	368 572 414 589	4832	NME3
rect	368 572 414 589	4833	NME4
rect	368 572 414 589	654364	NME1-NME2
rect	368 572 414 589	8382	NME5
rect	481 580 527 597	1841	DTYMK
rect	610 580 656 597	7083	TK1
rect	610 580 656 597	7084	TK2
rect	670 512 716 529	978	CDA
rect	738 570 784 587	4860	PNP
rect	738 591 784 608	1890	TYMP
rect	371 645 417 662	10587	TXNRD2
rect	371 645 417 662	114112	TXNRD3
rect	371 645 417 662	7296	TXNRD1
rect	515 644 561 661	7298	TYMS
rect	259 710 305 727	10714	POLD3
rect	259 710 305 727	23649	POLA2
rect	259 710 305 727	54107	POLE3
rect	259 710 305 727	5422	POLA1
rect	259 710 305 727	5424	POLD1
rect	259 710 305 727	5425	POLD2
rect	259 710 305 727	5426	POLE
rect	259 710 305 727	5427	POLE2
rect	259 710 305 727	5557	PRIM1
rect	259 710 305 727	5558	PRIM2
rect	259 710 305 727	56655	POLE4
rect	259 710 305 727	57804	POLD4
rect	370 709 416 726	10201	NME6
rect	370 709 416 726	221264	AK9
rect	370 709 416 726	29922	NME7
rect	370 709 416 726	4830	NME1
rect	370 709 416 726	4831	NME2
rect	370 709 416 726	4832	NME3
rect	370 709 416 726	4833	NME4
rect	370 709 416 726	654364	NME1-NME2
rect	370 709 416 726	8382	NME5
rect	370 736 416 753	377841	ENTPD8
rect	370 736 416 753	953	ENTPD1
rect	370 736 416 753	956	ENTPD3
rect	483 700 529 717	1841	DTYMK
rect	483 719 529 736	377841	ENTPD8
rect	483 719 529 736	953	ENTPD1
rect	483 719 529 736	956	ENTPD3
rect	610 667 656 684	100526794	NT5C1B-RDH14
rect	610 667 656 684	115024	NT5C3B
rect	610 667 656 684	22978	NT5C2
rect	610 667 656 684	30833	NT5C
rect	610 667 656 684	4907	NT5E
rect	610 667 656 684	51251	NT5C3A
rect	610 667 656 684	56953	NT5M
rect	610 667 656 684	84618	NT5C1A
rect	610 667 656 684	93034	NT5C1B
rect	610 710 656 727	7083	TK1
rect	610 710 656 727	7084	TK2
rect	738 719 784 736	1890	TYMP
rect	881 720 927 737	1806	DPYD
rect	990 710 1036 727	1807	DPYS
rect	1085 710 1131 727	51733	UPB1
rect	267 164 313 181	1723	DHODH
rect	482 452 528 469	79077	DCTPP1
rect	496 145 542 162	7372	UMPS
rect	482 284 528 301	3704	ITPA
rect	423 529 469 546	3704	ITPA
rect	371 173 417 190	318	NUDT2
rect	738 543 784 560	151531	UPP2
rect	738 543 784 560	7378	UPP1
rect	610 602 656 619	100526794	NT5C1B-RDH14
rect	610 602 656 619	115024	NT5C3B
rect	610 602 656 619	22978	NT5C2
rect	610 602 656 619	30833	NT5C
rect	610 602 656 619	4907	NT5E
rect	610 602 656 619	51251	NT5C3A
rect	610 602 656 619	56953	NT5M
rect	610 602 656 619	84618	NT5C1A
rect	610 602 656 619	93034	NT5C1B
rect	737 411 783 428	10201	NME6
rect	737 411 783 428	29922	NME7
rect	737 411 783 428	4830	NME1
rect	737 411 783 428	4831	NME2
rect	737 411 783 428	4832	NME3
rect	737 411 783 428	4833	NME4
rect	737 411 783 428	654364	NME1-NME2
rect	737 411 783 428	8382	NME5
rect	40 45 244 70	NA	hsa00240
rect	102 90 249 115	NA	hsa00030
rect	66 360 191 394	NA	hsa00250
rect	1210 223 1333 248	NA	hsa00410
rect	1210 700 1334 734	NA	hsa00280
rect	17 281 96 315	NA	hsa00220
