shape	coords	gid	sym.path.compounds.map
circle	132 308 4	NA	C00187
rect	655 331 701 348	2735	GLI1
rect	655 357 701 374	5727	PTCH1
rect	655 357 701 374	8643	PTCH2
rect	655 278 701 295	650	BMP2
rect	655 278 701 295	652	BMP4
rect	655 186 701 203	7157	TP53
rect	655 384 701 401	51384	WNT16
rect	655 384 701 401	54361	WNT4
rect	655 384 701 401	7471	WNT1
rect	655 384 701 401	7472	WNT2
rect	655 384 701 401	7473	WNT3
rect	655 384 701 401	7474	WNT5A
rect	655 384 701 401	7475	WNT6
rect	655 384 701 401	7476	WNT7A
rect	655 384 701 401	7477	WNT7B
rect	655 384 701 401	7478	WNT8A
rect	655 384 701 401	7479	WNT8B
rect	655 384 701 401	7480	WNT10B
rect	655 384 701 401	7481	WNT11
rect	655 384 701 401	7482	WNT2B
rect	655 384 701 401	7483	WNT9A
rect	655 384 701 401	7484	WNT9B
rect	655 384 701 401	80326	WNT10A
rect	655 384 701 401	81029	WNT5B
rect	655 384 701 401	89780	WNT3A
rect	109 270 155 287	6469	SHH
rect	457 468 503 485	10297	APC2
rect	457 468 503 485	324	APC
rect	188 270 234 287	5727	PTCH1
rect	418 347 464 364	51684	SUFU
rect	412 468 458 485	8312	AXIN1
rect	412 468 458 485	8313	AXIN2
rect	281 485 327 502	1855	DVL1
rect	281 485 327 502	1856	DVL2
rect	281 485 327 502	1857	DVL3
rect	188 484 234 501	11211	FZD10
rect	188 484 234 501	2535	FZD2
rect	188 484 234 501	7855	FZD5
rect	188 484 234 501	7976	FZD3
rect	188 484 234 501	8321	FZD1
rect	188 484 234 501	8322	FZD4
rect	188 484 234 501	8323	FZD6
rect	188 484 234 501	8324	FZD7
rect	188 484 234 501	8325	FZD8
rect	188 484 234 501	8326	FZD9
rect	478 330 524 347	2735	GLI1
rect	478 330 524 347	2736	GLI2
rect	478 330 524 347	2737	GLI3
rect	372 347 418 364	27148	STK36
rect	187 330 233 347	6608	SMO
rect	655 305 701 322	64399	HHIP
rect	454 485 500 502	1499	CTNNB1
rect	371 485 417 502	2932	GSK3B
rect	603 486 649 503	51176	LEF1
rect	603 486 649 503	6932	TCF7
rect	603 486 649 503	6934	TCF7L2
rect	603 486 649 503	83439	TCF7L1
rect	40 45 242 70	NA	hsa05217
rect	255 353 357 387	NA	hsa04340
rect	255 517 357 551	NA	hsa04310
rect	643 130 745 164	NA	hsa04115
rect	780 130 882 164	NA	hsa04110
rect	716 271 818 305	NA	hsa04350
