shape	coords	gid	sym.path.compounds.map
circle	337 518 4	NA	C06113
circle	337 760 4	NA	C02992
circle	940 967 4	NA	C02839
circle	796 1056 4	NA	C00078
circle	940 1056 4	NA	C03512
circle	796 967 4	NA	C00082
circle	194 760 4	NA	C00188
circle	796 245 4	NA	C00123
circle	940 245 4	NA	C02047
circle	796 334 4	NA	C00407
circle	940 334 4	NA	C03127
circle	796 423 4	NA	C00047
circle	940 423 4	NA	C01931
circle	194 369 4	NA	C00041
circle	337 369 4	NA	C00886
circle	796 156 4	NA	C00183
circle	940 156 4	NA	C02554
circle	194 1164 4	NA	C00073
circle	337 1164 4	NA	C02430
circle	366 1132 4	NA	C00234
circle	456 1198 4	NA	C00101
circle	481 1164 4	NA	C03294
circle	194 928 4	NA	C00065
circle	337 849 4	NA	C02553
circle	194 458 4	NA	C00049
circle	337 458 4	NA	C02984
circle	194 671 4	NA	C00037
circle	337 671 4	NA	C02412
circle	796 700 4	NA	C00148
circle	940 700 4	NA	C02702
circle	194 1075 4	NA	C00097
circle	337 1075 4	NA	C03125
circle	194 156 4	NA	C00025
circle	337 156 4	NA	C02987
circle	194 280 4	NA	C00064
circle	337 280 4	NA	C02282
circle	796 611 4	NA	C00062
circle	940 611 4	NA	C02163
circle	796 878 4	NA	C00079
circle	940 878 4	NA	C03511
circle	796 789 4	NA	C00135
circle	940 789 4	NA	C02988
circle	194 582 4	NA	C00152
circle	337 582 4	NA	C03402
circle	337 216 4	NA	C06112
circle	337 1010 4	NA	C17022
circle	337 929 4	NA	C06481
circle	437 929 4	NA	C16638
circle	534 929 4	NA	C06482
circle	796 522 4	NA	C16138
circle	940 522 4	NA	C17027
circle	192 1010 4	NA	C01005
rect	852 326 898 343	3376	IARS
rect	852 326 898 343	55699	IARS2
rect	248 574 294 591	4677	NARS
rect	248 574 294 591	79731	NARS2
rect	852 781 898 798	23438	HARS2
rect	852 781 898 798	3035	HARS
rect	852 870 898 887	10056	FARSB
rect	852 870 898 887	10667	FARS2
rect	852 870 898 887	2193	FARSA
rect	852 602 898 619	57038	RARS2
rect	852 602 898 619	5917	RARS
rect	248 272 294 289	5859	QARS
rect	248 1067 294 1084	79587	CARS2
rect	248 1067 294 1084	833	CARS
rect	248 663 294 680	2617	GARS
rect	248 439 294 456	1615	DARS
rect	248 439 294 456	55157	DARS2
rect	248 841 294 858	54938	SARS2
rect	248 841 294 858	6301	SARS
rect	248 1156 294 1173	4141	MARS
rect	248 1156 294 1173	92935	MARS2
rect	852 148 898 165	57176	VARS2
rect	852 148 898 165	7407	VARS
rect	248 362 294 379	16	AARS
rect	248 362 294 379	57505	AARS2
rect	852 415 898 432	3735	KARS
rect	852 237 898 254	23395	LARS2
rect	852 237 898 254	51520	LARS
rect	248 752 294 769	123283	TARSL2
rect	248 752 294 769	6897	TARS
rect	248 752 294 769	80222	TARS2
rect	852 1048 898 1065	10352	WARS2
rect	852 1048 898 1065	7453	WARS
rect	386 1156 432 1173	123263	MTFMT
rect	852 959 898 976	51067	YARS2
rect	852 959 898 976	8565	YARS
rect	852 692 898 709	2058	EPRS
rect	852 692 898 709	25973	PARS2
rect	248 137 294 154	124454	EARS2
rect	248 137 294 154	2058	EPRS
rect	315 236 361 253	283459	GATC
rect	315 236 361 253	5188	GATB
rect	315 236 361 253	55278	QRSL1
rect	314 539 360 556	283459	GATC
rect	314 539 360 556	5188	GATB
rect	314 539 360 556	55278	QRSL1
rect	248 921 294 938	54938	SARS2
rect	248 921 294 938	6301	SARS
rect	360 920 406 937	118672	PSTK
rect	457 921 503 938	51091	SEPSECS
rect	205 111 251 128	4556	TRNE
rect	205 237 251 254	4572	TRNQ
rect	205 324 251 341	4553	TRNA
rect	205 413 251 430	4555	TRND
rect	205 805 251 822	4574	TRNS1
rect	205 805 251 822	4575	TRNS2
rect	205 716 251 733	4576	TRNT
rect	205 540 251 557	4570	TRNN
rect	205 626 251 643	4563	TRNG
rect	205 1032 251 1049	4511	TRNC
rect	205 1119 251 1136	4569	TRNM
rect	810 111 856 128	4577	TRNV
rect	810 201 856 218	4567	TRNL1
rect	810 201 856 218	4568	TRNL2
rect	810 289 856 306	4565	TRNI
rect	810 379 856 396	4566	TRNK
rect	810 568 856 585	4573	TRNR
rect	810 655 856 672	4571	TRNP
rect	810 744 856 761	4564	TRNH
rect	810 834 856 851	4558	TRNF
rect	810 923 856 940	4579	TRNY
rect	810 1012 856 1029	4578	TRNW
rect	40 45 296 70	NA	hsa00970
rect	626 229 754 263	NA	hsa00290
rect	43 1103 176 1137	NA	hsa00270
rect	632 637 748 671	NA	hsa00330
rect	647 1039 721 1073	NA	hsa00380
rect	43 306 170 340	NA	hsa00250
rect	647 772 724 806	NA	hsa00340
rect	614 908 768 942	NA	hsa00400
rect	43 809 169 843	NA	hsa00260
rect	652 454 729 488	NA	hsa00300
