shape	coords	gid	sym.path.compounds.map
circle	556 755 4	NA	C11512
circle	460 755 4	NA	C16318
circle	556 700 4	NA	C08491
circle	460 700 4	NA	C16317
circle	353 700 4	NA	C16339
circle	245 700 4	NA	C16338
circle	137 700 4	NA	C16336
circle	137 628 4	NA	C16335
circle	245 628 4	NA	C16334
circle	353 628 4	NA	C16332
circle	460 628 4	NA	C16331
circle	556 628 4	NA	C16330
circle	461 376 4	NA	C16325
circle	644 556 4	NA	C16327
circle	644 628 4	NA	C16328
circle	353 190 4	NA	C16300
circle	556 484 4	NA	C16309
circle	353 252 4	NA	C16326
circle	353 556 4	NA	C04672
circle	460 556 4	NA	C01226
circle	461 509 4	NA	C16319
circle	556 556 4	NA	C04780
circle	461 484 4	NA	C16311
circle	353 431 4	NA	C16316
circle	461 304 4	NA	C16322
circle	68 230 4	NA	C16345
circle	246 118 4	NA	C00157
circle	137 431 4	NA	C16344
circle	439 252 4	NA	C16323
circle	353 376 4	NA	C16324
circle	353 304 4	NA	C16321
circle	68 304 4	NA	C16342
circle	137 304 4	NA	C16341
circle	644 484 4	NA	C16308
circle	461 329 4	NA	C16320
circle	246 190 4	NA	C06427
circle	137 376 4	NA	C16343
circle	137 230 4	NA	C16346
circle	435 421 4	NA	C16310
circle	353 484 4	NA	C04785
circle	545 421 4	NA	C08492
circle	655 421 4	NA	C19757
rect	116 652 162 669	51	ACOX1
rect	116 652 162 669	8310	ACOX3
rect	380 619 426 636	51	ACOX1
rect	380 619 426 636	8310	ACOX3
rect	276 692 322 709	30	ACAA1
rect	168 619 214 636	30	ACAA1
rect	482 619 528 636	30	ACAA1
rect	621 581 667 598	51	ACOX1
rect	621 581 667 598	8310	ACOX3
rect	198 139 244 156	100137049	PLA2G4B
rect	198 139 244 156	11145	PLA2G16
rect	198 139 244 156	123745	PLA2G4E
rect	198 139 244 156	151056	PLB1
rect	198 139 244 156	255189	PLA2G4F
rect	198 139 244 156	26279	PLA2G2D
rect	198 139 244 156	283748	PLA2G4D
rect	198 139 244 156	30814	PLA2G2E
rect	198 139 244 156	391013	PLA2G2C
rect	198 139 244 156	50487	PLA2G3
rect	198 139 244 156	5319	PLA2G1B
rect	198 139 244 156	5320	PLA2G2A
rect	198 139 244 156	5321	PLA2G4A
rect	198 139 244 156	5322	PLA2G5
rect	198 139 244 156	64600	PLA2G2F
rect	198 139 244 156	81579	PLA2G12A
rect	198 139 244 156	8398	PLA2G6
rect	198 139 244 156	8399	PLA2G10
rect	198 139 244 156	84647	PLA2G12B
rect	198 139 244 156	8605	PLA2G4C
rect	198 139 244 156	8681	JMJD7-PLA2G4B
rect	276 181 322 198	9415	FADS2
rect	248 139 294 156	11145	PLA2G16
rect	40 45 292 70	NA	hsa00592
