gid	sym
104110	Adcy4
104111	Adcy3
105243	Slc9a3
106407	Slc51a
108096	Slco1a5
108114	Slc22a7
11512	Adcy6
11513	Adcy7
11514	Adcy8
11515	Adcy9
11826	Aqp1
11829	Aqp4
11833	Aqp8
11928	Atp1a1
11931	Atp1b1
11932	Atp1b2
11933	Atp1b3
11936	Fxyd2
12012	Baat
12349	Car2
12638	Cftr
12780	Abcc2
13122	Cyp7a1
13849	Ephx1
140492	Kcnn2
14683	Gnas
15357	Hmgcr
16835	Ldlr
18669	Abcb1b
18670	Abcb4
18671	Abcb1a
18747	Prkaca
18749	Prkacb
19879	Slc22a8
20181	Rxra
20186	Nr1h4
20493	Slc10a1
20494	Slc10a2
20517	Slc22a1
20525	Slc2a1
20535	Slc4a2
20537	Slc5a1
20544	Slc9a1
20778	Scarb1
20859	Sult2a1
210044	Adcy2
224129	Adcy5
232156	Slc4a5
232975	Atp1a3
239273	Abcc4
23957	Nr0b2
26357	Abcg2
26459	Slc27a5
27222	Atp1a4
27409	Abcg5
27413	Abcb11
28248	Slco1a1
28250	Slco1a4
28253	Slco1b2
28254	Slco1a6
319229	Sctr
320024	Nceh1
330962	Slc51b
432530	Adcy1
54403	Slc4a4
629203	Sult2a3
64008	Aqp9
67470	Abcg8
67821	Atp1b4
76408	Abcc3
98660	Atp1a2
