gid	sym
102162	Taf5l
108143	Taf9
12572	Cdk7
13871	Ercc2
13872	Ercc3
14884	Gtf2h1
14885	Gtf2h4
14886	Gtf2i
17420	Mnat1
209357	Gtf2h3
209361	Taf3
21343	Taf6
21374	Tbp
225895	Taf6l
226182	Taf5
227606	Tbpl2
228980	Taf4
229906	Gtf2b
235459	Gtf2a2
237336	Tbpl1
23894	Gtf2h2
24074	Taf7
24075	Taf10
270627	Taf1
319944	Taf2
407786	Taf9b
57080	Gtf2ird1
619332	4933416C03Rik
63856	Taf8
66464	Taf12
66467	Gtf2h5
66671	Ccnh
68153	Gtf2e2
68705	Gtf2f2
68776	Taf11
70439	Taf15
71828	Gtf2a1l
72504	Taf4b
74197	Gtf2e1
74469	Taf7l
83602	Gtf2a1
98053	Gtf2f1
99169	AU015228
99730	Taf13
