gid	sym
108100	Baiap2
109711	Actn1
11431	Acp1
11461	Actb
11465	Actg1
11472	Actn2
11474	Actn3
11848	Rhoa
12385	Ctnna1
12386	Ctnna2
12387	Ctnnb1
12388	Ctnnd1
12540	Cdc42
12550	Cdh1
12914	Crebbp
12995	Csnk2a1
13000	Csnk2a2
13001	Csnk2b
13649	Egfr
13866	Erbb2
14158	Fer
14182	Fgfr1
14360	Fyn
15170	Ptpn6
16001	Igf1r
16337	Insr
16842	Lef1
170758	Rac3
17126	Smad2
17127	Smad3
17128	Smad4
17295	Met
17356	Mllt4
18099	Nlk
19246	Ptpn1
19263	Ptprb
19268	Ptprf
19271	Ptprj
19274	Ptprm
19294	Nectin2
19353	Rac1
19354	Rac2
20411	Sorbs1
20583	Snai2
20613	Snai1
20779	Src
21414	Tcf7
21415	Tcf7l1
21416	Tcf7l2
216033	Ctnna3
21812	Tgfbr1
21813	Tgfbr2
21872	Tjp1
22330	Vcl
22376	Was
22612	Yes1
227377	Farp2
242687	Wasf2
245880	Wasf3
26409	Map3k7
26413	Mapk1
26417	Mapk3
29875	Iqgap1
328572	Ep300
380928	Lmo7
58235	Nectin1
58998	Nectin3
60595	Actn4
67653	4930544G11Rik
71740	Nectin4
73178	Wasl
83767	Wasf1
93742	Pard3
99167	Ssx2ip
