gid	sym
100503605	Hbb-bs
101488143	Hbb-bt
105242482	LOC105242482
110257	Hba-a2
12491	Cd36
12520	Cd81
12845	Comp
12985	Csf3
13349	Ackr1
14934	Gypa
15122	Hba-a1
15129	Hbb-b1
15130	Hbb-b2
15234	Hgf
15529	Sdc2
15894	Icam1
15978	Ifng
16153	Il10
16159	Il12a
16173	Il18
16176	Il1b
16193	Il6
16408	Itgal
16414	Itgb2
16415	Itgb2l
16635	Klra4
16971	Lrp1
17295	Met
17874	Myd88
18613	Pecam1
20293	Ccl12
20296	Ccl2
20339	Sele
20344	Selp
20969	Sdc1
21803	Tgfb1
21808	Tgfb2
21809	Tgfb3
21825	Thbs1
21826	Thbs2
21827	Thbs3
21828	Thbs4
21898	Tlr4
21926	Tnf
21939	Cd40
21947	Cd40lg
22329	Vcam1
24088	Tlr2
71683	Gypc
81897	Tlr9
